0,1,2,3,4,5,6,7,8,9,10,11,12
-355.11832,46.783478,-19.12187,11.648472,-1.6365919,0.49401748,0.55584013,-1.0419044,3.502715,2.2458925,3.9247653,0.8039951,-0.9547533
-204.68784,134.13646,-43.044937,7.981468,2.8821807,-17.008467,-2.1559258,-0.96204084,5.928522,7.1978703,-3.1147375,-6.136277,-11.7533655
-230.40347,92.39548,-33.17195,6.6607313,-1.2859175,-4.585642,-9.489014,-3.0642002,3.7340982,4.5075536,-14.445926,-6.0220337,-13.683185
-334.9894,109.29095,1.727277,-24.121325,-6.1691093,-11.079729,-22.345812,-12.467748,0.81030816,-0.6904364,-1.6294175,5.4081774,4.2534714
-291.4857,56.735584,-12.297791,2.3749285,-12.8949175,-7.6893315,-17.365192,-7.92325,-3.3504472,6.252607,3.770805,9.237048,5.0837893
-405.69522,58.153805,16.56534,-12.23654,-20.513035,-21.864851,-22.012152,-14.387055,1.3584456,14.121159,16.114796,11.851236,9.089897
-346.37073,82.73301,5.362279,-27.075485,-27.76058,-22.833729,-28.387348,-16.55098,8.078229,22.554138,12.711105,0.2826254,-3.4720755
-248.5418,72.56104,-38.46057,4.435672,-4.287337,-9.6415415,-21.441235,-13.675772,2.0170798,9.231842,-4.1459274,8.320426,-8.195464
-349.51706,96.01465,-0.42351788,-23.940222,-9.6090765,-18.747662,-33.390125,-22.621264,-3.5217893,1.8867012,7.2893724,17.54416,10.6609125
-295.20444,52.096165,-15.579455,2.6900058,-12.796716,-11.735037,-24.959665,-15.505438,-7.99136,7.485299,11.623703,19.946064,13.025381
-327.5123,84.93792,4.7712407,14.731794,-10.484092,-15.222708,-17.743156,-16.406345,-2.6721938,7.8218513,18.542955,18.269297,13.14961
-183.6004,150.64388,-20.852854,28.89063,12.113755,-3.1343522,0.23437563,3.71762,2.8504052,2.3277388,-7.4190865,-14.144824,-17.13377
-133.18791,76.79618,-10.852787,35.995125,-11.682246,17.477322,-15.738331,7.5111246,-6.4017363,0.27317393,-6.7645,-7.682436,-17.784697
-193.39328,75.816986,-15.204636,28.638067,0.24656801,6.77112,-44.15675,4.601552,-14.716796,-21.588581,-11.276048,-19.866209,-13.676397
-185.089,71.02871,-24.197643,23.240992,-9.204117,-4.8767977,-31.730707,1.2049915,-11.774695,-14.1047735,-9.974707,-9.34238,-9.301288
-220.31812,88.93384,-3.112157,20.652504,-2.1516533,5.2940154,-28.96452,7.1685486,-8.967576,-6.8257346,9.689347,-1.8049403,-8.047647
-165.196,98.88167,-27.295069,14.072513,-6.688552,-1.6182297,-27.563906,9.563425,-12.554973,5.077504,22.89792,-13.218246,-20.777283
-114.879425,42.99629,-29.382998,44.343956,-16.113445,4.334211,-16.495523,8.55283,-6.897481,8.569444,1.5873718,-2.7978873,-15.023483
-182.018,86.49888,-28.823551,1.7020196,-7.0541224,-7.755604,-47.17651,5.5245385,-31.08066,-10.746317,14.438547,-9.515693,3.193001
-152.83414,86.67943,-29.996408,13.7086935,-9.82169,-1.217836,-28.833105,-1.8953339,-27.878786,-7.559079,7.361341,-10.532721,-9.74575
-201.47778,96.591034,-10.63439,6.5560403,-16.228102,-12.588643,-26.535936,12.69944,-24.757936,-13.753014,5.2014513,-3.006277,-3.805581
-152.488,126.59168,-10.63635,34.532104,2.5427456,9.4136305,-14.679952,11.601008,-1.875829,0.33184487,-6.205921,-16.967564,-19.497185
-137.74878,88.34302,-25.879913,40.62448,-0.43486217,8.395803,-15.19637,5.0946884,-8.993041,-1.028167,-4.5642915,-9.44135,-14.665431
-198.78465,86.446014,-14.725654,7.8853397,-7.030612,-4.0098023,-35.502384,0.9316312,-22.014778,-16.637857,-0.3734676,-16.423275,-19.548769
-182.46313,68.371,-33.045517,21.437326,-9.331726,-4.596595,-32.901505,-5.839069,-15.564814,-7.267038,-2.8104494,-9.659811,-16.225912
-208.97327,62.07653,-1.3231845,35.72396,-6.779492,9.118022,-33.102577,2.7320511,-11.057715,0.42521805,9.015077,-11.0613,-14.646771
-187.84659,69.13808,-1.1563424,30.257954,-15.313598,5.8946633,-30.390766,0.41699892,-4.6118464,8.41663,18.836468,-8.494453,-19.686327
-134.15512,74.615,-35.88941,27.561455,-4.172756,12.155384,-26.956736,6.8456,-3.6586041,-3.642145,11.359305,-2.581566,-6.6061053
-206.39922,86.4307,-31.952776,4.171911,-0.93721247,-12.481588,-45.862362,-4.695575,-16.173956,-8.683304,17.703417,-6.0459275,-11.764242
-163.86809,82.89006,-46.981358,14.260028,6.5634127,-10.30977,-25.140882,-2.1129432,-25.104235,-9.756492,13.578529,-2.3439753,-14.589417
-187.85162,113.44371,-29.319305,13.997689,-8.726864,-7.0007267,-18.099312,5.991763,-15.101117,-12.220736,5.7270184,-6.3999825,-16.589214
-148.80122,153.16754,-17.103046,20.568777,8.222918,3.318546,-4.36708,11.471409,3.7920744,-1.6438278,-6.50314,-7.57909,-16.611025
-135.21422,97.958496,-24.011293,28.486763,2.1735833,6.607782,-7.1344223,16.168371,-3.8717694,2.6642387,-7.2595015,-4.3453283,-10.940672
-237.58975,108.60983,0.0017749876,17.62782,-2.609392,-0.9540409,-14.1035595,-8.80245,-8.5868225,-9.077077,-11.289158,-6.680356,-13.846563
-155.52846,81.151596,-43.053413,15.993196,-0.8634845,-7.4762254,-27.284315,-5.1315117,-9.57907,-7.3080473,-3.4880662,-10.2408495,-20.57624
-193.14136,59.217052,4.0143414,49.645737,-4.059221,13.523693,-26.775414,1.8649865,1.1757504,3.3549538,0.8805916,-8.075909,-12.294847
-225.7527,122.530624,20.818073,24.92538,-22.991669,6.319125,-1.5515743,-6.8815393,-4.6443005,-6.7065907,-9.940429,3.3606234,-7.2885723
