0,1,2,3,4,5,6,7,8,9,10,11,12
-294.5598,122.00037,9.103458,6.7688746,15.583487,11.839302,0.6894036,6.2054577,11.048531,6.1623826,6.357175,5.3930235,1.2459394
-232.79996,149.17763,2.8075213,14.217892,17.049986,18.837679,4.718762,8.1178875,10.774117,5.8587003,5.8536925,4.6792917,2.464609
-266.11652,139.67314,1.5868073,-5.9314404,12.865061,17.457048,3.8948562,7.339675,9.704758,6.8284917,7.0087266,5.065816,0.32705298
-296.07,123.19253,12.537996,1.3326931,6.8868933,12.421456,6.0306654,3.7966955,3.0599039,0.51748204,1.2959225,2.1313791,3.2996511
-202.57426,141.24576,-57.33794,-10.36452,19.078741,16.707903,-1.6135744,-13.129068,2.928913,9.102712,8.166303,8.593535,1.895563
-191.57529,157.09453,-60.442142,-28.6239,15.956115,25.056871,8.93946,-7.0065656,-4.10954,1.6522038,1.107574,2.613068,-1.2785809
-172.45245,161.6548,-42.846634,-5.624802,16.746553,34.292156,11.457047,-4.5235963,-0.9717627,4.576884,3.3882728,0.29635742,1.3924472
-236.18462,147.52574,-26.780571,-19.5781,19.07689,24.607037,2.7531059,-1.4131885,0.013706429,1.9349172,2.4092224,-1.9457927,-4.3030086
-191.84023,127.06987,-60.74664,0.21022028,11.283745,23.174623,6.598874,-12.611957,-1.1940573,12.173808,6.1641397,6.7588606,7.7535033
-189.54247,148.16295,-70.27538,-12.556137,29.739916,22.441969,2.755371,-14.192766,3.142435,15.831342,7.499768,7.122012,4.966673
-153.97041,127.94343,-56.675396,16.475506,10.409369,31.431425,-5.3443418,-16.564638,-6.260155,6.839685,2.300267,-6.9063835,-7.227853
-98.86682,119.61554,-72.964226,31.315731,4.2150154,29.616861,-3.1128314,-17.342827,-14.074237,11.218781,1.592885,-5.8158097,-4.132033
-142.64616,122.06582,-44.0851,18.562485,-6.3802886,24.69816,-15.421678,-13.194762,-7.242907,9.440213,0.72275305,-2.2084436,-1.4919384
-178.05966,129.00684,-37.934963,7.41579,6.157404,17.762455,-15.048672,-1.8902268,-2.1756318,2.9378204,0.59406406,-2.2838256,-6.4708962
-66.46043,115.714935,-65.29922,30.092348,-20.88747,17.3199,-11.094541,6.3658376,-6.3142962,3.6942654,5.4407315,-1.981127,0.9023832
-154.34512,146.5151,-25.185366,14.891065,7.297038,37.432095,-7.517654,-0.739326,5.718372,6.8491826,9.31719,5.8532314,9.7045555
-142.56721,117.241776,-35.675106,19.66978,-0.6872696,38.342968,-3.8949904,3.012654,-1.3097394,8.049136,3.834092,5.117722,4.7441607
-123.46482,116.97629,-18.640274,25.577251,-24.143124,34.317673,-14.226923,-5.9498,-13.355595,-5.3088694,-1.1683067,1.2887657,5.976196
-200.97801,128.19249,-1.092695,9.063075,-15.704759,20.771488,-12.896656,-9.176077,-5.0804358,3.659538,0.48154688,4.847521,3.17179
-70.14718,108.0246,-43.677963,31.875914,-21.586668,29.707676,-14.19497,13.652882,-3.9865346,12.944942,-5.4993944,-1.3251649,-3.6509333
-121.72897,122.14541,-5.206728,35.24398,-4.2096786,41.5492,1.0136161,14.89018,0.6710005,4.4256563,-0.89195454,9.07658,3.2418604
-108.17046,115.49526,-41.509907,31.143276,-5.6481433,33.608505,-9.305862,-5.174066,-11.360102,-0.9493557,-1.442057,-1.5815265,1.1218144
-61.659634,89.92322,-17.476305,44.482353,-8.589451,54.75977,-11.51708,6.8547187,-24.687744,14.146366,-4.882448,11.147366,0.6056665
-86.956085,93.05629,-13.270029,33.060295,-26.91461,34.78313,-19.824726,-5.8614,-16.537838,4.656339,-16.162378,4.017236,1.0691642
-66.39206,104.72563,-34.816467,31.317446,-15.304702,35.814247,-18.540827,-1.7826952,-14.091759,12.860881,-2.244476,6.002703,-2.332329
-103.937874,161.81151,-24.15122,22.241497,-9.526283,23.721733,-6.593068,3.4248557,-3.118446,1.1766325,4.525787,2.474283,-0.13423307
-49.59791,102.8217,-48.587807,27.19152,-30.581688,30.281996,-16.223696,5.95874,-14.98538,6.032054,-7.706613,1.7408782,3.5193083
-67.46854,123.751854,-10.93216,30.505314,-16.364182,34.563442,-21.52364,8.652269,-11.16596,9.680517,-4.767532,7.3052034,1.2191137
