boundaries,labels
6.965986394557823,5.0
67.38430839002268,3.0
67.80226757369614,3.0
68.22022675736962,3.0
68.63818594104309,3.0
69.0097052154195,3.0
69.38122448979591,3.0
69.75274376417234,3.0
70.17070294784581,3.0
70.58866213151927,4.0
71.0530612244898,4.0
71.47102040816327,4.0
71.88897959183673,4.0
72.3069387755102,4.0
72.72489795918368,4.0
73.18929705215419,4.0
73.60725623582766,4.0
74.86113378684807,4.0
75.3255328798186,4.0
76.16145124716553,4.0
76.579410430839,4.0
76.99736961451246,4.0
77.46176870748299,4.0
77.87972789115646,4.0
78.29768707482994,4.0
78.76208616780045,4.0
79.18004535147392,4.0
79.5980045351474,4.0
80.01596371882086,4.0
80.43392290249433,4.0
80.80544217687074,4.0
81.22340136054422,4.0
81.59492063492064,4.0
81.96643990929705,4.0
82.38439909297053,4.0
82.80235827664399,4.0
83.22031746031746,4.0
83.68471655328798,4.0
84.10267573696144,4.0
84.52063492063492,4.0
84.9385941043084,4.0
85.40299319727892,4.0
85.82095238095238,4.0
86.23891156462585,4.0
86.65687074829933,4.0
87.53922902494331,4.0
87.95718820861678,4.0
88.37514739229024,4.0
88.83954648526077,4.0
89.25750566893424,4.0
89.6754648526077,4.0
90.09342403628118,4.0
90.97578231292518,2.0
91.39374149659864,2.0
91.81170068027211,2.0
92.22965986394559,2.0
92.64761904761905,2.0
93.11201814058957,2.0
93.52997732426304,2.0
93.9479365079365,2.0
94.41233560090703,2.0
94.8302947845805,2.0
95.24825396825396,2.0
95.66621315192744,2.0
96.08417233560091,2.0
96.50213151927437,2.0
96.9665306122449,2.0
97.80244897959183,2.0
98.2204081632653,2.0
98.63836734693878,4.0
99.1027664399093,4.0
99.52072562358276,4.0
99.93868480725624,4.0
100.35664399092971,4.0
100.82104308390022,4.0
101.2390022675737,4.0
101.65696145124717,4.0
102.07492063492063,4.0
102.53931972789115,4.0
102.95727891156463,4.0
103.37523809523809,4.0
103.79319727891156,4.0
104.21115646258504,4.0
104.67555555555556,4.0
105.09351473922902,4.0
105.5114739229025,4.0
105.97587301587302,4.0
106.39383219954648,4.0
106.81179138321995,4.0
107.22975056689343,4.0
107.64770975056689,4.0
108.11210884353741,4.0
108.53006802721089,4.0
108.94802721088435,4.0
109.36598639455782,4.0
109.83038548752835,4.0
110.24834467120182,4.0
110.66630385487528,4.0
111.08426303854876,4.0
111.54866213151928,4.0
111.96662131519274,4.0
112.38458049886621,4.0
112.80253968253969,4.0
113.22049886621315,4.0
113.68489795918367,4.0
114.10285714285715,4.0
114.5208163265306,4.0
114.93877551020408,4.0
115.35673469387756,4.0
115.82113378684807,4.0
116.23909297052154,4.0
116.65705215419501,4.0
117.12145124716554,4.0
117.539410430839,4.0
117.95736961451247,4.0
118.37532879818595,4.0
118.79328798185941,4.0
119.25768707482993,2.0
119.6756462585034,2.0
120.09360544217687,2.0
120.55800453514739,2.0
120.97596371882086,2.0
121.39392290249432,2.0
121.8118820861678,2.0
122.22984126984127,2.0
122.6942403628118,2.0
123.11219954648526,2.0
123.53015873015873,2.0
123.99455782312926,2.0
124.45895691609978,2.0
159.52108843537414,1.0
159.9390476190476,3.0
160.40344671201814,3.0
160.8214058956916,3.0
161.28580498866214,3.0
161.7037641723356,3.0
162.12172335600906,3.0
162.53968253968253,3.0
180.97632653061225,1.0
181.3942857142857,1.0
181.81224489795918,1.0
182.23020408163265,4.0
182.64816326530612,4.0
183.9484807256236,4.0
184.36643990929704,4.0
184.78439909297052,4.0
