Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,387,-410.65952,45.885933,7.7053704,3.437606,2.7246265,3.5636997,0.39648446,-1.7313814,-2.0737836,-2.1997366,-1.4862735,-0.92593116,-0.33881792
0.5,714,-317.96045,158.98077,59.73002,6.3137255,6.9321885,13.999904,2.1111808,-10.2223,-12.104951,-9.674329,-8.238319,-4.3384585,1.8853426
1.0,690,-324.85507,155.55495,60.612587,5.608537,6.169717,15.658917,6.0639668,-7.864717,-10.40233,-6.7872214,-4.1017933,-0.08029127,5.8200336
1.5,736,-324.6659,154.0133,57.3974,3.5417879,4.6080813,13.188441,4.152786,-7.9153094,-9.590741,-6.352587,-4.0669966,0.29035735,7.1567483
2.0,738,-303.5808,158.84657,49.15554,4.967777,4.3361664,11.45541,2.0777564,-9.325318,-9.818363,-7.0581274,-5.941869,-2.5287201,3.2799208
2.5,702,-316.4909,161.42278,63.839626,11.489367,10.994012,15.25116,1.9566371,-9.760774,-11.495815,-9.41907,-7.914352,-4.9810743,-0.60002315
3.0,716,-321.57257,156.56439,60.4325,8.715853,8.120093,12.833592,1.5797496,-9.986859,-11.841337,-8.645675,-5.78941,-2.6732402,1.3020352
3.5,832,-325.6362,152.29951,56.207035,3.5373077,3.1199217,8.445646,-1.726713,-13.440505,-15.747305,-12.865883,-9.810068,-6.3898406,-2.2309353
4.0,842,-307.28598,151.5326,42.64026,-0.40993872,-0.92181647,4.7870045,-5.866893,-15.268823,-15.38451,-12.711291,-11.284699,-7.392505,-3.6695354
4.5,888,-319.11166,157.28279,53.477158,-2.2948294,-1.3188717,3.9175203,-7.8530188,-17.733776,-15.684405,-11.543159,-10.473855,-8.438517,-6.6032977
5.0,1133,-325.82935,148.97119,46.957737,-8.23338,-6.415953,0.76365954,-10.28256,-21.24922,-19.454527,-13.926781,-11.673763,-9.359785,-7.2640276
5.5,1363,-326.8008,149.42848,48.890984,-8.054157,-7.3259625,0.858638,-9.6139345,-20.84564,-19.000952,-13.12226,-10.992971,-9.541518,-8.261194
6.0,1872,-307.2298,152.5227,40.898434,-4.81274,-4.9212003,2.1377182,-8.095971,-18.568108,-16.997478,-12.184132,-10.871349,-9.137614,-7.2613626
6.5,2321,-322.83493,155.66107,58.614815,6.3801384,7.0498123,11.388366,-0.6988611,-12.142465,-13.350711,-11.441268,-10.093258,-6.814398,-2.8502262
7.0,2289,-306.53195,141.6176,50.040146,9.35074,-2.1547859,7.9777493,-3.8539748,-13.321225,-15.84763,-10.531271,-8.815025,-5.999873,-4.00368
7.5,1958,-223.4447,121.25354,-2.5298986,15.041402,-1.3319854,13.11937,-6.854896,-6.0420527,-16.605581,-10.124314,-6.6227694,-4.3458757,-2.1316867
8.0,1751,-209.49368,139.05486,8.80147,25.283901,-0.993226,9.109781,-6.0900993,-5.1775856,-13.107878,-4.962455,2.3645105,-3.6864774,-1.8464656
8.5,1635,-138.83832,133.90387,-1.2295353,17.919537,1.72576,12.261114,-3.4686277,5.37219,-4.400979,-4.2235622,-0.21714434,3.306214,-3.8462408
9.0,1676,-170.80864,147.30197,-1.8863543,27.679739,9.09803,10.850781,2.5128157,-2.167118,-14.185265,5.529794,-5.4548287,3.668619,4.4593997
9.5,1592,-124.60548,95.78376,-18.035162,52.542576,2.882048,18.356781,-8.646881,-5.325563,-17.247332,6.1365967,-3.374182,-1.7022955,-1.775093
10.0,1609,-206.77487,152.27574,8.055765,22.172485,11.279613,10.870746,-0.14749195,-1.3083009,-0.35475266,5.3476524,-0.29803765,-0.88814723,0.825894
10.5,1551,-153.15147,139.91542,7.087308,20.964048,0.91711086,8.841511,2.5691164,5.2667522,-5.6898327,5.56268,-10.392495,-1.6741716,-3.831567
11.0,1566,-161.5404,137.93384,1.1745229,34.943745,-2.1024575,13.158371,3.6103666,-0.08266351,-11.722832,11.081821,-2.941919,-0.34472945,3.07919
11.5,1526,-141.59036,119.53528,-14.753211,32.338577,-20.596172,-4.1877556,7.2533627,2.6650925,-5.818069,0.829444,-18.041374,10.227836,-2.3144858
12.0,1613,-178.67896,140.71835,-4.5537534,19.009804,1.4713142,13.439216,-8.0993805,2.08483,-9.53337,-1.5318561,-5.792103,-4.348833,-4.097475
12.5,1778,-143.2185,138.16667,5.0021324,30.66695,-2.8328805,13.729001,-1.2150152,-2.619741,-8.325198,0.17113474,-6.0190606,-5.3594794,-6.751074
13.0,1887,-143.62057,126.69982,-23.97361,48.145523,11.3236265,2.414507,-6.062409,1.2412013,-8.561091,3.4607449,-4.8178883,2.2839432,4.5176234
13.5,2015,-160.62585,110.36251,-17.991213,38.572006,-9.169194,-0.7009165,-8.303646,-16.938148,-23.195988,-0.074981935,-13.32955,0.9392965,0.067169525
14.0,2293,-166.45792,128.29672,-11.8769245,31.295288,-13.027428,3.4610445,-4.7429643,-11.023533,-13.039002,1.020467,-11.306823,4.649471,2.6469162
14.5,2597,-131.85461,129.81387,-3.43708,40.37119,4.9997396,12.414988,11.291203,-0.078037195,-2.8663247,14.283195,-4.538581,5.2586117,-3.09143
15.0,2909,-167.29095,139.73659,-10.193003,34.608627,10.931438,12.427674,-1.2855588,1.8639922,-1.5025268,5.791359,-2.6772761,-0.058870405,-0.8576584
15.5,3119,-143.58228,107.8179,-22.679457,26.793068,-26.065231,-2.2569957,0.6375684,-2.664079,-11.301729,-2.7732956,-24.649,9.881954,-3.6364486
16.0,3334,-250.39136,142.42012,19.6578,12.616273,1.3068494,4.7825046,-2.6360617,-5.138867,-10.315505,-7.897253,-9.348706,-3.0728784,-5.757341
