boundaries,labels
0.8359183673469388,4.0
2.972154195011338,1.0
7.198185941043084,1.0
11.377777777777778,1.0
15.603809523809524,1.0
19.82984126984127,1.0
24.009433106575965,1.0
28.23546485260771,1.0
32.46149659863946,1.0
35.57297052154195,1.0
39.7990022675737,2.0
40.867120181405895,2.0
45.09315192743764,2.0
49.27274376417233,0.0
53.498775510204084,0.0
56.65668934240363,2.0
57.72480725623583,2.0
61.90439909297052,2.0
66.13043083900227,0.0
70.35646258503401,0.0
74.53605442176871,2.0
78.76208616780045,2.0
82.9881179138322,1.0
87.1677097505669,1.0
91.39374149659864,1.0
94.55165532879819,1.0
98.73124716553288,2.0
99.79936507936507,2.0
104.02539682539683,2.0
108.25142857142858,0.0
112.43102040816326,0.0
115.58893424036282,2.0
116.65705215419501,2.0
120.88308390022675,2.0
125.06267573696145,0.0
129.2887074829932,0.0
133.51473922902494,2.0
137.74077097505668,2.0
141.9203628117914,3.0
144.05659863945579,3.0
146.14639455782313,3.0
149.81514739229024,3.0
154.041179138322,3.0
158.26721088435374,3.0
162.44680272108843,2.0
166.67283446712017,0.0
170.89886621315193,0.0
175.07845804988662,2.0
179.30448979591836,2.0
183.53052154195012,0.0
187.7101133786848,0.0
191.93614512471655,2.0
196.1621768707483,2.0
200.341768707483,2.0
207.77215419501132,2.0
207.77795918367346,4.0
