boundaries,labels
6.965986394557823,5
29.675102040816327,2
66.96634920634921,4
90.97578231292518,2
98.2204081632653,3
118.79328798185941,2
131.2391836734694,3
158.68517006802722,2
167.69451247165532,4
204.52136054421769,2
210.9300680272109,3
214.36662131519273,3
228.94875283446711,2
250.35755102040815,3
