boundaries,labels
0.5572789115646258,10
3.5294331065759637,1
3.947392290249433,9
4.4117913832199545,4
4.829750566893424,9
5.2477097505668935,4
5.6656689342403626,9
6.0836281179138325,4
6.548027210884354,9
6.965986394557823,4
7.383945578231293,9
7.801904761904762,4
11.23845804988662,1
11.702857142857143,4
12.120816326530612,9
12.538775510204081,4
12.956734693877552,9
13.374693877551021,4
13.839092970521541,9
14.257052154195012,4
14.675011337868481,9
15.09297052154195,4
15.51092970521542,0
15.928888888888888,8
16.39328798185941,0
16.81124716553288,8
17.22920634920635,0
17.69360544217687,1
18.11156462585034,0
18.52952380952381,8
18.94748299319728,0
21.083718820861677,8
21.501678004535147,9
21.966077097505668,8
22.38403628117914,9
22.801995464852606,8
23.26639455782313,9
23.684353741496597,8
24.102312925170068,0
24.56671201814059,8
24.98467120181406,3
25.402630385487527,2
25.820589569160997,0
26.23854875283447,2
26.656507936507936,3
27.12090702947846,7
27.538866213151927,1
27.956825396825398,7
28.374784580498865,1
28.83918367346939,3
29.257142857142856,2
29.675102040816327,3
30.093061224489794,2
30.511020408163265,3
30.928979591836736,2
31.393378684807256,3
31.811337868480727,5
32.275736961451244,1
32.69369614512472,5
33.111655328798186,1
33.52961451247165,5
34.365532879818595,1
34.82993197278912,6
35.247891156462586,1
35.66585034013605,6
36.08380952380952,1
36.501768707482995,6
36.96616780045351,1
37.384126984126986,6
37.802086167800454,1
38.22004535147392,6
38.684444444444445,5
39.10240362811791,1
39.52036281179139,5
39.938321995464854,1
40.40272108843537,5
40.820680272108845,4
41.23863945578231,9
41.703038548752836,4
42.120997732426304,9
42.53895691609977,8
42.956916099773245,9
43.42131519274376,8
43.83927437641724,9
44.257233560090704,2
44.67519274376417,3
45.139591836734695,2
45.55755102040816,3
45.97551020408163,2
46.393469387755104,3
46.81142857142857,2
47.22938775510204,3
47.64734693877551,2
48.11174603174603,3
48.529705215419504,2
48.94766439909297,3
49.412063492063496,2
49.83002267573696,3
50.24798185941043,2
50.6659410430839,3
51.08390022675737,2
51.54829931972789,3
51.96625850340136,2
52.38421768707483,3
52.848616780045354,2
53.26657596371882,3
53.68453514739229,2
54.102494331065756,1
54.52045351473923,7
54.9384126984127,1
55.40281179138322,8
55.82077097505669,1
56.23873015873016,3
56.65668934240363,2
57.0746485260771,1
57.53904761904762,0
57.95700680272109,1
58.37496598639456,0
58.83936507936508,8
59.25732426303855,0
59.675283446712015,7
60.09324263038549,0
60.51120181405896,1
60.97560090702948,0
61.39356009070295,1
61.811519274376415,0
62.27591836734694,4
62.69387755102041,0
63.111836734693874,1
63.52979591836735,9
63.947755102040816,8
64.36571428571429,0
64.83011337868481,1
65.24807256235827,0
65.66603174603175,1
66.08399092970521,0
66.54839002267573,8
66.96634920634921,0
67.80226757369614,8
68.22022675736962,7
68.68462585034014,8
69.1025850340136,7
69.52054421768707,2
69.9849433106576,3
70.40290249433106,2
70.82086167800453,3
71.23882086167801,2
71.65678004535147,3
72.12117913832199,2
72.53913832199547,3
72.95709750566894,2
73.42149659863945,3
73.83945578231292,2
78.94784580498866,1
79.41224489795918,4
79.83020408163266,9
80.24816326530612,4
80.66612244897959,9
81.13052154195012,4
81.54848072562358,9
81.96643990929705,4
82.43083900226758,9
82.84879818594105,4
83.26675736961451,9
83.68471655328798,8
84.10267573696144,9
84.52063492063492,8
84.98503401360544,0
85.40299319727892,8
85.82095238095238,0
86.23891156462585,8
86.65687074829933,0
87.12126984126984,1
87.53922902494331,0
87.95718820861678,1
88.37514739229024,0
88.83954648526077,1
89.25750566893424,9
89.6754648526077,4
90.09342403628118,0
90.51138321995465,4
90.92934240362811,0
91.39374149659864,4
91.81170068027211,0
92.27609977324263,8
92.6940589569161,0
93.11201814058957,2
93.52997732426304,3
93.9479365079365,2
94.36589569160998,3
94.8302947845805,2
95.24825396825396,1
95.66621315192744,7
96.13061224489796,1
96.54857142857144,7
96.9665306122449,1
97.38448979591837,3
97.80244897959183,2
98.2204081632653,3
98.68480725623583,2
99.1027664399093,3
99.52072562358276,2
99.93868480725624,3
100.40308390022676,5
100.82104308390022,1
101.2390022675737,5
101.65696145124717,1
102.07492063492063,5
102.95727891156463,1
103.37523809523809,6
103.83963718820861,1
104.25759637188209,6
104.67555555555556,1
105.09351473922902,6
105.5114739229025,1
105.97587301587302,6
106.39383219954648,1
106.81179138321995,6
107.22975056689343,1
107.69414965986394,6
