Second,Count,Spectral Centroid
0.0,1368,12902.430733186382
0.5,2727,5779.277188778752
1.0,2656,3630.35768611104
1.5,2694,3465.3178686371803
2.0,2826,3589.839269003663
2.5,2844,3824.666461408161
3.0,3045,4932.448967995526
3.5,3038,5850.71341987695
4.0,2954,2921.177034208386
4.5,3006,3608.749375771165
5.0,2949,3755.537785637353
5.5,2859,4648.255290720521
6.0,2733,4412.980044178507
6.5,2771,4460.088219859656
7.0,2668,4504.466663129989
7.5,2712,3174.112916807472
8.0,2667,3248.8824861395665
8.5,2790,3332.045315784502
9.0,2783,3802.106451506713
9.5,2976,4866.161778756906
10.0,3106,3147.054294293333
10.5,3308,3328.5783728270726
11.0,3410,3162.3420223055778
11.5,3692,4365.734628476274
12.0,3835,4818.291897172371
12.5,3762,4566.972532158706
13.0,3881,3526.3465127544378
13.5,4119,2743.332305493705
14.0,4160,3395.446230336312
14.5,4325,4208.238276741616
15.0,4468,5248.258221395448
15.5,4568,4794.16579555515
16.0,4782,3154.036172366452
16.5,5038,2890.33053349854
17.0,5190,2932.677871342034
17.5,5281,3999.018964004779
18.0,5206,3926.84560411822
18.5,5060,4915.50488425354
19.0,5077,5521.529902343563
19.5,5107,3268.5613117898247
20.0,5239,2995.489595242856
20.5,5222,3559.9320290577907
21.0,5113,4977.623044974508
21.5,5063,4866.783148587653
22.0,5253,2663.4735868722705
22.5,5198,3809.8214952992425
23.0,4910,3601.436820731292
23.5,5234,5391.703907136417
24.0,5088,4625.239487876216
24.5,5083,4666.756833498386
25.0,4987,3596.414833265869
25.5,4831,2955.5926580139458
26.0,4847,3414.1694656715417
26.5,4762,4390.348124797251
27.0,4744,4857.53958803332
27.5,4736,4844.860315036565
28.0,4646,3285.9235325232357
28.5,4568,3071.1969553049794
29.0,4339,3170.018608122935
29.5,4625,3510.8882594699057
30.0,4705,3810.778227319978
30.5,4580,4498.260761794435
31.0,4547,4302.056826150106
31.5,4451,4261.539700296129
32.0,4352,4766.174146592244
32.5,4107,3977.6072738859743
33.0,4165,3550.4611402055843
33.5,4139,4949.3849491000965
34.0,4127,3363.2561654154542
34.5,4015,4855.847438269143
35.0,4115,3632.236410436165
35.5,4042,3303.431627450845
36.0,4246,4345.996002926328
36.5,4127,4922.681165387335
37.0,4202,4597.530786515559
37.5,4041,4569.770306053195
38.0,3912,3639.471753811882
38.5,3945,2980.009373784105
39.0,3795,4681.387597097428
39.5,3979,5654.756903218144
40.0,4073,3201.042150793274
40.5,3985,3432.636190771584
41.0,3971,3320.264640882786
41.5,3883,3963.007408011268
42.0,3947,4198.277969168649
42.5,3945,4561.805575639919
43.0,3920,2894.5696447791106
43.5,3755,3493.535756908605
44.0,3749,3080.798427669069
44.5,3760,3060.6363058421607
45.0,3697,3683.312070457593
45.5,3740,4717.599209500318
46.0,3812,3286.7481178026424
46.5,3684,3287.163884452354
47.0,3747,3316.207827366634
47.5,3758,3088.2877780068247
48.0,3862,3181.402992749451
48.5,3863,4807.440446568001
49.0,3843,3962.022364736808
49.5,3786,3833.412133210051
50.0,3862,3550.549713817098
50.5,3921,3580.5492353875247
51.0,3940,4592.185084827831
51.5,3948,4628.664700568785
52.0,3925,3496.714119150636
52.5,3856,3641.8090383673903
53.0,3862,3233.8638162528337
53.5,3800,3529.563361104687
54.0,3806,3391.56247250792
54.5,3655,4634.986771591148
55.0,3762,2798.3689096896487
55.5,3764,3328.746546286898
56.0,3796,3265.723498086168
56.5,3847,2535.572056198225
57.0,3919,3445.0758973408065
57.5,3790,4888.482137089182
58.0,3860,2901.51522113971
58.5,3423,3412.649379148248
59.0,3435,3323.2181856966067
59.5,3528,3010.3560608299085
60.0,3442,3183.7664610752736
60.5,3460,5089.641510697364
61.0,3350,3967.6251941416967
61.5,3349,4027.2654369735833
62.0,3307,3643.349659415372
62.5,3294,3597.6941964389284
63.0,3300,4374.029001277756
63.5,3181,4749.707520877595
64.0,3163,3292.922500149725
64.5,3153,3999.087143814705
65.0,3111,3242.277212883036
65.5,3220,2960.728589380204
66.0,3242,3741.5334716563134
66.5,2967,3839.702012550367
67.0,2960,5883.062738340007
67.5,2793,3056.614085762681
68.0,2809,2532.6945608649407
68.5,2862,3316.5929560091577
69.0,2727,3420.655331465873
69.5,2791,4280.746930761758
70.0,2826,5055.21845074593
70.5,2665,2539.8452816869635
71.0,2742,2572.525131324778
71.5,2676,4158.152934519218
72.0,2603,4396.553580566529
72.5,2498,5016.441525544756
73.0,2395,3468.695738263671
73.5,2423,3138.0012462527857
74.0,2496,2944.7463958644807
74.5,2562,4689.647235737185
75.0,2528,4799.304958190498
75.5,2415,5218.416647886001
76.0,2434,3137.7880989148675
76.5,2384,3184.418849702809
77.0,2408,3084.620571826008
77.5,2352,4112.429865888501
78.0,2387,3329.227892001467
78.5,2223,4677.544591109686
79.0,2330,4537.217652164212
79.5,2380,3486.214799772596
80.0,2298,3288.9063481070025
80.5,2345,3847.844911635791
81.0,2362,3998.286107794873
81.5,2329,5019.832784369928
82.0,2345,3934.7869744439768
82.5,2325,3542.559155115017
83.0,2187,3303.8388111605614
83.5,2219,4168.182898048915
84.0,2103,3605.9705205715086
84.5,2172,4894.239400090562
85.0,2039,2860.3387916193774
85.5,1992,3006.698464891944
86.0,2054,2897.9951408199063
86.5,1994,4797.386898621029
87.0,2015,3697.2855460082137
87.5,2113,4766.908409343613
88.0,2063,2893.368790286058
88.5,1995,3152.51877003775
89.0,1910,2821.4066501973143
89.5,1982,3672.1455404807593
90.0,2009,3478.4078603607472
90.5,1950,4592.923174995885
91.0,1948,3953.273986086559
91.5,1935,4213.886370956171
92.0,1875,4900.474360927993
92.5,1828,3470.2976884397503
93.0,1760,3975.5266084071313
93.5,1858,4882.370250053356
94.0,1849,3135.679960537311
94.5,1773,4723.514908237834
95.0,1743,3489.388639460233
95.5,1802,3561.351009585278
96.0,1903,3849.531170581008
96.5,1929,5004.890792010159
97.0,1875,4173.86911142288
97.5,1923,3678.012855265297
98.0,1987,3897.185002279765
98.5,2125,3380.3292276900543
99.0,2053,4299.871120932032
99.5,2206,5466.208287032636
100.0,2207,4250.856378161373
100.5,2205,2813.274007299129
101.0,2147,3289.630584470537
101.5,2116,4160.460699844035
102.0,2149,4580.44119989472
102.5,2110,4673.051160572128
103.0,2086,3335.184649737879
103.5,2164,3448.327934343361
104.0,2085,3134.2693933273767
104.5,2165,2997.2497581954644
105.0,2222,3343.272651956202
105.5,2211,4726.009067040661
106.0,2190,3394.1309940451715
106.5,2155,3334.2804366149744
107.0,2069,3078.896244497959
107.5,1989,3054.33580969708
108.0,2120,2860.647898198244
108.5,2038,4892.559326686053
109.0,2181,3955.4243285372336
109.5,2089,4017.905094453822
110.0,2198,3580.7526408421068
110.5,2278,3461.628488507643
111.0,2267,4203.561946041193
111.5,2298,4699.023600486665
112.0,2299,2981.254265189098
112.5,2408,4126.379819042027
113.0,2329,3082.739707230616
113.5,2287,3514.8441492960205
114.0,2282,3087.383731384966
114.5,2219,4618.896501273605
115.0,2246,3037.785452990156
115.5,2094,3171.918640963489
116.0,2006,3134.486377889552
116.5,2046,2567.052801376456
