Second,Count,Spectral Centroid
0.0,343,9604.770373266976
0.5,671,1169.466677571677
1.0,591,2022.3791158361705
1.5,618,2518.228927902196
2.0,619,3654.450013033621
2.5,573,1802.826780628617
3.0,576,2643.369925350487
3.5,635,4471.347413934765
4.0,618,2303.284962142908
4.5,613,1081.6630898200035
5.0,693,1576.6551589904025
5.5,725,1377.2501651689602
6.0,789,1832.8244812441512
6.5,884,1380.1125268220835
7.0,927,2317.780665884424
7.5,977,2714.062688085131
8.0,1059,3558.7691515886854
8.5,1052,3086.425514243438
9.0,948,4322.126281934826
9.5,1020,1948.5582851505312
10.0,1249,1751.5339459400411
10.5,1393,914.9405082684495
11.0,1470,1036.6625294868193
11.5,1514,1486.015138441795
12.0,1669,2813.664228301289
12.5,2070,1321.4944364675443
13.0,2197,2677.722648609414
13.5,2272,1936.6003966030369
14.0,2412,4103.121745695628
14.5,2461,1984.2969660126405
15.0,2601,3163.776611008927
15.5,2768,3969.0545888906167
16.0,2623,1917.8616293671264
16.5,2556,1055.7339913931912
17.0,2592,588.0356256958784
17.5,3014,897.476992621342
18.0,3011,1878.4553654836027
18.5,2823,1035.038707585324
19.0,3003,1749.6508427547724
19.5,3074,2058.696162123
20.0,2796,2818.6970088555595
20.5,2886,5928.262509839216
21.0,2970,1964.594491076857
21.5,2837,2363.1605414880387
22.0,3076,3151.3325994481465
22.5,3237,1965.532396134129
23.0,3276,1719.0583580216528
23.5,3074,1991.3263299673024
24.0,2965,3739.799494454759
24.5,2966,1853.6057869185736
25.0,2887,1800.5605225732488
25.5,2716,2060.1450105288536
26.0,2955,1415.8103616589449
26.5,3109,1997.2534049807316
27.0,2927,3165.4625841652714
27.5,2887,1295.9341951234148
28.0,2949,1966.2232459839677
28.5,3112,4258.858331706504
29.0,3024,2831.0973856163714
29.5,3264,5345.807657135004
30.0,3577,3867.999535005264
30.5,3469,3303.005745200803
31.0,3279,2588.199133123488
31.5,3420,2261.33270554407
32.0,3470,1364.207527098332
32.5,3354,1002.5285112990096
33.0,3659,2454.2379833139257
33.5,3793,977.5129921350094
34.0,4259,1305.6679203341855
34.5,4218,2379.9107516169533
35.0,4618,1625.5217180151187
35.5,4923,1923.2660129955373
36.0,4828,3015.124886147481
36.5,4507,2038.3544154542412
37.0,5166,1334.322665864921
37.5,5122,3139.8409816532785
38.0,5098,2444.3051630597097
38.5,5124,3740.664926706062
39.0,5427,3615.3575868829216
39.5,5094,3523.2773576637223
40.0,4582,1528.4971173390006
40.5,5336,3396.309246555365
41.0,5152,2388.707712216469
41.5,4969,3114.6809160328894
42.0,5071,3577.2123483729347
42.5,5293,3008.3389521123445
43.0,4950,3240.219946773921
43.5,4958,2784.024072987759
44.0,5113,1329.8157359756162
44.5,5090,667.7261790425262
45.0,4627,1832.6037841603825
45.5,4788,1549.6043931533077
46.0,5067,2298.73777212146
46.5,4891,2382.7221844400965
47.0,4632,2383.0993230007834
47.5,4639,1959.584624275208
48.0,4407,2311.4233974782937
48.5,4226,1915.8004745143928
49.0,4309,2287.4291695380625
49.5,4317,3191.209932188247
50.0,4464,2573.4105798011915
50.5,4767,2149.4182763453923
51.0,4943,3866.519168476729
51.5,4412,2939.5827711089305
52.0,4461,2171.939299170549
52.5,4069,2438.9595751720885
53.0,3861,2794.4173284243366
53.5,3518,1541.1850381655388
54.0,3457,1897.8310580048508
54.5,3359,1486.1962445771985
55.0,3369,2157.120206347774
55.5,3694,3020.064985677092
56.0,3610,3595.8570177222327
56.5,3269,3135.575296080353
57.0,3112,2008.245357769369
57.5,2998,2389.632928274057
58.0,3083,2442.1573998948656
58.5,2955,1931.2727149781624
59.0,3101,1385.0624548443125
59.5,3464,1327.2631663511092
60.0,3611,1519.352388602017
60.5,3666,2296.5539635989494
61.0,3476,2053.5407030958363
61.5,3066,3369.1150767329705
62.0,2759,2351.957449073272
62.5,2713,2615.6733771872223
63.0,2564,2799.720028207212
63.5,2498,2462.917554787161
64.0,2453,4280.279485069204
64.5,2660,2876.7662466143347
65.0,2757,2439.8077760988326
65.5,2699,2089.057456864468
66.0,2734,1210.8459832416124
66.5,2536,2158.155951349705
67.0,2592,2333.3508285610187
67.5,2657,3953.083336081507
68.0,2679,2478.125645443464
68.5,2716,3112.1217022992355
69.0,2645,2608.036495185366
69.5,2607,2738.8591573540484
70.0,2680,2703.507578752773
70.5,2476,3199.2129778047733
71.0,2273,1730.8055776096332
71.5,2361,2622.2140443627627
72.0,2381,2910.146519797301
72.5,2325,3167.988300365844
73.0,2247,2769.933948556976
73.5,2059,2156.875114560441
74.0,2153,2231.5651816069426
74.5,2183,1242.4639351692415
75.0,2111,615.9593409785148
75.5,2320,2454.327336128894
76.0,2430,1044.0462076048752
76.5,2393,1191.798565623096
77.0,2349,3923.200563632305
77.5,2613,2551.733451946393
78.0,2532,3593.1384564179216
78.5,2335,2835.8869302227968
79.0,2182,3124.11635808588
79.5,2499,3508.5795290145243
80.0,2254,2244.093508913599
80.5,2207,1396.193298605055
81.0,2372,680.8905381280848
81.5,2491,1696.9131282361477
82.0,2502,1605.333163843421
82.5,2645,1148.8226538342349
83.0,2716,3139.718556095156
83.5,2510,3909.944525985864
84.0,2682,2995.8609822390376
84.5,2626,2848.0662188760703
85.0,2552,3040.185434701973
85.5,2866,2669.238161261541
86.0,2985,4393.625297448925
86.5,2984,3491.716867270842
87.0,3006,3555.6187201062025
87.5,3239,2107.137083574772
88.0,2902,1426.3500814920103
88.5,2880,1355.7092478826482
89.0,3004,2301.2539068542446
89.5,3227,4030.347595579871
90.0,3024,2831.849727662292
90.5,3698,2734.5550747176408
91.0,3812,2822.4436283318546
91.5,3586,2634.310323681668
92.0,3839,1826.0818279618911
92.5,3982,1297.7821061290172
93.0,3881,1279.424077386837
93.5,3556,1537.9018387654978
94.0,3849,2196.4738392746176
94.5,3954,2522.627925245334
95.0,3734,2649.53802672988
95.5,3761,2803.7856824803625
96.0,4137,1656.4662168943908
96.5,3290,1485.4603645842249
97.0,3128,2349.219503549536
97.5,3225,2037.448683059223
98.0,2869,1921.5885049343929
98.5,2339,2434.837007094925
99.0,2305,2339.344620596528
99.5,2300,1250.9395589917783
100.0,2197,1303.491389467604
100.5,2362,2036.1221516520416
101.0,2358,2735.566270140828
101.5,2390,1612.0089268715649
102.0,1966,1577.8504872269857
102.5,2340,1110.8077544348334
103.0,2241,1820.6035414451612
103.5,2502,1039.9279731324864
104.0,2675,1396.047351171886
104.5,2638,2204.750499608266
105.0,2506,2048.6290761042824
105.5,2386,2109.344456934109
106.0,2466,2231.6466424135606
106.5,2206,1411.4005098240254
107.0,1970,2749.317895197931
107.5,1985,2293.193316017987
108.0,2087,1625.5315424395951
108.5,1972,761.3814819396404
109.0,1831,2044.0101768443744
109.5,1988,968.2781734986074
110.0,2081,1128.492150210564
110.5,2191,2479.378306169232
111.0,2142,2190.981474355767
111.5,2114,2442.5031024062887
112.0,2182,2213.076891695093
112.5,2043,1372.217692074306
113.0,1871,1591.1391964875463
113.5,1938,2314.3064784308044
114.0,2002,1396.3680199763085
114.5,1961,693.6344520449235
115.0,2070,1529.647580833157
115.5,1972,1356.2770929299104
116.0,2087,1274.950850387391
116.5,2177,1928.4954340101483
117.0,2095,1881.715389337338
117.5,1930,1989.6664244910196
118.0,1904,3299.384258573641
118.5,1841,2260.892003568005
119.0,1856,3770.4943196490817
119.5,1729,4129.155123077657
120.0,1451,3375.8705857519344
120.5,1523,1249.2813474886998
121.0,1716,1445.7927138745497
121.5,1800,1360.906464446413
122.0,1777,1613.9405687173962
122.5,1712,2467.781150068952
123.0,1596,1955.6032946651287
123.5,1567,1987.684231160676
124.0,1659,3741.198040094273
124.5,1524,3398.244648343178
125.0,1631,2888.5607973408605
125.5,1580,1758.5154273800022
126.0,1562,1276.7448683380728
126.5,1454,1509.4964116432384
127.0,1553,3343.474619891576
127.5,1577,3091.423441292341
128.0,1584,1510.651911756018
128.5,1682,1920.108500123424
129.0,1828,4057.873710697341
129.5,1858,1276.0164877638688
130.0,1678,2148.5059263721005
130.5,1697,2345.5212006560696
131.0,1598,1447.1739127137257
131.5,1462,2152.558193263
132.0,1324,1951.574048613388
132.5,1396,2515.518943834448
133.0,1369,4883.804587706813
133.5,1433,3117.0719973692
134.0,1466,2565.733950129329
134.5,1804,1816.0632259003369
135.0,1822,1613.6454993511747
135.5,1807,1118.8529205094076
136.0,1839,1348.626382033863
136.5,1767,1956.6082793604792
137.0,1814,1004.9962734765512
137.5,1913,1695.717095903207
138.0,2038,1815.233691619606
138.5,2060,1199.001599404118
139.0,1951,1228.3461403638264
139.5,1989,3100.5092642259506
140.0,1758,1646.1671634366523
140.5,1670,1239.425065938642
141.0,1769,4438.024156200441
141.5,1908,1984.818473963543
142.0,2096,2515.2628100338466
142.5,2301,3169.8930941170647
143.0,2466,2831.00080381971
143.5,2456,2597.7695465905017
144.0,2454,2575.640422166068
144.5,1961,2896.029418111038
145.0,1984,1792.4591174279574
145.5,1939,3251.2463451166445
146.0,1921,3413.1068788410244
146.5,1791,1529.7829280029107
147.0,1820,2254.387771270347
147.5,2029,1360.7867481552814
148.0,1991,817.6766155808577
148.5,2066,2290.429609620251
149.0,1997,1027.1641774818122
149.5,1981,1685.842717159973
150.0,1973,2526.4029382490626
150.5,1723,1950.493093744442
151.0,1794,2057.5753764777755
151.5,1869,2549.6581230847178
152.0,1741,1858.7639873755488
152.5,1586,2971.072773367412
153.0,1519,3423.962152240949
153.5,1642,2358.831063656102
154.0,1613,2355.0027162993774
154.5,1634,4059.231189188892
155.0,1648,2785.515225128908
155.5,1644,2342.953250046836
156.0,1330,3838.931233716663
156.5,1318,2758.841473416219
157.0,1322,1465.29836176312
157.5,1413,1461.0331094080286
158.0,1506,1734.4924917057424
158.5,1634,2530.037156018681
159.0,1679,3577.9770016350444
159.5,1601,3592.2178724214373
160.0,1697,2544.047416035023
160.5,1576,2521.613266642597
161.0,1547,2939.4513344891056
161.5,1295,2538.1752802593323
162.0,1320,3048.1480413731265
162.5,1308,2378.4466096488063
163.0,1143,2592.7767239802097
163.5,1231,1553.3916811646925
164.0,1366,1832.20819053411
164.5,1477,2352.750124478318
165.0,1498,3854.231478814399
165.5,1578,2141.992674105992
166.0,1538,2733.513649110073
166.5,1475,2917.0410478055574
167.0,1248,4409.127371537052
167.5,1258,2366.7555751777813
168.0,1347,3032.0239418555448
168.5,1257,3788.3044468808334
169.0,1269,2899.2808110281558
169.5,1311,3084.894156175445
170.0,1176,1919.765971523128
170.5,1014,1542.0585675148038
171.0,997,2394.355394070109
171.5,1063,3141.7547809628622
172.0,1086,2233.8447702152557
172.5,1016,2682.67294150773
173.0,989,4658.954134569415
173.5,995,2805.857827722536
174.0,1030,2782.70004061353
174.5,888,2773.1624484967087
175.0,809,1728.8656056929444
175.5,761,2661.730468867215
176.0,783,2822.761543376889
176.5,704,2505.4293487436107
177.0,694,1641.508562075264
177.5,687,2369.659001329408
178.0,710,1367.8615150982205
178.5,661,1028.8728310445642
179.0,726,2882.950061150801
179.5,718,1361.52646350376
180.0,693,1367.806242955357
180.5,751,3812.38186370267
181.0,857,2351.941058205364
181.5,806,3476.996964052345
182.0,789,3023.1963241481826
182.5,786,2795.0253757150804
183.0,690,2811.760470323962
183.5,728,2259.09463476215
184.0,850,1488.1511450060625
184.5,827,1075.9044365904945
185.0,711,2319.191255931489
185.5,717,1354.547790251759
186.0,808,1370.6699277717337
186.5,857,3576.4768982109163
187.0,963,3383.114298163263
187.5,937,2788.24105181773
188.0,1047,2748.436754212449
188.5,1015,2385.164500609026
189.0,898,2738.923610018284
189.5,893,4697.078235983077
190.0,882,3008.3887501462245
190.5,926,2082.2803315739725
191.0,944,2051.60664512467
191.5,928,1765.442521930201
192.0,1163,1519.4269517213738
192.5,1214,2956.4121129411506
193.0,1211,4058.6683660286026
193.5,1175,2541.810448138889
194.0,1141,2961.2584269784124
194.5,1024,3007.546245023045
195.0,1004,2498.633024278554
195.5,1051,2201.609742699908
196.0,1083,1420.8409772450862
196.5,1094,1617.3486649176514
197.0,1023,2182.4744438082143
197.5,870,2474.8899092021
198.0,871,2664.7632334971163
198.5,1012,3248.0908247545826
199.0,751,2310.732946908479
199.5,818,1252.437189870365
200.0,930,1634.504305575885
200.5,735,2058.472489260037
201.0,607,1927.795351607257
201.5,677,2311.295110866269
202.0,914,2152.281955594812
202.5,1157,2047.2674542960128
203.0,1283,1531.1026180351887
203.5,1295,1557.0315796188868
204.0,1329,1717.8729611039043
204.5,1305,1883.133410128024
205.0,1309,1638.13242203326
205.5,1298,1841.562713591092
206.0,1200,1864.7495002594565
206.5,1052,1660.5222460247203
207.0,946,1606.4271808133242
207.5,800,1953.7213581735048
208.0,727,1653.267065939108
208.5,808,1289.7686446130722
209.0,769,1074.1258153892015
209.5,685,1603.9093391790188
210.0,960,1101.9108437558564
210.5,924,1454.01246487371
211.0,914,1769.006442570716
211.5,901,1310.8930548135568
212.0,1033,1172.3243413319442
212.5,919,1850.9340042050187
213.0,939,1404.5951252190994
213.5,816,1560.406072240092
214.0,789,1878.3805516601155
214.5,781,1590.2339640043174
215.0,649,794.5587340157952
215.5,568,2588.4434063633776
216.0,523,2449.933918250784
216.5,521,2592.8549373068363
217.0,503,2326.281936422995
217.5,596,2099.424027005766
218.0,556,1302.0012311302307
218.5,568,2188.4167749962585
219.0,552,1240.988472126057
219.5,460,1523.802976338785
220.0,453,2214.043623976374
220.5,453,1565.584677566255
221.0,410,802.4407980036209
221.5,412,1948.777126064456
222.0,475,1465.2323181567424
222.5,535,1712.102453697946
223.0,576,2076.64902688996
223.5,616,1456.6258541544246
224.0,620,1093.61269556812
224.5,551,1689.867733776776
225.0,487,1436.408983500858
225.5,423,1478.5489058788285
226.0,369,2245.626112069727
226.5,385,1616.3756674604665
227.0,404,816.6171317023702
227.5,440,1326.6268888346
228.0,439,1573.9136587555763
228.5,488,1847.7883747284516
229.0,581,1951.19433660972
229.5,612,2171.123949491679
230.0,581,2410.471036686366
230.5,554,2579.403790171448
231.0,523,2925.2712768163856
231.5,512,2814.102249406524
232.0,366,2655.452416045529
232.5,235,1720.101140865264
233.0,291,1800.520009288742
233.5,479,2109.6221590488294
234.0,585,1854.8034654653409
234.5,584,1712.7013764361286
235.0,558,2774.1796427142367
235.5,556,2922.430330786687
236.0,455,3729.2590086201226
236.5,370,2904.3213864489776
237.0,396,2781.7172281445164
237.5,469,2787.452019938378
238.0,512,3076.110689741606
238.5,471,1816.8395458173
239.0,490,1667.3591213808504
239.5,536,1885.0112911056692
240.0,655,1989.5501310211696
240.5,675,1362.15233925294
241.0,474,2248.1752859162743
241.5,377,4032.4749458075776
242.0,545,2738.399444500659
242.5,603,2955.1999276781944
243.0,631,2582.0704289454748
243.5,790,2605.501097053152
244.0,873,3558.450942309123
244.5,694,4064.686573952648
245.0,493,2588.194372091365
245.5,493,2495.5242402284803
246.0,484,2241.558032393918
246.5,339,2606.6973931666585
247.0,265,2428.168682401221
247.5,504,3718.779306461509
248.0,776,2480.6135461843114
248.5,729,1868.016127849964
249.0,821,2804.9098482661047
249.5,1113,2075.051714522671
250.0,1103,1580.9448505003709
250.5,851,2430.699891318388
251.0,857,1728.568499445916
251.5,779,1292.703215804091
252.0,601,2882.059114054193
252.5,512,2303.418984454633
253.0,597,2826.582714831988
253.5,591,2804.5076101595128
254.0,741,2033.2100897501691
254.5,647,1632.4318876647988
255.0,597,2772.32514544644
255.5,634,1984.95412762453
256.0,770,2471.446130340815
256.5,670,3286.2010296169733
257.0,565,2468.342641524602
257.5,547,2076.7862311306544
258.0,644,2098.3175823541133
258.5,493,1869.5908566217104
259.0,722,2385.763412181228
259.5,885,1753.0982552607636
260.0,1034,2350.0751124749822
260.5,881,1196.3024931878251
261.0,763,2288.32746621104
261.5,534,1717.9680288881216
262.0,372,1967.114344114432
262.5,207,3733.3169110142608
263.0,203,2578.6871363228047
263.5,213,2038.185482998049
264.0,360,1963.2872324609696
264.5,462,1547.745208567589
265.0,558,2509.0495078806844
265.5,515,1897.0583405527489
266.0,602,2090.122306306152
266.5,485,2335.487782233876
267.0,442,1680.8733203831416
267.5,246,1629.657441677877
268.0,184,2117.6026679660204
268.5,171,3330.5782084485177
269.0,129,2444.968537832713
269.5,125,2341.0273919686133
270.0,224,1601.7434916969455
270.5,259,1731.4280044669997
271.0,160,1633.9629375735158
271.5,87,1620.1675166711516
272.0,41,1443.5372753642807
272.5,16,1260.5132144761278
273.0,6,1140.400352451204
273.5,2,849.2813460167401
274.0,1,722.5479153028577
275.5,1,668.6571823266551
