Second,Count,Spectral Centroid
0.0,503,7216.1482228955965
0.5,1067,2150.540742786018
1.0,1144,2130.404065436744
1.5,1087,2306.351608050541
2.0,1087,2064.410286756656
2.5,1035,2210.9519608860487
3.0,1029,3526.228285806881
3.5,931,3109.575351121964
4.0,1027,2460.845675539447
4.5,1019,2408.587595759813
5.0,1027,3632.263962248799
5.5,1022,2626.1160809279245
6.0,1108,2711.9308031028863
6.5,1245,2760.5907955654543
7.0,1355,4047.106666525967
7.5,1390,2107.560319561624
8.0,1514,2108.974069257558
8.5,1741,3240.52632342003
9.0,1999,4530.43644790344
9.5,2115,2148.5748837944006
10.0,2286,1926.661394742828
10.5,2460,3176.9141541385907
11.0,2610,3218.692598951781
11.5,3003,2999.1121055810904
12.0,3544,2030.6979231668836
12.5,3889,2307.250077465488
13.0,3976,2720.5850429720776
13.5,4459,3644.741084358768
14.0,4497,2787.766564364618
14.5,4435,4123.210374376228
15.0,4330,2136.653371812488
15.5,4694,2615.2764173577284
16.0,5310,2658.878662265748
16.5,5805,3856.2425277084
17.0,5889,3051.349624390021
17.5,5968,2940.4937634232474
18.0,5601,3561.838330303909
18.5,5473,3427.869198696725
19.0,5428,1906.8254799956733
19.5,5828,1669.7506967661238
20.0,5881,1423.036496198616
20.5,5997,2337.389287245524
21.0,6030,1814.2336047199565
21.5,5888,1395.0314746530903
22.0,6005,2318.5489331750846
22.5,5551,1949.391053819499
23.0,5359,1895.637620662144
23.5,5560,1753.0743475689967
24.0,6028,2128.782170930755
24.5,5980,2260.027787777155
25.0,6212,1672.006013698833
25.5,6053,2739.7853274524487
26.0,5585,3242.681256873242
26.5,4972,2582.887148984301
27.0,5355,3027.3049839323
27.5,5274,2523.429238362834
28.0,5374,2924.861237057301
28.5,5501,2785.6842128775243
29.0,4734,2802.3270983970133
29.5,4305,2728.373814013937
30.0,4716,4309.789782556672
30.5,5372,2555.504657158499
31.0,5324,2307.6516552679886
31.5,5179,2802.5184890445107
32.0,4766,3025.886515127767
32.5,4702,2642.250784377346
33.0,4408,2704.331885104812
33.5,4434,3655.981476786517
34.0,4427,2976.723525809022
34.5,4068,3525.978493608867
35.0,3480,2492.035968748488
35.5,3352,2704.631277924538
36.0,3749,3104.830751407538
36.5,3912,1980.5315518006712
37.0,4116,3170.31576905492
37.5,4040,3465.64313658992
38.0,4030,2760.675595400948
38.5,3915,2623.249371162792
39.0,3848,2386.419188277613
39.5,3670,3051.442548075699
40.0,3839,3158.197174221133
40.5,3678,2963.7948654875518
41.0,3515,2955.046029621549
41.5,3460,3737.5221746555385
42.0,3468,3448.149779785526
42.5,3386,3475.0565061829066
43.0,3422,5014.188362230549
43.5,3368,3976.370127991315
44.0,3283,3114.722320715575
44.5,3159,3097.0508669214005
45.0,3136,3944.792522025738
45.5,3329,3846.6011604660334
46.0,3370,3510.088213482284
46.5,3308,4105.0713135447095
47.0,3394,3202.821968776844
47.5,3332,2854.247543478724
48.0,3865,2991.9805542996683
48.5,3863,3508.711219744517
49.0,3903,3792.05557718028
49.5,3699,3436.236906924795
50.0,3741,4077.5912677106494
50.5,3726,3556.5170661847555
51.0,4144,3595.022615028634
51.5,4145,3443.2588872395404
52.0,4367,4130.534976708841
52.5,4042,3172.2956418318627
53.0,4019,3390.6369743304163
53.5,4096,3621.6970055810502
54.0,4231,4590.981800639826
54.5,4181,3694.245521233034
55.0,4032,3926.163793269868
55.5,4136,3838.668299923266
56.0,4076,3998.891350515946
56.5,4147,4126.47633140933
57.0,3895,3543.3459774433773
57.5,3520,3164.5853288578583
58.0,3389,3670.289665964548
58.5,2931,3820.1814154801496
59.0,3144,3468.7364946553034
59.5,3043,4356.721145459936
60.0,3172,3356.953145375328
60.5,3257,3326.6227208671457
61.0,3815,3019.5565653251538
61.5,3751,4140.678650912519
62.0,3534,3708.42670379901
62.5,3618,4000.924857313071
63.0,3561,3771.802513592868
63.5,3465,4193.2012388032645
64.0,3312,2576.1952639890096
64.5,3410,3180.048958235182
65.0,3383,1910.638571438612
65.5,3279,2341.253501003925
66.0,3269,3074.361482086722
66.5,3209,2264.839102115928
67.0,3274,2914.081562426676
67.5,3058,4043.5831539779792
68.0,2878,4059.349378799292
68.5,2594,2853.306733566978
69.0,2465,3540.8670844257413
69.5,2693,3751.208150133175
70.0,2869,2379.450119430908
70.5,2828,3080.616149451416
71.0,2583,3990.512088053053
71.5,2662,3223.7654379713463
