Second,Count,Spectral Centroid
125.5,1558,4267.185942182729
126.0,1459,3988.424906140855
126.5,1091,4008.687629198481
127.0,1113,3338.368207088216
127.5,1537,3814.4060288382097
128.0,1685,3081.3242177847364
128.5,1554,3320.0556735848627
129.0,1631,4055.256740656772
129.5,1486,3350.0749934142927
130.0,1500,3956.014966533755
130.5,1489,3146.557321321516
131.0,1559,3532.955249731964
131.5,1722,3179.91213503418
132.0,1671,4136.731301039662
132.5,1353,3190.3794811239377
133.0,1143,4159.810224817696
133.5,1204,4414.794272108009
134.0,1179,2054.486228482927
134.5,1182,1530.4757665881605
135.0,1105,1270.6927824785112
135.5,1177,1161.4520180305992
136.0,1087,1024.6836284141195
136.5,1099,660.5424359121981
137.0,1051,814.1953702370812
137.5,1004,1100.7140106785282
138.0,952,1320.9454841141262
138.5,1003,901.0054225737914
139.0,1062,1259.1545246864064
139.5,1053,1550.5228152863156
140.0,1087,1744.3009710777594
140.5,1002,1970.031583101415
141.0,979,2311.582865221219
141.5,904,3886.0376746805846
142.0,946,3160.9727388833844
142.5,933,3110.918039403712
143.0,932,2827.89911570273
143.5,943,2216.5448816414314
144.0,885,1585.142192630118
144.5,891,1835.8887987714031
145.0,828,2058.688246293977
145.5,860,1653.741812556458
146.0,753,3372.5073239981707
146.5,812,2363.01204513216
147.0,720,1949.4646926153791
147.5,782,1823.6790709199436
148.0,804,1519.8994591463506
148.5,795,1469.6630864281333
149.0,777,1738.5068125321582
149.5,839,1905.869439080833
150.0,907,2627.6093026122894
150.5,930,3345.330864706218
151.0,1006,3862.499491574537
151.5,1033,3525.893259591523
152.0,1056,2734.3176472496093
152.5,1033,2208.609816489317
153.0,1033,2249.649132074392
153.5,1046,3265.246099849182
154.0,1033,3281.9937310446157
154.5,1108,2486.984572117199
155.0,1053,4073.677188063911
155.5,1055,3530.944484043441
156.0,1077,3337.861014527395
156.5,1153,2806.6210873395
157.0,1072,2315.768770474497
157.5,1047,3274.359473137677
158.0,1106,3209.574785467707
158.5,1022,2911.3387588844944
159.0,858,2498.291696924111
159.5,860,2460.299158155813
160.0,954,2368.703048852426
160.5,1022,2157.124247269868
161.0,1219,1890.7353875429733
161.5,1182,1971.2756766464345
162.0,1082,3195.645620375182
162.5,1059,3054.2415105231225
163.0,1108,4028.747572311429
163.5,1094,3710.024929896982
164.0,1091,3561.224919534699
164.5,1106,3636.066711969964
165.0,1044,3501.3743692407106
165.5,1026,4037.345522902071
166.0,953,3170.850670180549
166.5,890,4302.042490898374
167.0,918,3757.888366220685
167.5,1230,4280.653564947691
168.0,1261,3634.559097930788
168.5,1442,3055.8505534660667
169.0,1395,3823.64928981674
169.5,1292,3290.093036117594
170.0,1282,4350.58991220824
170.5,880,3209.264282918527
171.0,1378,4394.832094949979
171.5,1639,4736.0843275089055
172.0,1987,4920.539444657211
172.5,1994,4001.718463640911
173.0,1950,4016.444851992797
173.5,1914,4359.617575884422
174.0,2223,3350.893939232192
174.5,2235,3841.015071729539
175.0,2251,3274.9931177001704
175.5,2353,4650.841735675765
176.0,2373,3986.2331032704574
176.5,2177,4100.011690762586
177.0,2152,3316.198516092308
177.5,2158,3625.673476393181
178.0,2040,3425.9242650614624
178.5,1995,3600.3557583191337
179.0,1697,3980.9308648520673
179.5,1758,3426.409210529061
180.0,2080,4462.119336596556
180.5,2025,4398.828543129305
181.0,2333,4348.745095419773
181.5,2276,3759.056427626888
182.0,2586,4283.987940084904
182.5,2260,3432.8969832054686
183.0,1904,3334.219015747363
183.5,1688,3705.625316714656
184.0,1555,2880.2874331356797
184.5,1375,4310.179096784875
185.0,1199,3636.191401683824
185.5,1160,3893.39832055901
186.0,1260,2982.4874745699058
186.5,1257,3487.1272998730706
187.0,1454,3123.2278611829056
187.5,1485,3920.283227704323
188.0,1284,3630.416824761305
188.5,1007,3537.356950031614
189.0,885,4486.469035152692
189.5,958,4332.610774154061
190.0,1041,4513.068390653097
190.5,1083,3996.368941627996
191.0,1099,3996.4818262509625
191.5,1241,3035.627129067487
192.0,1323,3706.085654151917
192.5,1311,3120.2804424810083
193.0,1256,3611.9260748562656
193.5,1176,4029.457440364137
194.0,1197,3295.274781366508
194.5,1163,3991.620263351928
195.0,1155,3266.897639648176
195.5,1038,3426.011534042322
196.0,1020,3153.612906368909
196.5,961,4567.929741825809
197.0,882,3258.088318554256
197.5,786,3811.789896674976
198.0,743,4637.232736101256
198.5,733,2107.235957540417
199.0,727,3345.004388839174
199.5,627,1880.8294440021111
200.0,650,3545.6411558993523
200.5,563,1999.0608106909067
201.0,560,3234.968957615181
201.5,472,2244.4693620773446
202.0,431,2670.5257345915074
202.5,325,3928.409330574275
203.0,255,2180.508039495145
203.5,196,3298.6496797883788
204.0,171,1912.634990039262
204.5,117,3362.873605898238
205.0,74,2309.791492196575
205.5,21,3615.086500118567
206.0,18,2212.442274260478
206.5,6,4803.30170617139
207.0,3,3470.542441699974
207.5,9,1972.1359304339087
208.0,2,1718.391963618774
208.5,2,1548.0209291686456
209.0,1,1461.912821198575
210.0,3,1448.0569174056598
210.5,1,1502.640814882306
211.5,2,1681.2667528964091
