Second,Count,-414.64493,48.977123,9.285953,20.54587,22.412502,3.3257906,-2.7467477,-7.3072,-10.281055,0.5717779,2.198532,-9.040662,-10.427334
0.0,343,-367.9539,104.43278,35.261314,26.307898,34.15248,12.717111,-7.3071337,-9.114258,-13.231033,-18.619778,-15.488764,-13.366202,-13.4629345
0.5,671,-246.73618,140.00601,1.5562726,32.471813,17.486923,2.0168698,0.76986784,9.495301,-1.0797845,-7.5851436,-6.6992316,-8.576456,-14.783116
1.0,591,-145.65964,135.29582,-7.2780604,31.940437,-7.019808,40.464806,-13.150917,-5.8071847,-5.911019,-22.567997,-9.628293,7.753636,-14.584005
1.5,618,-170.32788,117.1692,4.3613997,26.400255,-18.875362,31.284475,-6.419399,-3.972035,-15.36748,-3.8464394,-5.2250524,0.72770524,-7.5034165
2.0,619,-214.89467,162.53679,10.028183,19.5466,-20.239262,-4.07917,4.981781,2.9106667,-5.451255,-15.034672,-11.294244,-10.48287,-8.847058
2.5,573,-210.00163,122.31668,0.07013524,48.579018,4.574946,20.941193,-12.758549,-8.7626,-6.6108384,-13.133952,-11.390276,-8.416691,-5.931061
3.0,576,-192.8626,76.14636,8.652164,68.44042,3.7014143,29.804792,-9.301514,6.4607863,-14.030805,-6.6767244,1.9505367,-0.15232882,-9.702836
3.5,635,-241.65233,138.25313,23.833221,31.346205,-4.438176,-5.886786,-11.087634,11.617011,-0.54751354,-4.6264486,-7.916036,-10.922126,-12.902181
4.0,618,-372.97162,111.18071,56.800907,33.858524,22.751398,8.632977,4.0750446,2.846762,-2.3658304,-5.205276,-8.947397,-13.677084,-10.564782
4.5,613,-404.09692,80.60562,50.077312,39.853878,30.521769,14.944519,9.237734,6.4828997,-2.434028,-4.787861,-1.3927306,-6.3024383,-12.023388
5.0,693,-347.41208,107.56236,27.204073,42.596996,41.390263,7.073193,-1.2457334,-11.994964,-23.245693,-4.457277,5.9543037,-11.362887,-18.46884
5.5,725,-397.8284,77.27756,37.762554,38.025696,32.921524,12.411368,2.2384334,-7.059537,-15.109883,-8.752506,-4.179047,-9.957754,-12.706308
6.0,789,-378.10117,91.132614,34.323776,35.076797,40.213898,24.346151,5.876492,-9.267152,-19.394735,-17.544533,-13.351746,-17.641304,-18.02488
6.5,884,-278.61328,114.61411,-4.2384524,29.626312,28.214705,2.7465196,-7.754617,4.413113,-3.6074145,-8.108571,-2.9428241,-2.4099305,-15.207546
7.0,927,-135.66568,141.49957,-14.263408,11.415936,-2.1245897,38.109703,-10.989572,-3.3777916,-12.150332,-5.8550067,-5.9924145,9.737961,-7.519428
7.5,977,-160.70425,117.82673,-10.778649,25.750412,-7.242568,32.720154,-5.454454,11.520597,-7.8474474,-5.33812,-0.09184751,4.657948,-6.895355
8.0,1059,-177.31339,128.40924,0.009572029,25.646664,-10.880678,26.17738,-11.0122595,0.66664016,-2.8767695,-6.152985,-19.219915,-4.970139,-9.464426
8.5,1052,-188.12148,100.28504,11.702244,35.70617,-11.21815,31.49881,-20.520533,2.385823,-8.543686,-4.2135196,-16.34944,-7.750352,-13.766916
9.0,948,-270.28214,116.0173,15.257764,51.264427,39.688805,29.219698,-10.211364,-8.913636,-0.28409484,-2.7569587,-11.78409,-7.4185047,-5.7124476
9.5,1020,-368.66473,96.66636,31.659761,36.06005,35.871674,12.748992,9.7182665,6.2298965,-6.133997,-0.42963365,5.5209503,-6.2540092,-11.501844
10.0,1249,-368.92578,109.15069,48.655666,38.389114,43.180904,28.96104,12.977882,1.0213176,-11.232775,-14.811187,-9.16998,-3.353347,-0.9875851
10.5,1393,-396.963,89.924416,54.825314,41.125,38.049427,28.771154,17.6317,6.800212,-4.5640635,-9.435882,-7.0889993,-4.614281,-2.0217671
11.0,1470,-370.15717,94.657845,33.364513,41.695694,38.87818,12.731965,7.5258923,-1.1301799,-12.92699,-1.0329795,2.8895931,-14.774123,-16.182152
11.5,1514,-420.23492,60.261497,38.345432,35.479168,28.86654,13.796105,3.6578522,-4.8542533,-10.795602,-6.807729,-5.1074014,-9.982066,-11.379385
12.0,1669,-378.11038,88.37207,28.114922,34.220287,44.05831,25.429832,1.863392,-24.993135,-32.01034,-7.93289,-1.4350206,-20.081629,-21.459417
12.5,2070,-353.83786,91.342476,13.132932,35.488983,28.88161,-0.5509981,5.0256786,2.899545,-10.673766,-4.9174542,0.09333329,-7.209956,-10.037909
13.0,2197,-177.27426,151.65857,16.182127,32.0141,-1.6295835,31.53561,-6.4336486,6.1737137,-7.2310038,-13.742508,-5.321474,-8.295469,-12.687923
13.5,2272,-135.47235,107.42954,-11.644347,21.77225,-13.586833,38.281376,-9.801499,12.97406,-13.866181,-8.065015,-5.63757,6.0940757,-6.1773987
14.0,2412,-160.29721,151.40562,-10.176385,17.19129,-4.1739163,33.92508,-7.555959,-4.021042,-12.119458,-8.987585,-11.4114275,-2.9857512,-4.0254564
14.5,2461,-189.53165,120.46851,6.4378376,23.8937,-11.767492,31.83026,-10.57528,-5.072574,-19.103024,-13.1303005,-16.767853,-2.1465623,-6.0432887
15.0,2601,-168.89087,101.01224,8.063404,54.72589,-2.9767368,31.688343,-13.869181,-0.8333837,-19.94236,-3.5007744,-8.034799,-8.221119,-7.1796727
15.5,2768,-192.49039,155.00739,10.756555,25.745686,-4.0204015,12.301322,-4.42771,2.7467391,-14.417025,-8.791005,-13.688485,-5.715686,-2.4402485
16.0,2623,-315.84427,146.61171,43.974815,26.932844,24.77951,7.3245177,0.6988927,-1.8812764,-16.274128,-12.825685,-0.19088559,-5.989543,-5.15791
16.5,2556,-366.46622,125.64302,74.82548,45.998062,30.87544,14.955953,4.3045945,-1.9214188,-7.4972854,-7.399362,-4.5312963,-5.7199655,-5.836162
17.0,2592,-348.29175,116.639275,42.3497,48.823185,46.10589,12.5812,2.9037797,-1.9846926,-13.257303,-4.0421467,5.4094763,-6.284422,-12.958877
17.5,3014,-412.02475,73.56564,47.584644,37.2713,29.774525,14.00962,-0.8714534,-9.558261,-10.991889,-4.9854,-1.8721237,-7.572453,-11.266023
18.0,3011,-343.11847,111.724495,24.762962,39.096024,46.99033,14.459281,-1.0591464,-17.11062,-33.580673,-16.732538,0.43424606,-9.86223,-18.246534
18.5,2823,-376.72827,90.961815,32.242516,33.31974,30.8584,10.896424,5.222059,-1.6835926,-11.302761,-7.946443,-4.250864,-8.092794,-11.395263
19.0,3003,-201.43634,145.50948,29.714842,29.878307,-6.975708,24.701265,-8.343299,5.4507422,-9.602982,-16.508041,-4.917404,-6.556787,-19.252195
19.5,3074,-138.20882,144.94658,-22.62444,3.745819,-13.669997,21.955416,-16.00218,3.5030117,-5.643579,-4.739546,-7.0790625,4.0968776,-3.7414632
20.0,2796,-144.47537,54.243114,3.239933,57.10713,-24.25432,30.65778,-7.9945393,12.0541935,-19.597338,1.5781385,-5.7005887,-1.1259251,-9.765578
20.5,2886,-166.08098,157.31464,-8.021527,-7.4238286,-24.641304,8.978016,-15.575341,5.774671,-5.988903,-17.12167,-15.166033,13.3321705,-12.80628
21.0,2970,-212.74225,147.59154,16.075127,22.847666,6.7992077,18.587036,-4.9260077,12.633121,-11.098618,-9.187189,2.2076473,-5.4535036,-9.727994
21.5,2837,-240.10669,93.05925,-4.3432803,66.861626,27.880209,22.1709,-12.758637,0.47682065,6.956845,-7.6384306,-9.857048,-4.766123,-10.047369
22.0,3076,-358.36237,96.772224,29.749954,43.288727,36.54465,13.887084,8.112674,0.7931206,-10.057374,-5.7357354,2.693694,-7.377658,-11.997518
22.5,3237,-326.41464,109.294876,23.207882,32.68431,31.559607,29.447718,7.8763485,-1.165493,-3.098998,-4.643766,4.1949277,4.081151,-6.8945417
23.0,3276,-220.75357,130.0989,5.2940755,26.842604,18.964146,25.564209,-3.9583836,4.2646217,-5.880803,-4.2478743,-8.069989,3.2263575,-7.1628447
23.5,3074,-113.481926,96.606926,-49.56891,14.163002,-27.390217,29.737347,-37.466393,-0.5289625,-5.5886674,-14.607309,-4.1421447,23.484688,-10.448388
24.0,2965,-214.30353,145.60054,4.8834085,30.825026,20.828241,28.660593,2.8026502,1.5509952,-0.3598721,4.2835073,12.562762,8.222891,-3.4938614
24.5,2966,-239.5371,138.33849,14.420816,40.879414,24.675432,28.001116,5.110409,-0.06541074,-2.1476824,6.6814957,4.703082,0.71901256,-0.31461948
25.0,2887,-189.30478,137.0315,11.639536,44.752243,2.4589422,27.421679,10.120073,9.228119,-3.877068,-4.198722,-3.9587018,2.5647905,1.1215942
25.5,2716,-267.03766,147.74681,46.337242,33.638237,16.315344,23.8218,18.696962,14.065776,1.4548099,-0.80417615,-0.6762054,3.375356,0.63664913
26.0,2955,-158.85942,129.22269,-1.2958034,57.063454,23.591005,41.2082,1.8559731,13.822618,-10.319923,-6.3330975,-4.067207,3.3756022,4.8411627
26.5,3109,-113.58914,103.672455,-35.81467,58.294163,7.276312,41.066006,-9.39974,4.3857956,-2.6745684,-0.20751119,-7.714916,8.856597,-3.1814408
27.0,2927,-212.52185,157.30716,3.8484569,42.426697,24.629633,27.051085,7.551252,2.5282748,3.6785796,3.9598927,7.9784155,2.9982598,3.4622104
27.5,2887,-222.28607,139.10562,22.565632,38.77003,23.384083,19.98795,6.308662,8.780609,-1.4641812,12.57103,9.638343,2.275753,-2.7803855
28.0,2949,-131.55014,89.660645,-15.513367,46.81841,12.035435,37.515297,-12.540681,14.893418,-3.895566,2.481334,4.703324,5.288677,-6.4962797
28.5,3112,-101.12798,120.385574,-2.408698,49.983658,3.5436692,20.24948,-8.432729,26.83875,-6.5031147,1.6273403,-14.333577,9.81545,2.6399357
29.0,3024,-87.43629,72.398926,7.8730702,61.139267,-11.632816,39.232147,-4.817575,19.439262,-4.061836,10.540906,-7.8174987,15.258019,-0.581724
29.5,3264,-119.968025,99.54164,-14.816191,54.148342,3.6185899,36.015408,-12.198582,7.090307,0.73879427,14.345086,1.7244313,11.383548,-2.104345
30.0,3577,-100.56834,100.034966,-31.259035,82.91934,21.93763,34.01748,-31.725569,9.881535,9.622071,13.311053,-10.148597,-0.45777738,8.428455
30.5,3469,-189.14359,127.70977,3.3360596,44.535572,32.141228,30.721668,-20.144753,10.00382,8.921643,5.1686163,1.914146,6.3366094,-1.1877815
31.0,3279,-242.28447,124.34576,-0.9269733,49.884525,22.067678,23.41521,8.062147,6.9473968,5.102891,3.1898303,8.163501,0.58264637,1.9278698
31.5,3420,-289.1095,139.20474,44.492893,33.60867,24.905739,29.03839,16.715246,3.5517192,-0.95276356,3.1294308,5.833489,3.27102,-0.9814048
32.0,3470,-279.55997,139.04428,34.142296,44.29206,30.08164,22.563358,15.779678,12.885376,4.7604136,6.228994,7.8432,8.046129,1.6106721
32.5,3354,-242.45146,110.71082,2.0830648,55.0569,23.059345,18.774641,10.278378,9.556403,3.6143267,6.691124,7.456617,3.7199883,3.1853673
33.0,3659,-254.59239,154.11198,26.038794,46.628998,27.81504,17.476364,13.345162,8.484967,-0.77104926,8.130062,15.549003,-1.8987299,-4.984534
33.5,3793,-243.47949,161.7752,30.051554,36.033627,28.515142,16.971972,14.281518,1.2192119,-15.093206,8.982942,17.991076,-4.417479,-12.569667
34.0,4259,-220.24055,124.87811,-7.775492,49.46526,15.871243,20.80545,6.7967315,11.327168,5.6293073,1.3247643,3.8334706,-0.9004769,-0.5914692
34.5,4218,-270.16934,129.1287,38.883064,52.174236,29.745316,25.777662,17.712759,15.930574,5.699724,-1.6240416,0.55062485,5.0786424,2.692149
35.0,4618,-183.56444,136.08662,-8.818192,41.802227,36.731724,37.35362,6.504567,13.831491,-5.0606236,5.9710784,5.486378,8.214126,-3.151216
35.5,4923,-88.408035,115.781815,-27.88738,46.84596,17.3181,37.721794,-16.494036,7.0554767,-7.9017158,4.2276697,-4.124524,13.062715,-2.6381872
36.0,4828,-168.9926,144.57788,-14.481722,40.75268,13.924843,37.55555,-0.5548634,-1.3559902,1.9754314,5.6530023,9.072445,9.266395,2.270638
36.5,4507,-258.88516,159.42484,27.840546,20.804396,29.946701,26.248177,7.0737133,-2.3194342,5.3433595,15.156733,2.5824773,-6.7629275,-2.9824722
37.0,5166,-144.11163,122.863495,-29.792543,44.37891,2.03584,18.039282,3.8868778,14.724649,-4.992424,5.2635045,-2.8643796,3.284961,-2.1715934
37.5,5122,-169.01764,142.36934,6.95199,24.495413,2.6142213,33.221066,4.248493,8.050886,-5.258891,1.4545273,-0.43104678,14.379784,-1.871878
38.0,5098,-168.0659,97.4627,6.475669,60.505417,11.997982,45.974754,2.7905052,14.42932,-2.5445502,-2.023445,3.9793992,3.5329356,-3.9279733
