Second,Count,-421.4975,68.292206,44.206913,25.713804,16.586472,10.194122,4.1890516,1.0424619,0.77167004,1.1168784,0.8163391,-0.8502408,-3.7725198
0.0,190,-374.70462,124.991974,81.19286,46.037968,27.274212,16.769032,9.219204,3.4457672,-0.94051594,-3.447096,-3.4072242,-2.4658606,-3.8874207
0.5,370,-371.40115,127.70866,80.64361,44.06173,25.266949,14.866296,7.2921276,1.9098423,-0.76591706,-1.1618217,-0.6840294,-0.8375729,-3.4062614
1.0,364,-376.00894,123.00354,80.078094,47.0533,28.869255,16.606712,7.625206,2.6406112,0.8062254,0.8897523,1.4878275,0.23644103,-4.646251
1.5,361,-366.90204,132.66852,81.998375,41.57606,20.288532,8.755632,1.7846771,-1.3429129,-1.8756405,-0.9135484,0.59222406,0.77815896,-2.0443506
2.0,361,-375.86942,122.97766,78.84248,43.571648,23.609901,11.232221,3.7757738,1.3803838,1.7831804,2.195412,1.6587716,-0.30141947,-4.852032
2.5,365,-363.42456,137.55542,84.95166,40.74567,18.095533,8.43537,3.2036712,0.06170996,-1.4235575,-0.83658195,1.7958113,3.2718499,0.055922177
3.0,398,-359.201,140.58612,82.830795,36.993183,17.183725,11.778539,8.916736,4.902663,0.44654834,-1.8102089,-0.5607179,0.8096686,-2.1365998
3.5,427,-363.1174,135.35504,78.76841,35.914482,20.329765,16.515604,10.685468,3.0846028,-1.480849,-1.7509617,0.03311258,0.46860924,-2.2415206
4.0,440,-341.16376,154.47389,74.47829,19.134394,9.393006,17.308167,14.497812,0.78199023,-8.799723,-7.0703993,-0.2779322,2.2107058,-1.49829
4.5,452,-352.20218,139.98364,64.85259,18.339851,15.732963,23.421703,15.91423,0.5487003,-5.9392896,-1.3289115,3.829114,1.1246508,-6.660447
5.0,475,-330.46725,160.61835,63.70316,1.8182915,0.6937456,19.477633,18.391903,1.1214764,-8.071214,-1.8264661,6.709839,5.7598176,-1.6887763
5.5,522,-332.73938,157.44786,61.08662,0.53128016,1.272649,22.610632,23.997545,6.6726656,-5.705456,-2.7081022,4.8811636,3.7315152,-4.9606566
6.0,582,-325.53177,162.3056,57.41099,-5.571193,-3.6222994,17.455309,19.092266,5.3034997,-3.2627032,-0.300278,4.67425,2.4059134,-5.5532184
