Second,Count,Spectral Centroid
117.5,1978,4733.22649755939
118.0,1766,5462.242476462885
118.5,1800,5267.214980310242
119.0,1788,5728.374616054025
119.5,1645,5721.4522527643685
120.0,1654,5050.912216486286
120.5,1531,4775.216085582796
121.0,1519,5005.264466682336
121.5,1365,5121.755847803913
122.0,1317,3513.097077556291
122.5,1200,3074.317333757166
123.0,1272,3369.740060822521
123.5,1254,2531.181879123521
124.0,1259,3043.5550717942247
124.5,1564,3574.896104569865
125.0,1582,3666.1410420731727
125.5,1403,3524.0037405329417
126.0,1368,3155.374797505477
126.5,1495,2761.3082281551056
127.0,1439,3389.960126520729
127.5,1196,4238.041043166845
128.0,1180,4114.020695678955
128.5,1000,3262.3209706708435
129.0,995,4022.9084815180895
129.5,963,3656.7616539982023
130.0,1063,3296.225632568653
130.5,982,1285.7768523751188
131.0,1007,904.8234572868452
131.5,1053,1227.8282242497526
132.0,1056,1602.94362620593
132.5,1056,732.683804640411
133.0,966,475.8378810998897
133.5,982,1517.04927965152
134.0,1028,3632.3996110644543
134.5,1042,4996.626664624779
135.0,1038,3920.4787025878654
135.5,1286,3039.341560175925
136.0,1238,4139.041796233072
136.5,1309,4307.431145335195
137.0,1344,3954.846869325921
137.5,1348,1962.9480764652176
138.0,1439,3601.1662008011967
138.5,1411,3135.139423054158
139.0,1502,3268.147764857965
139.5,1425,1289.27009404903
140.0,1521,1281.1919268914644
140.5,1492,3069.8377468104227
141.0,1503,3993.187568278842
141.5,1607,3808.9332207306575
142.0,1512,3171.48227908705
142.5,1592,2947.0011918703603
143.0,1482,3358.655658268432
143.5,1491,3310.982981021799
144.0,1436,2611.5961708065597
144.5,1507,1163.5511976978182
145.0,1414,4061.4718239113736
145.5,1391,3507.180408274208
146.0,1377,2849.9692910132662
146.5,1292,1551.30301658863
147.0,1250,2294.268013009404
147.5,1168,2727.4968177149376
148.0,1218,3444.2301853694703
148.5,1242,3635.7414904314833
149.0,1225,3102.6207285147398
149.5,1175,3403.126519051189
150.0,1197,3097.7686558123733
150.5,1229,3701.047838805705
151.0,1263,2448.206882379264
151.5,1193,1183.8809674232125
152.0,1226,2465.0929085628045
152.5,1229,2976.41866170669
153.0,1216,2547.2705797551407
153.5,1181,2005.0189295663145
154.0,1167,1700.0407255240702
154.5,1163,3567.5484448634265
155.0,1142,3894.425168663333
155.5,1132,3523.157443300505
156.0,1176,3197.753826924382
156.5,1361,3027.1238205396176
157.0,1312,2987.750801962161
157.5,1392,4017.870009003347
158.0,1287,3305.769353544278
158.5,1217,3068.083182959276
159.0,1239,4605.75522504608
159.5,1266,4686.8813611577225
160.0,1103,4142.050722191895
160.5,1042,3867.979128331118
161.0,1107,4664.608468985154
161.5,1029,4182.062132174696
162.0,1052,3959.597323207284
162.5,1052,3566.10109482869
163.0,1123,3575.9915592799507
163.5,1123,3494.474730725917
164.0,1147,3701.481573453464
164.5,1316,4208.064419002282
165.0,1482,2403.225900153395
165.5,1465,2748.8512371235192
166.0,1488,4568.535205479791
166.5,1430,3369.872249610424
167.0,1297,3362.281591956663
167.5,1151,3849.709354265597
168.0,1159,3917.483028610807
168.5,1223,3198.9756791710224
169.0,1251,3081.819519464255
169.5,1212,3302.7335195679902
170.0,1175,3248.304228537389
170.5,1046,3307.3328885512324
171.0,921,3233.513021045399
171.5,861,3849.3543652166654
172.0,906,3306.694860200373
172.5,885,3056.9126532279274
173.0,1064,3373.98127463439
173.5,1027,3330.036684867797
174.0,1051,3054.12444257919
174.5,1082,3804.765148313111
175.0,1161,3787.186111286955
175.5,1140,3506.341168344249
176.0,1361,3554.055508486058
176.5,1448,3464.0251376962333
177.0,1486,3308.5671694841185
177.5,1475,3393.2002012341877
178.0,1586,3632.209630225276
178.5,1661,1386.769617294824
179.0,1834,1589.1296145730794
179.5,1726,3824.2093529089534
180.0,1620,3803.0442148298825
180.5,1472,3872.340413958598
181.0,1380,4327.754360166646
181.5,1311,3571.437878304067
182.0,1254,5611.8465247563145
182.5,1246,4668.2649626885695
183.0,1136,4643.413879461141
183.5,1115,5347.383460512095
184.0,1072,5339.586385400449
184.5,1092,4937.114870119521
185.0,1101,5055.698979649557
185.5,1181,5803.037184238411
186.0,1250,4336.696740842303
186.5,1278,4635.348454950762
187.0,1332,5236.883014269948
187.5,1502,4864.159435691261
188.0,1574,4477.240650049597
188.5,1597,5078.5868834145695
189.0,1773,4557.718744770175
189.5,1890,3822.862731654833
190.0,2073,4154.211701506891
190.5,2137,4222.000060217446
191.0,2094,4024.3143195980783
191.5,2172,4169.112118210971
192.0,2216,4227.039237530648
192.5,2291,3798.426317992882
193.0,2205,3969.182400355053
193.5,2232,4650.196493230041
194.0,2296,4582.322064681857
194.5,2305,4894.126755316161
195.0,2328,4457.94180189227
195.5,2231,4696.163907915364
196.0,2145,3731.324891606735
196.5,2095,3293.248334424609
197.0,1976,3541.3698113604773
197.5,1952,4199.825270201176
198.0,1963,3539.6845683836627
198.5,1918,4064.231746188957
199.0,1902,4532.6007699756565
199.5,1875,3370.17572622322
200.0,1842,3760.1707108644496
200.5,1836,4504.094127244142
201.0,1825,3937.7450886261786
201.5,1721,4169.23654349531
202.0,1662,4614.209027385637
202.5,1721,4494.876376997813
203.0,1852,3129.049868213139
203.5,1642,4201.1243930476185
204.0,1519,3563.4500467894904
204.5,1495,3740.755601407816
205.0,1671,4091.4087697752175
205.5,1479,4122.281325725615
206.0,1456,3787.7110589567783
206.5,1368,3549.2207571769864
207.0,1446,4167.549669973255
207.5,1269,3973.579504017631
208.0,1219,3704.843388474576
208.5,1142,3953.198328097861
209.0,948,5088.833679129187
209.5,977,5047.573717306063
210.0,988,3786.265581095518
210.5,950,4429.072035547612
211.0,931,4667.403081263733
211.5,844,4792.404867209255
212.0,855,4472.74193144965
212.5,918,3844.311670545109
213.0,918,5149.766023819841
213.5,897,3568.450075054491
214.0,920,4095.9962712179095
214.5,972,4022.6200827164953
215.0,847,3821.5363353813896
215.5,843,3675.649384297503
216.0,896,3970.1948657267294
216.5,1033,3938.431079059498
217.0,1025,2910.9927063091013
217.5,1097,3100.894683009443
218.0,1208,3124.7084970986966
218.5,1302,3005.0763926296104
219.0,1293,2843.955175921777
219.5,1335,2202.951643084051
220.0,1326,3121.2286401675565
220.5,1425,2331.8193947445934
221.0,1348,3316.674868671067
221.5,1365,2721.5270189740845
222.0,1225,2528.2616902824707
222.5,1041,3499.312710122584
223.0,1031,5018.024349562013
223.5,921,4364.024297736798
224.0,813,4840.098371999831
224.5,714,5535.035969400103
225.0,763,5078.656003040964
225.5,751,5860.421375393867
226.0,732,5720.897239197889
226.5,714,5058.556769925746
227.0,637,5154.519315188033
227.5,555,4751.667421468226
228.0,614,5484.313966400539
228.5,615,5213.375724980591
229.0,657,5607.609468011348
229.5,777,5355.035594560319
230.0,782,5131.048598894028
230.5,637,4851.642021564382
231.0,653,4987.389674442409
231.5,620,5558.92071321799
232.0,621,5687.703270926575
232.5,511,5191.226891088222
233.0,538,5312.948907996653
233.5,485,5121.810127483285
234.0,368,5391.122055531322
234.5,258,4841.481205667196
235.0,260,3697.8765902978607
235.5,263,3867.423972419728
236.0,189,3803.2140651489785
236.5,167,2916.267548217933
237.0,94,1049.2248818631435
237.5,45,1186.906016008198
238.0,17,1222.019772987101
238.5,9,1148.040185566145
239.0,3,1204.2579540008512
239.5,6,1422.0615518679067
240.0,3,1135.8995712608837
241.5,2,1294.8653535617364
242.0,1,1427.8550398236985
243.5,1,1719.0795866592014
244.0,2,2092.0121062349112
245.5,1,2611.252170457636
246.0,1,2992.5978739578054
246.5,1,3780.295120100507
