Second,Count,Spectral Centroid
0.0,295,11904.66318199764
0.5,605,6454.716760074149
1.0,590,7575.624476464219
1.5,589,10613.877393233111
2.0,611,4506.883938350274
2.5,623,2594.3148404046647
3.0,577,4596.0867350221215
3.5,566,4310.654522654088
4.0,655,3481.092107299323
4.5,677,5556.4993931820645
5.0,680,5058.326309673358
5.5,727,12463.522415593528
6.0,799,4637.903046037128
6.5,1024,3875.493280438141
7.0,1086,3272.724142527178
7.5,1168,4945.519465320404
8.0,1295,4107.275847085098
8.5,1451,2953.8467025039768
9.0,1328,2776.950384492828
9.5,1305,2205.2469311486348
10.0,1254,2831.3826938443067
10.5,1313,2630.3535366028063
11.0,1174,2816.786263903519
11.5,1388,2419.066247611893
12.0,1516,4253.997499154564
12.5,1846,3055.14307425033
13.0,2049,2873.217429770593
13.5,2303,2216.026399290918
14.0,2390,2612.3642820439727
14.5,2336,2784.373342063836
15.0,2422,2355.5610084352725
15.5,2486,2660.313702815296
16.0,2513,2831.5127153050025
16.5,2512,3175.902608154604
17.0,2753,5447.01199405596
17.5,2720,3941.021464574288
18.0,2869,4338.333942782024
18.5,2798,3856.3618112227737
19.0,3051,4513.879677593207
19.5,3250,3665.1953954354008
20.0,3320,3179.0375239717846
20.5,3221,3822.701831356795
21.0,3295,5877.430890650969
21.5,3050,4052.66902630768
22.0,3084,3060.1013044014167
22.5,2777,4176.68233334897
23.0,2910,3156.2650033100217
23.5,3014,3962.2718002799015
24.0,3281,3714.8275487474166
24.5,3112,4508.291570149895
25.0,3145,5765.934353897343
25.5,3147,3087.1437487408566
26.0,3348,3962.6590012007873
26.5,3385,2914.586938825942
27.0,4230,4409.078440837349
27.5,4404,2811.188358152096
28.0,4402,4965.141647235319
28.5,4345,4549.411556392088
29.0,4420,4618.485305736809
29.5,3833,5284.081528848598
30.0,3760,3883.543528474847
30.5,4053,4227.352460317992
31.0,4747,3512.936988670626
31.5,4794,4526.457880573907
32.0,4823,5142.174074743037
