Second,Count,Spectral Centroid
0.0,502,6676.007123178293
0.5,936,2644.035921373406
1.0,845,3277.622664293931
1.5,760,2715.085863947972
2.0,850,2219.936646982158
2.5,787,2658.1383926188964
3.0,816,3462.396598665538
3.5,882,3115.0451653793643
4.0,918,1965.69942602916
4.5,953,2550.3630930326763
5.0,1023,3348.518971561713
5.5,953,3405.3149780480776
6.0,971,1989.7629020844397
6.5,1071,2483.3986858846183
7.0,1170,3146.4426908322857
7.5,1183,3449.372234333113
8.0,1185,2431.96045207034
8.5,1121,2052.984262022292
9.0,1124,1754.7582979111285
9.5,1099,1662.1403464221223
10.0,1077,1691.3463302763744
10.5,1029,1480.8239825675596
11.0,1088,1341.963129863317
11.5,1084,1335.9038425645754
12.0,1075,991.4164305428142
12.5,1070,1412.8607179916494
13.0,1091,2320.472720422548
13.5,1183,1498.6328655365526
14.0,1215,2225.9410298177027
14.5,1259,1658.227344024295
15.0,1376,1200.4717880239089
15.5,1393,1383.1057907303075
16.0,1508,1308.6831269903173
16.5,1503,1177.251686913803
17.0,1662,1345.7456085174292
17.5,1590,2219.22620581259
18.0,1721,1500.689927539746
18.5,1804,2024.794990218276
19.0,1827,2433.902989946088
19.5,1837,2210.607734590312
20.0,1952,1380.4222742655477
20.5,1895,1444.032983269513
21.0,1976,2238.647785107266
21.5,1981,1420.8266777529038
22.0,2002,1459.9892886008784
22.5,2033,1447.350424942051
23.0,2017,1565.6573809814663
23.5,2129,1776.99514915501
24.0,2154,1243.3229678789453
24.5,2124,1303.6696356141792
25.0,2142,1697.375631856619
25.5,2186,1966.160041656717
26.0,2206,2212.155390656939
26.5,2236,2851.7748286328733
27.0,2215,2684.224105461882
27.5,2237,2456.4376934133525
28.0,2320,3025.094824316599
28.5,2349,2161.8605893775457
29.0,2382,3328.221414667425
29.5,2375,2277.0382265572875
30.0,2444,1956.157783438256
30.5,2480,2436.98121694802
31.0,2590,2626.8594656446785
31.5,2678,2887.6955603579663
32.0,3117,2539.620767114828
32.5,3351,2863.0249489981456
33.0,3710,2500.100682727394
33.5,4291,3103.9660980331814
