Second,Count,Spectral Centroid
0.0,190,8026.143985078914
0.5,370,438.9682966190511
1.0,364,448.5400877216849
1.5,361,446.3756725933064
2.0,361,473.6613110070178
2.5,365,509.6904497790967
3.0,398,484.3172145674322
3.5,427,442.90060049115255
4.0,440,463.7207465473046
4.5,452,521.1086918802047
5.0,475,563.2643974098232
5.5,522,581.326700739911
6.0,582,567.0660854051131
6.5,603,668.2079843323988
7.0,637,799.4249875469554
7.5,725,712.2054005952181
8.0,1096,783.6739952901003
8.5,1214,887.6874974970834
9.0,1223,1395.2159653820108
9.5,1186,2576.730679927972
10.0,1148,2047.9315012130355
10.5,1120,3753.780251735471
11.0,1085,2426.2736386375477
11.5,1048,2465.789575738861
12.0,1016,2761.5348472907285
12.5,972,1778.7027941522906
13.0,1070,3265.886610304168
13.5,1158,3160.2891968255976
14.0,1376,4009.948457793809
14.5,1597,2353.900516936624
15.0,1808,1543.6730949038138
15.5,1921,4520.7655881764495
16.0,2258,3205.1322088547413
16.5,2395,2439.282008118771
17.0,2575,2138.496482874873
17.5,2804,1597.236166241593
18.0,3014,2262.2024692913465
18.5,3194,2907.128554880175
19.0,3378,3580.489698912756
19.5,3767,3368.006204497323
20.0,4016,2673.049137614214
20.5,4217,2234.478262347081
21.0,4429,2459.981618123722
21.5,4523,2835.9123760634784
22.0,4712,2202.433512519582
22.5,4725,3054.723856588335
23.0,4698,1994.5136416191144
23.5,4721,2451.4751707527025
24.0,4825,2409.3104458031667
24.5,4968,1619.072546613219
25.0,5039,1787.8204630625328
25.5,4920,2857.4859634388117
26.0,4953,1864.7684816877045
26.5,5053,2985.6502013475497
27.0,4816,2581.6825337871555
27.5,5131,4146.551767823456
28.0,5289,3648.783380906897
28.5,5309,3639.157339443245
29.0,5033,3675.908165941103
29.5,4767,2957.2274383678264
30.0,5000,2401.363898013264
30.5,5232,3391.600570901768
31.0,5305,3010.466797099857
31.5,5126,2337.403912277668
32.0,5165,2610.82264986367
32.5,4938,2884.461208098472
33.0,4508,3904.762369083992
33.5,4133,3563.5816033637325
34.0,4160,2889.970160750532
34.5,4010,2684.765229717937
35.0,3882,2065.261522115065
35.5,3773,3557.2559950630684
36.0,3584,3088.4527052561266
36.5,3519,2218.5159159251416
37.0,3623,1969.7912017970168
37.5,3296,3078.890537555763
38.0,3524,1976.321715871845
38.5,3992,2861.029412776642
39.0,4026,2582.2282531514984
39.5,4087,3860.945567560369
40.0,4148,2712.863771103183
40.5,4545,4311.285468591992
41.0,4798,3347.9735702164903
41.5,4886,3909.5892529988128
42.0,5215,3166.366416550894
42.5,5310,4276.565051979183
43.0,5383,3821.618574224905
43.5,5128,4070.580435463294
44.0,4825,4241.127810729688
44.5,4718,3615.0710597840375
45.0,4424,3340.9976654098828
45.5,4353,5147.378477822404
46.0,4406,4144.522911027162
46.5,4471,4443.5116006388125
47.0,4681,3357.4416767207395
47.5,4764,5374.776761358401
48.0,4765,4239.7744880811
48.5,4545,5078.974189796137
49.0,4665,4608.216239259379
49.5,5037,4135.8722729637375
50.0,4200,3601.500536581478
50.5,3640,4257.377580206654
51.0,3215,3673.323828143407
51.5,3215,3132.9501667647537
52.0,3072,3510.279646951172
52.5,3534,3202.5104432168937
53.0,3949,3577.705350865658
53.5,3925,3393.5039428944374
54.0,3372,3113.514004050785
54.5,3572,3714.21301744983
55.0,4096,3515.001703898992
55.5,4381,4207.166240342353
56.0,4508,3606.737851713141
56.5,4469,3287.0878792301687
57.0,5059,3683.046811432088
57.5,4948,3970.1338073838174
58.0,5123,4991.591127702981
58.5,4895,4546.491842333321
59.0,4899,4521.361158211499
59.5,4469,3964.853633154471
60.0,5462,4026.012995995472
60.5,5390,3975.789013433794
61.0,5479,3375.6475801588067
61.5,5068,3364.103567494638
62.0,4816,3465.44050364177
62.5,4368,3347.258224811226
63.0,4804,3663.721670450874
63.5,4512,3060.757790279892
64.0,5067,3384.3577229137773
64.5,5572,3511.0913819211914
65.0,5313,3598.149454743388
65.5,5046,4092.128993774027
66.0,6163,3334.02004422384
66.5,5779,3142.5752144221265
67.0,5563,3415.1449018117896
67.5,5435,4049.071173489708
68.0,5332,4257.964599891429
68.5,5283,3964.32423329789
69.0,4971,2280.5374944985147
69.5,4774,3975.1472778476873
70.0,4749,3259.05941272312
70.5,4324,3315.639843578426
71.0,4315,2922.989061453475
71.5,4187,2070.4693897504853
72.0,4079,3544.935630213117
72.5,3578,2568.526147916932
73.0,3314,4037.143041201783
73.5,3481,2415.9926470244563
74.0,3537,1961.3971676219155
74.5,3420,3494.5309274773103
75.0,3330,2273.6147133937934
75.5,3340,4471.752869865357
76.0,3242,3438.5360326818995
76.5,3169,4207.040809469606
