Second,Count,Spectral Centroid
0.0,108,8084.846104718646
0.5,202,625.8436593371978
1.0,205,539.6803832830018
1.5,234,513.3229498180399
2.0,252,532.8712985094048
2.5,281,553.5990307763373
3.0,307,775.4682762623779
3.5,329,846.185057940854
4.0,372,922.235637375066
4.5,415,821.1150109830036
5.0,567,760.3965578793866
5.5,694,597.3256316640468
6.0,700,538.5994544470326
6.5,611,480.1835468155576
7.0,609,513.0457351084995
7.5,578,457.47087897160776
8.0,605,438.8555435368392
8.5,563,451.32633141413385
9.0,617,404.4571178794634
9.5,603,457.23127305519387
10.0,661,478.5699038361914
10.5,720,636.4017293804267
11.0,710,699.5505689904188
11.5,823,670.1699314361103
12.0,833,611.6748584593718
12.5,933,658.9553610105394
13.0,1011,797.4033662780283
13.5,1118,763.9469033173117
14.0,1193,755.6889511401858
14.5,1333,711.1559530975837
15.0,1513,700.6017219747116
15.5,1600,817.736778707501
16.0,1872,798.4002582960485
16.5,2089,772.9860049652607
17.0,2252,705.4891598717172
17.5,2650,731.0642773557374
18.0,2956,797.1147408269305
18.5,2939,889.6946760055524
19.0,2928,871.443235900807
19.5,2874,1385.5496080897965
20.0,2777,2784.390679782304
20.5,2649,2934.3875676023667
21.0,2614,2174.621665651855
21.5,2638,2253.881213548595
22.0,2736,2938.718877047693
22.5,2791,2439.60276194926
23.0,2803,2886.0156196977773
23.5,3040,2387.689383832172
24.0,2999,2166.064460010746
24.5,3090,2565.4685116194696
25.0,2952,2698.0452568082383
25.5,2933,2993.9938493225245
26.0,2976,2356.137021112853
26.5,2937,2292.6726182403786
27.0,2864,2835.9810116253416
27.5,3051,2256.980694075503
28.0,3119,3002.4387883562445
28.5,3141,3524.1244719095357
29.0,3142,1899.7003529214012
29.5,3125,1918.6380174878493
30.0,3016,2433.940206797989
30.5,3005,2850.651973331724
31.0,2934,1913.7818891379536
31.5,2965,1323.0211859146143
32.0,3055,1350.1536476510212
32.5,3086,2554.962454241568
33.0,3334,3454.439917781505
33.5,3585,2977.291019448208
34.0,3763,2095.6237098780757
34.5,3419,3337.941758924715
35.0,3353,2948.48632882703
35.5,3400,3459.34829194597
36.0,3409,2319.7354062383315
36.5,3227,1668.11726210349
37.0,3086,2434.73168094835
37.5,3143,3042.253148319304
38.0,3300,3413.194980428179
38.5,3441,2278.2131763004736
39.0,3203,1654.8031480273298
39.5,3387,1406.0380802779544
40.0,3377,2520.403685765564
40.5,3506,4116.601609417066
41.0,3271,2602.8007604692466
41.5,3349,1854.4218481545272
42.0,3038,2795.9580965739856
42.5,3127,2743.183426752759
43.0,2986,2870.027385797498
43.5,3102,2268.9730549786373
44.0,2948,3087.4898087230977
44.5,3073,2113.7835835758565
45.0,3235,2837.130292062905
45.5,3180,2119.5366008279266
46.0,3003,2896.6146460149816
46.5,2915,2409.5881837738734
47.0,2989,2050.9698849550327
47.5,3005,2926.9496190041946
48.0,2919,2881.40898150772
48.5,2816,2755.8089800618404
49.0,2830,3263.494361088552
49.5,2851,2947.665203492141
50.0,2709,2293.9080072574743
50.5,2483,2288.2825692390898
51.0,2507,2672.317087267227
51.5,2604,2029.8844629478444
52.0,2802,1314.9239706358428
52.5,2772,2265.650231750426
53.0,2815,3359.552762416499
53.5,2984,3006.3419800709976
54.0,3100,3004.3585789127737
54.5,3433,1857.167157786189
55.0,3457,2811.0330598581263
55.5,3990,2735.529129350855
56.0,4154,2693.788729621041
56.5,4257,1934.609982223501
57.0,4056,1349.0885166379237
57.5,4256,2846.4577415278
58.0,4473,2503.197733151021
58.5,4366,2400.994068727508
59.0,4451,1678.560737398805
59.5,4456,1030.9767702397708
60.0,4641,2447.1059950054578
60.5,4631,3205.7842155847534
61.0,4320,2075.05624545871
61.5,4229,2493.48031830134
62.0,4152,2797.250755657368
62.5,4116,2301.364911813537
63.0,4272,2205.261987262165
63.5,4180,1893.2271643278648
64.0,4256,2250.7251675659886
64.5,4375,2368.8745752311324
65.0,4130,2030.689360936812
65.5,4226,2375.318837637499
66.0,3935,1996.712122467412
66.5,3744,2056.4130844353263
67.0,3853,2446.906987543852
67.5,3697,2006.771571269969
68.0,3834,2264.5863085534875
68.5,3845,1854.3360334324063
69.0,3701,2263.0981320806227
69.5,3861,2734.4651656958627
70.0,3894,2118.8292296749246
70.5,3849,2075.3686451396643
71.0,3831,3129.849472196292
71.5,3566,2475.572537422206
72.0,3422,2802.012984402165
72.5,3354,2294.4236518221646
73.0,3345,2714.853907647246
73.5,3560,2996.6705228277924
