Second,Count,Spectral Centroid
0.0,653,3124.543598187512
0.5,1333,1818.1492393967703
1.0,1480,1776.7643275355458
1.5,1336,2143.5344183743373
2.0,1380,2171.712193440177
2.5,1529,1890.0797560296096
3.0,1396,1892.0932386032969
3.5,1508,1850.9477874952968
4.0,1482,2594.8695351549127
4.5,1543,2000.139120281504
5.0,1795,2554.4726384750056
5.5,1647,3102.033536586164
6.0,1989,3319.207488864947
6.5,2179,2754.932474018595
7.0,2386,3651.266044030264
7.5,2395,2367.151437831398
8.0,2722,3168.7790774855125
8.5,2903,3701.474262734437
9.0,2861,2638.1825828478395
9.5,2990,3880.9371815504096
10.0,3109,2888.6390959813502
10.5,3293,3415.272328934981
11.0,3336,4518.2570723186345
11.5,3282,4180.988458047184
12.0,3330,4144.605946519244
12.5,3455,1958.707952469882
13.0,3293,3985.215174178277
13.5,3391,3591.2208225785125
14.0,3343,4121.458428155423
14.5,3491,3264.600348257124
15.0,3608,2049.332675552889
15.5,3838,4223.638348223979
16.0,4191,2505.088695510098
16.5,4287,5535.231512082675
17.0,4353,3443.381709418212
17.5,4651,2677.367355638225
18.0,4631,3680.782569516658
18.5,4810,2888.741670967234
19.0,5076,3677.3744097035737
19.5,5271,3731.3641379154287
20.0,5382,2559.2190721425145
20.5,5308,2564.116263681124
21.0,5264,3214.644569277989
21.5,5652,3751.559497045483
22.0,5614,3946.567573565527
22.5,5509,1902.5645412592696
23.0,5773,2015.5765504187596
23.5,5748,3127.280994583643
24.0,5586,3460.651639237968
24.5,5528,3795.379965847074
25.0,5307,2735.8226199201376
25.5,5241,2202.0912841393897
26.0,5205,2342.673500774089
26.5,4952,4297.434246311231
27.0,4802,4350.017698870584
27.5,4647,3115.0947038857043
28.0,4611,2653.8733091010167
28.5,4318,2808.4897066149306
29.0,4560,2562.7360003030253
29.5,4520,3397.2935377175163
30.0,4820,3613.9171368318553
30.5,5013,2323.6054112471734
31.0,4747,2722.1067431269244
31.5,4487,2619.7265699443906
32.0,4548,4040.7977384238666
32.5,4245,2494.9434577206507
33.0,4267,2680.0128725059203
33.5,4278,4116.749851014086
34.0,4333,3696.095692634621
34.5,4672,4612.956613070247
35.0,4606,2712.8614645093057
35.5,4586,1702.2516148705124
36.0,4793,3149.2417917268217
36.5,4806,3341.7273897095474
37.0,4883,4172.840861313423
37.5,4877,2833.8634893973285
38.0,4943,2366.1347403573395
38.5,4802,4579.286620397281
39.0,4377,4482.661092617992
39.5,3961,3755.3720486039792
40.0,3610,3427.537287950167
40.5,3506,3593.8621851547723
41.0,3474,3167.0294229804244
41.5,3487,2507.5517271975023
42.0,3483,3051.0251224016843
42.5,3174,4478.01641858278
43.0,2716,2877.09200045183
43.5,2837,3218.8684479008666
44.0,2880,2523.972878046393
44.5,2833,4178.840905918196
45.0,3188,2855.930678690407
45.5,3296,3126.384517858017
46.0,3613,2748.992587525884
46.5,3702,4271.031061655011
47.0,3903,3379.4041406116253
47.5,3947,2953.440493202008
48.0,3878,2582.6807535502257
48.5,4383,3425.5997534138023
49.0,4482,2682.519323220257
49.5,4561,4856.93279659364
50.0,4323,4977.405477711374
50.5,5503,3403.8806080821296
51.0,6232,4588.434090909309
51.5,6433,3471.989064206577
52.0,6561,5170.392212812401
52.5,6351,4231.07708387175
53.0,5976,3917.444997104121
53.5,5387,4732.060786514699
54.0,5795,3448.218701048396
54.5,5799,4245.967865945879
55.0,5542,4652.20659156621
55.5,5149,4527.19555252278
56.0,4952,4708.963156915836
56.5,4597,3355.1737103677265
57.0,4406,4819.741209148593
57.5,4578,4507.50339781773
58.0,5079,4223.021599698022
58.5,5313,5677.47636632178
59.0,5432,3505.0864018552043
59.5,5320,4122.983982430743
60.0,5010,4319.796870289114
60.5,5076,4128.476694171327
61.0,4752,3411.2201902037555
61.5,4570,3467.808707626236
62.0,4344,4749.352122285767
62.5,4280,4456.971327390383
63.0,4113,4111.127047583842
63.5,4048,3599.3393235164503
64.0,3780,3270.8620852924014
64.5,3727,4073.972776531857
65.0,3654,4417.8248782196
65.5,3870,5062.086372498429
66.0,3975,3545.762534995569
66.5,3745,3057.4180949011284
67.0,3891,3888.053625003651
67.5,3947,4171.142051750843
68.0,3929,3742.557232946573
68.5,3883,3317.1143986522266
69.0,3858,3169.854138432744
69.5,3830,3336.201456087032
70.0,3644,3787.048485681488
70.5,3445,3364.95572362972
71.0,3343,3494.048671007669
71.5,3465,3039.654301568876
72.0,3464,2960.8121855030176
72.5,3505,4581.464807950469
73.0,3545,3006.9777665976994
73.5,3489,3013.7154635837937
74.0,2899,2767.3034495707857
74.5,2853,2682.087730995588
75.0,2653,4208.816394563904
75.5,2539,2451.585593260915
76.0,2590,2475.9199024028235
76.5,2774,3285.8484134053747
77.0,2618,3205.7120009642776
77.5,2642,4751.834372891178
78.0,2640,2699.416415193328
78.5,2681,2984.843030194753
79.0,2556,3015.747015936555
79.5,2367,2394.3931386929776
80.0,2161,4027.954248473228
80.5,2102,3687.525000436965
81.0,2115,2965.670171688153
81.5,2194,3255.831720479617
82.0,2461,2142.112647395422
82.5,2318,3434.2424686566505
83.0,2337,2537.0335898912235
83.5,2102,884.6246589967756
84.0,2153,2591.097546173945
84.5,2166,2120.9770110647432
85.0,2065,2077.7508455717903
85.5,2047,3257.476700239513
86.0,2096,2321.7535094501104
86.5,1927,3046.124287319591
87.0,1862,1704.4610144998144
87.5,1694,2323.868571536874
88.0,1688,2420.859820132968
88.5,1760,2472.5458179861507
89.0,1665,2570.070282775023
89.5,1601,2129.820609833688
90.0,1760,3046.755028135391
90.5,1759,2901.460926624243
91.0,1745,3823.2003054344887
91.5,1762,4447.821475107665
92.0,1796,2911.308580545107
92.5,1639,4493.1405912041055
93.0,1755,3955.361314357284
93.5,1626,3442.8980493690674
94.0,1473,3742.46132947995
94.5,1654,2992.432278722968
95.0,1525,3234.1531800600187
95.5,1631,3871.408048452016
96.0,1638,4059.3310418149863
96.5,1612,4265.685535582572
97.0,1708,2831.000291073562
97.5,1785,3977.39410335956
98.0,2093,4861.0868236529495
98.5,2213,3572.446493586137
99.0,2038,3660.301893276516
99.5,1907,2824.5702692185314
100.0,1863,3468.1382727999885
100.5,1841,3627.417217024272
101.0,1770,3840.2510176296887
101.5,1601,4118.109013236449
102.0,1605,2394.810210824409
102.5,1650,2581.817339089009
103.0,1757,3976.324833353338
103.5,2004,2942.876534536542
104.0,1872,2893.598599303032
104.5,1750,3395.9878190603145
105.0,1852,2507.76568637335
105.5,1937,4262.238385192223
106.0,1970,3096.835663757653
106.5,2114,3097.967693869305
107.0,2492,3498.218179193442
107.5,2478,4321.024971715528
108.0,2891,3265.0664941242694
108.5,2869,2771.4425975150903
109.0,2614,2895.946192870291
109.5,2555,2850.008699133087
110.0,3374,3060.9728341352065
110.5,4273,6074.402249295029
111.0,3674,4558.75882993518
111.5,2692,3342.711863432485
112.0,2397,3826.899882433541
112.5,2155,4732.9644140849805
113.0,2187,4744.021030705006
113.5,2322,4519.6499535272005
114.0,2879,5100.227280639116
114.5,2536,4121.948018642631
115.0,2311,4049.818369117408
115.5,2186,5520.382608638
116.0,2120,4832.604668790941
116.5,2181,4721.733890123242
117.0,2611,4118.898251140091
117.5,2841,4290.164001272308
118.0,2864,5281.170775952711
118.5,2343,4399.702572044912
119.0,2209,5268.161436110406
119.5,2362,4122.5202788986
120.0,2223,3804.011589074912
120.5,2185,4863.647187994407
121.0,2061,4498.415480579573
121.5,2067,3687.1292789128447
122.0,2161,4231.628718087352
122.5,2075,3798.6506655610106
123.0,1809,5280.400702555393
123.5,1784,4123.446099543286
124.0,1911,2013.812304942984
124.5,1910,4054.905440359871
125.0,1914,3014.452386100311
125.5,1802,4258.789959788463
126.0,1887,3858.017508743357
126.5,1691,2690.6731769689272
127.0,1528,4041.4413113204746
127.5,1633,3324.432727040549
128.0,1663,4767.867426232488
128.5,1725,3867.677729093646
129.0,1703,3196.63703330933
129.5,1771,3462.6981421306136
130.0,1685,2651.298797460136
130.5,1726,3568.734297666489
131.0,1743,3593.9671567882924
131.5,1694,2634.745462358245
132.0,1693,3185.59915780711
132.5,1669,2395.8000359461143
133.0,1661,4238.995933037149
133.5,1626,2921.3135295879456
134.0,1597,3035.191590492061
134.5,1595,3622.556932394796
135.0,1509,2770.024487705734
135.5,1508,3713.931105575369
136.0,1370,3297.536047392623
136.5,1350,3316.516502916017
137.0,1370,3494.8211763710524
137.5,1327,3443.5510302185835
138.0,1270,4003.17325253541
138.5,1219,3245.765955183034
139.0,1178,2377.2270517417737
139.5,1200,3044.392752092188
140.0,1254,2158.672467751584
140.5,1175,3040.486994215212
141.0,1225,3836.75055347005
141.5,1081,3924.6180510033846
142.0,1131,2937.248444461882
142.5,1074,2514.5278454371587
143.0,1080,2916.048628373916
143.5,1046,3172.311329098208
144.0,1051,3528.4189971013634
144.5,1033,2708.2473562644645
145.0,985,2778.7468052517
145.5,934,1968.597254130627
146.0,947,3898.120937958125
146.5,903,2363.676041304748
147.0,917,2318.3828163180647
147.5,883,2156.428439354034
148.0,916,2431.522588978706
148.5,894,3744.382267492009
149.0,816,2553.130925111169
149.5,834,2630.4277004770656
150.0,851,3551.4774106481946
150.5,866,2832.7862352743127
151.0,950,4434.054099665491
151.5,873,2881.33702511126
152.0,867,3027.790347066063
152.5,831,3680.726483982675
153.0,821,4625.366711922253
153.5,802,4723.86765281846
154.0,840,5353.164538759124
154.5,832,2605.2806337045417
155.0,898,3501.418545970401
155.5,873,2998.1821775026656
156.0,885,4950.773450297664
156.5,923,5162.383330195064
157.0,866,2428.06255950222
157.5,899,3165.330976429724
158.0,992,3656.442303511764
158.5,1270,5089.813035469554
159.0,1358,5358.738410085278
159.5,1428,2727.492452064985
160.0,1343,3304.700247594991
160.5,1306,2818.4716539215674
161.0,1311,3784.525589184733
161.5,1523,3268.160473455302
162.0,1567,3554.006045522088
162.5,1589,3152.927090064237
163.0,1641,2489.6224086107413
163.5,1714,2867.451156476979
164.0,1590,4131.022947176039
164.5,1536,2898.4893034541983
165.0,1975,3621.889226325008
165.5,1839,2335.350619704467
166.0,1693,4163.1476706843305
166.5,1615,2929.912197899341
167.0,1698,3173.731343225578
167.5,1639,2812.640645233841
168.0,1721,4736.341111153754
168.5,1628,3433.183306492596
169.0,1662,2865.302783116228
169.5,1826,2586.2019129608743
170.0,1944,3428.3601659255605
170.5,1478,2728.205753238278
171.0,1300,5458.209721037215
171.5,1521,4626.244434834313
172.0,1748,3086.480531754251
172.5,1876,4681.813661328117
173.0,1922,3639.273966590914
173.5,1863,5378.257319461804
174.0,1733,4039.549339080109
174.5,1699,4107.231127553028
175.0,1759,4315.117787321663
175.5,1805,3654.572074313805
176.0,1957,4598.320132700625
176.5,2089,4184.020740157561
177.0,2086,4448.436351703693
177.5,1830,4266.047180917391
178.0,1731,3465.2454575611105
178.5,1468,4492.404214009621
179.0,1457,4186.872704651514
179.5,1469,3938.356850424518
180.0,1490,5680.588391008233
180.5,1310,3223.544060781171
181.0,1166,3681.4970421654216
181.5,1347,4054.4194173596447
182.0,1526,3428.0113285674765
182.5,1557,4118.803688657665
183.0,1423,2601.2552051885605
183.5,1273,4374.170561212225
184.0,1243,4185.581040178517
184.5,1155,3688.9368827321114
185.0,1061,3453.4888853148664
185.5,1035,2558.8288460032736
186.0,929,3261.0530561672085
186.5,1007,3983.882802152559
187.0,889,3956.491084024528
187.5,899,3424.0439092144493
188.0,740,2384.0421752103007
188.5,746,3859.675051670416
189.0,695,3731.857495211608
189.5,557,4210.592296923753
190.0,538,3070.801528470616
190.5,478,2313.0048132590096
191.0,380,2659.6622869118924
191.5,225,3389.1711419155044
192.0,104,3601.715563390603
192.5,48,2104.821412946081
193.0,4,1989.31822608298
