Second,Count,Spectral Centroid
126.0,2642,3196.7255509754477
126.5,2576,2543.9851813055134
127.0,2531,3193.6133678339647
127.5,2630,4193.648275182515
128.0,2629,2309.232095811823
128.5,2806,1629.24571647709
129.0,2779,4203.561984951568
129.5,2847,3258.0152549103577
130.0,2840,3053.245752315159
130.5,2853,1381.9504878150074
131.0,2971,2014.606940868714
131.5,3006,3355.243006005056
132.0,2977,4085.32772798414
132.5,2907,3863.4645746006095
133.0,2936,3366.75000535795
133.5,2898,2921.7752992729443
134.0,3075,3109.644027336318
134.5,2880,3222.518925158049
135.0,2885,3925.2521534969
135.5,2652,4119.796948278817
136.0,2738,3794.581323042673
136.5,2651,2798.658765584606
137.0,2738,3675.6307697248594
137.5,2609,3901.5194384738143
138.0,2531,4571.293287896174
138.5,2267,4000.541740211351
139.0,2357,3115.61761976586
139.5,2251,3177.962238330796
140.0,2246,3445.824128704073
140.5,2211,4022.563835831282
141.0,1933,4168.623893050731
141.5,2168,3135.7856160269084
142.0,2259,3288.1145579670474
142.5,2252,2845.1276978884025
143.0,2235,2911.339625318865
143.5,2165,3845.4600549067854
144.0,2238,3023.588039001254
144.5,2189,2664.7897874336863
145.0,2183,2173.511401190184
145.5,2102,2653.7924457368435
146.0,2053,2688.538490133284
146.5,1972,2987.4821106490567
147.0,1778,3286.1769452843205
147.5,1931,3515.7913547692283
148.0,2012,2342.3035769166136
148.5,1948,3204.8635584916383
149.0,2001,3258.13262093686
149.5,1901,2434.04879436291
150.0,1786,3269.574309823942
150.5,1721,2474.443203107891
151.0,1866,2641.7040841304024
151.5,1637,2798.8992754503597
152.0,1737,2553.8524732256437
152.5,1742,2625.1819673655946
153.0,1629,2699.897433513656
153.5,1608,2517.7843990117226
154.0,1778,1760.4831109221109
154.5,1831,2472.1661908997257
155.0,1689,3067.61746000511
155.5,1697,2028.757883493224
156.0,1781,2590.314559130353
156.5,1733,2816.434124712399
157.0,1553,2271.4927478812697
157.5,1668,2596.216759472751
158.0,1600,3052.083572733901
158.5,1594,2453.282772290291
159.0,1575,4608.74435302024
159.5,1639,3589.141366643421
160.0,1515,2003.2732957151172
160.5,1487,3028.932397546603
161.0,1527,2767.047394021636
161.5,1454,2428.084279565745
162.0,1432,4645.323931931623
162.5,1493,3184.135717225725
163.0,1531,2231.2489547216555
163.5,1472,2019.4494505479904
164.0,1528,3077.063056332137
164.5,1382,2922.7942540667486
165.0,1365,2764.7631536387407
165.5,1403,2775.7279748791475
166.0,1290,4119.682152390885
166.5,1316,2443.47736933667
167.0,1183,2888.3456370912418
167.5,1191,2487.3525951001407
168.0,1180,3533.699824085425
168.5,1308,2657.765543864534
169.0,1314,2080.31090359197
169.5,1377,2505.179049196925
170.0,1302,3795.432969920339
170.5,1394,2586.276792269782
171.0,1361,3660.021463053833
171.5,1412,3983.555494883887
172.0,1304,3634.4134981007087
172.5,1088,2408.4203716346965
173.0,1025,2548.5362431899275
173.5,1040,3217.353863034942
174.0,1066,3369.3990380938685
174.5,1007,3343.361341338313
175.0,1031,3419.573208719324
175.5,991,3701.752193203283
176.0,997,2782.15652349338
176.5,962,2615.08936648336
177.0,879,2828.1059034555265
177.5,886,3006.257776638369
178.0,959,2019.094553424672
178.5,971,2900.483623548447
179.0,963,3504.333579101933
179.5,1012,2310.8990643455118
180.0,906,3979.3622793621903
180.5,1010,4055.3892369178257
181.0,910,3141.802110239444
181.5,795,3046.361705242617
182.0,907,2771.883686512835
182.5,942,2725.4627131907296
183.0,911,2892.175765507925
183.5,937,2621.961210222701
184.0,960,1916.196380658948
184.5,1024,2296.934428370305
185.0,1106,4049.7857353691184
185.5,1030,2784.617899486442
186.0,1016,4089.543079534264
186.5,920,2554.722002427331
187.0,923,3321.400211914864
187.5,812,2933.5612209334927
188.0,961,2696.9190422530046
188.5,906,3406.9315699126814
189.0,947,3525.2096687406647
189.5,896,4021.476484565332
190.0,909,3494.44216295577
190.5,900,2661.0706194112568
191.0,886,3420.700447080177
191.5,866,3323.725217953732
192.0,898,3623.63849760063
192.5,962,4045.402657375581
193.0,1039,3749.621208444784
193.5,1099,3261.3434432842787
194.0,976,4478.25354236613
194.5,873,3527.947140496922
195.0,827,3530.025668829434
195.5,834,2909.933193624711
196.0,918,2766.95648628504
196.5,953,2957.181755876135
197.0,949,3143.3283637596346
197.5,979,3428.902736602705
198.0,1037,3363.007424169842
198.5,954,2803.584140988835
199.0,952,2643.265032022932
199.5,908,2348.188961423711
200.0,933,2381.056046496846
200.5,1068,2788.463010861238
201.0,1042,2995.97965437448
201.5,1029,3496.1150444369814
202.0,1031,2629.904815675863
202.5,1016,2864.850982567916
203.0,1007,3357.0661211960296
203.5,936,2488.2398809742003
204.0,975,3036.074822356831
204.5,880,3057.862175894689
205.0,875,2727.788840386245
205.5,873,2760.616627974497
206.0,888,2202.8844510920576
206.5,867,2428.682897268476
207.0,821,2420.369752671689
207.5,678,2733.1157412477514
208.0,568,2288.9415427645285
208.5,530,2761.7207742716146
209.0,429,3492.3822810106835
209.5,425,2515.7694752774487
210.0,425,2213.732679877152
210.5,376,2726.6764784578813
211.0,408,2458.462957251437
211.5,356,1947.9300429393963
212.0,427,1634.7832314335476
212.5,391,1580.310164823055
213.0,379,1785.7192598006293
213.5,345,2623.090430803188
214.0,333,2040.9482998572307
214.5,326,2193.084220741602
215.0,327,1678.2659174068
215.5,285,1603.9571586235832
216.0,320,2056.4210050023603
216.5,307,2201.947483661258
217.0,341,1914.751294071776
217.5,288,1960.7117331967552
218.0,248,1925.6044889101693
218.5,240,1719.51373825689
219.0,244,2514.257131969381
219.5,190,2945.591754171953
220.0,186,1653.2681880767277
220.5,203,1522.4612677453947
221.0,198,1614.3523510478478
221.5,181,1422.8564232159683
222.0,171,3739.5864197218384
222.5,150,2549.7617558110787
223.0,129,3539.850679449679
223.5,132,2586.192274687131
224.0,120,1575.6340121211526
224.5,156,1168.797576613441
225.0,146,2447.630444254649
225.5,143,2563.0188149662004
226.0,127,2883.3970449550097
226.5,100,2481.280379112463
227.0,137,1355.8005444814205
227.5,118,988.6670665081602
228.0,115,2011.1071490550976
228.5,95,3707.735951670124
229.0,115,2513.752759324049
229.5,105,2214.530449532513
230.0,115,1405.1145360053054
230.5,111,1080.6023648531432
231.0,135,1860.367197562007
231.5,101,3083.996829533261
232.0,116,2446.053964860282
232.5,93,1794.49659389799
233.0,125,1091.6922070822914
233.5,103,865.181507278083
234.0,95,1743.6464858690497
234.5,98,2000.418588164876
235.0,79,1955.8805162606295
235.5,84,2433.9491503308723
236.0,86,2635.745497955863
236.5,71,2220.983181968155
237.0,92,1931.2052444336248
237.5,84,2288.861152466554
238.0,75,1993.0065858493645
238.5,56,870.3324659631194
239.0,85,2053.415396554793
239.5,70,2912.5538403206847
240.0,61,2940.488013406356
240.5,48,2421.60002677218
241.0,30,1951.6409720720185
241.5,22,1583.9848064306548
242.0,21,1279.6297379931732
242.5,10,779.6703993234028
243.0,7,907.0812747457608
243.5,8,1210.5004409988933
244.0,3,663.8847717752146
244.5,4,780.1893672871684
245.0,1,933.3122533544564
245.5,1,1040.6852224130687
246.0,1,1173.8726336588031
