boundaries,labels
0.3250793650793651,10.0
2.7399546485260773,0.0
5.108390022675737,8.0
6.455147392290249,0.0
7.801904761904762,0.0
9.195102040816327,3.0
10.541859410430838,3.0
11.935056689342403,7.0
13.281814058956916,7.0
15.882448979591837,1.0
17.182766439909297,0.0
19.783401360544218,0.0
21.408798185941045,1.0
22.801995464852606,0.0
24.102312925170068,0.0
25.356190476190477,0.0
27.910385487528345,8.0
29.30358276643991,0.0
30.65034013605442,0.0
33.3902947845805,0.0
36.08380952380952,8.0
37.477006802721085,8.0
38.8237641723356,0.0
41.56371882086168,0.0
44.30367346938775,5.0
47.04362811791383,0.0
49.73714285714286,5.0
52.47709750566894,3.0
55.21705215419501,2.0
57.91056689342403,0.0
60.65052154195011,0.0
63.39047619047619,0.0
66.13043083900227,0.0
68.82394557823129,0.0
71.56390022675737,0.0
74.30385487528345,0.0
76.99736961451246,0.0
79.73732426303854,0.0
82.47727891156462,0.0
85.2172335600907,2.0
87.91074829931972,0.0
90.6507029478458,0.0
93.39065759637188,0.0
96.13061224489796,0.0
98.82412698412699,0.0
100.21732426303855,0.0
101.56408163265306,0.0
104.30403628117914,0.0
107.04399092970522,6.0
109.73750566893425,0.0
112.47746031746031,5.0
115.21741496598639,5.0
117.91092970521542,2.0
120.6508843537415,0.0
123.39083900226757,0.0
124.73759637188209,5.0
126.0843537414966,0.0
128.82430839002268,0.0
131.56426303854875,0.0
134.30421768707484,0.0
137.0441723356009,0.0
139.73768707482992,0.0
141.1308843537415,6.0
141.82748299319726,4.0
142.84916099773244,9.0
145.5891156462585,0.0
146.88943310657595,5.0
148.28263038548752,5.0
149.62938775510204,5.0
152.1835827664399,5.0
154.78421768707483,0.0
156.13097505668935,0.0
157.80281179138322,5.0
159.14956916099774,0.0
161.75020408163266,0.0
163.0505215419501,0.0
165.65115646258502,0.0
167.0443537414966,0.0
169.73786848072564,3.0
172.4778231292517,0.0
175.21777777777777,0.0
177.9112925170068,0.0
180.65124716553288,0.0
183.39120181405895,0.0
186.13115646258504,9.0
188.8711111111111,5.0
191.51818594104307,8.0
194.25814058956917,2.0
197.04453514739228,0.0
199.59873015873015,0.0
204.05696145124716,0.0
204.06857142857143,10.0
