Second,Count
119.0,1908
119.5,1836
120.0,1879
120.5,1907
121.0,1958
121.5,1796
122.0,1770
122.5,1816
123.0,1826
123.5,1704
124.0,1710
124.5,1768
125.0,1730
125.5,1671
126.0,1608
126.5,1673
127.0,1705
127.5,1676
128.0,1723
128.5,1652
129.0,1684
129.5,1653
130.0,1670
130.5,1673
131.0,1728
131.5,1682
132.0,1579
132.5,1611
133.0,1740
133.5,1637
134.0,1655
134.5,1716
135.0,1607
135.5,1688
136.0,1710
136.5,1686
137.0,1648
137.5,1584
138.0,1649
138.5,1651
139.0,1537
139.5,1634
140.0,1573
140.5,1572
141.0,1556
141.5,1557
142.0,1536
142.5,1445
143.0,1515
143.5,1531
144.0,1471
144.5,1581
145.0,1541
145.5,1512
146.0,1443
146.5,1458
147.0,1503
147.5,1463
148.0,1444
148.5,1537
149.0,1546
149.5,1581
150.0,1676
150.5,1545
151.0,1595
151.5,1523
152.0,1650
152.5,1630
153.0,1568
153.5,1573
154.0,1540
154.5,1530
155.0,1518
155.5,1530
156.0,1518
156.5,1517
157.0,1496
157.5,1554
158.0,1617
158.5,1598
159.0,1604
159.5,1519
160.0,1610
160.5,1534
161.0,1511
161.5,1599
162.0,1564
162.5,1560
163.0,1572
163.5,1584
164.0,1537
164.5,1617
165.0,1657
165.5,1602
166.0,1643
166.5,1600
167.0,1623
167.5,1669
168.0,1565
168.5,1581
169.0,1749
169.5,1639
170.0,1694
170.5,1627
171.0,1664
171.5,1760
172.0,1692
172.5,1684
173.0,1741
173.5,1767
174.0,1745
174.5,1699
175.0,1677
175.5,1707
176.0,1541
176.5,1700
177.0,1622
177.5,1591
178.0,1613
178.5,1517
179.0,1595
179.5,1514
180.0,1545
180.5,1351
181.0,1494
181.5,1503
182.0,1448
182.5,1404
183.0,1473
183.5,1404
184.0,1425
184.5,1446
185.0,1344
185.5,1399
186.0,1403
186.5,1418
187.0,1365
187.5,1305
188.0,1378
188.5,1314
189.0,1308
189.5,1322
190.0,1302
190.5,1332
191.0,1263
191.5,1295
192.0,1292
192.5,1239
193.0,1270
193.5,1220
194.0,1277
194.5,1211
195.0,1238
195.5,1202
196.0,1259
196.5,1162
197.0,1189
197.5,1169
198.0,1149
198.5,1153
199.0,1078
199.5,1117
200.0,1113
200.5,1094
201.0,1087
201.5,1069
202.0,1040
202.5,1023
203.0,1085
203.5,1007
204.0,969
204.5,938
205.0,1069
205.5,983
206.0,979
206.5,959
207.0,935
207.5,935
208.0,968
208.5,922
209.0,937
209.5,903
210.0,907
210.5,878
211.0,811
211.5,881
212.0,815
212.5,847
213.0,810
213.5,843
214.0,871
214.5,855
215.0,835
215.5,853
216.0,845
216.5,765
217.0,815
217.5,828
218.0,846
218.5,821
219.0,809
219.5,773
220.0,811
220.5,738
221.0,809
221.5,777
222.0,760
222.5,709
223.0,632
223.5,697
224.0,631
224.5,634
225.0,632
225.5,569
226.0,583
226.5,540
227.0,511
227.5,524
228.0,483
228.5,454
229.0,348
229.5,227
230.0,145
230.5,43
