Second,Count
0.0,439
0.5,788
1.0,813
1.5,789
2.0,857
2.5,878
3.0,997
3.5,1157
4.0,1277
4.5,1256
5.0,1167
5.5,1144
6.0,1088
6.5,1100
7.0,1123
7.5,1202
8.0,1206
8.5,1201
9.0,1280
9.5,1272
10.0,1406
10.5,1520
11.0,1759
11.5,1901
12.0,2024
12.5,2190
13.0,2422
13.5,2747
14.0,2802
14.5,3119
15.0,3223
15.5,3468
16.0,3530
16.5,3746
17.0,3876
17.5,3895
18.0,4060
18.5,4145
19.0,4052
19.5,4075
20.0,4113
20.5,4112
21.0,4104
21.5,4013
22.0,4054
22.5,4109
23.0,3945
23.5,3800
24.0,3937
24.5,4046
25.0,3970
25.5,3796
26.0,3705
26.5,3793
27.0,3715
27.5,3673
28.0,3673
28.5,3696
29.0,3425
29.5,3327
30.0,3329
30.5,3334
31.0,3269
31.5,3279
32.0,3267
32.5,3203
33.0,3241
33.5,3134
34.0,3318
34.5,3123
35.0,3153
35.5,3221
36.0,3274
36.5,3198
37.0,3192
37.5,3138
38.0,3063
38.5,3141
39.0,3207
39.5,3157
40.0,3107
40.5,2930
41.0,3029
41.5,2818
42.0,2862
42.5,2844
43.0,3062
43.5,2867
44.0,3031
44.5,2885
45.0,2837
45.5,2724
46.0,2578
46.5,2628
47.0,2398
47.5,2489
48.0,2364
48.5,2373
49.0,2215
49.5,2378
50.0,2313
50.5,2433
51.0,2451
51.5,2450
52.0,2572
52.5,2676
53.0,2761
53.5,2799
54.0,2993
54.5,3112
55.0,3223
55.5,3447
56.0,3519
56.5,3570
57.0,3741
57.5,3863
58.0,3957
58.5,4091
59.0,4097
59.5,4026
60.0,4088
60.5,4173
61.0,4050
61.5,3947
62.0,3997
62.5,3842
63.0,3943
63.5,4033
64.0,3993
64.5,4028
65.0,3890
65.5,3727
66.0,3671
66.5,3605
67.0,3389
67.5,3388
68.0,3445
68.5,3313
69.0,3260
69.5,3377
70.0,3317
70.5,3381
71.0,3265
71.5,3260
72.0,3243
72.5,3443
73.0,3448
73.5,3349
74.0,3343
74.5,3563
75.0,3396
75.5,3490
76.0,3415
76.5,3507
77.0,3499
77.5,3527
78.0,3525
78.5,3574
79.0,3450
79.5,3407
80.0,3289
80.5,3264
81.0,3082
81.5,2957
82.0,2920
82.5,2898
83.0,2878
83.5,2789
84.0,2751
84.5,2618
85.0,2487
85.5,2386
86.0,2271
86.5,2326
87.0,2302
87.5,2149
88.0,2204
88.5,2397
89.0,2209
89.5,2306
90.0,2239
90.5,2218
91.0,2207
91.5,2120
92.0,2115
92.5,2096
93.0,2068
93.5,2118
94.0,2018
94.5,2021
95.0,2038
95.5,2047
96.0,2040
96.5,2153
97.0,1947
97.5,2028
98.0,1986
98.5,1961
99.0,2008
99.5,2016
100.0,2066
100.5,1981
101.0,2150
101.5,2030
102.0,1994
102.5,1939
103.0,1970
103.5,1987
104.0,1986
104.5,1948
105.0,1912
105.5,1998
106.0,1942
106.5,1860
107.0,1876
107.5,1894
108.0,1934
108.5,1839
109.0,1955
109.5,1856
110.0,1807
110.5,1756
111.0,1709
111.5,1663
112.0,1713
112.5,1689
113.0,1570
113.5,1518
114.0,1541
114.5,1519
115.0,1499
115.5,1498
116.0,1463
116.5,1474
117.0,1479
117.5,1444
118.0,1466
118.5,1389
119.0,1425
119.5,1431
120.0,1398
120.5,1497
121.0,1525
121.5,1523
122.0,1545
122.5,1593
123.0,1543
123.5,1544
124.0,1584
124.5,1594
125.0,1566
125.5,1597
126.0,1533
126.5,1546
127.0,1556
127.5,1467
128.0,1574
128.5,1592
129.0,1587
129.5,1564
130.0,1572
130.5,1530
131.0,1460
131.5,1485
132.0,1407
132.5,1414
133.0,1482
133.5,1487
134.0,1416
134.5,1405
135.0,1482
135.5,1446
136.0,1501
136.5,1534
137.0,1522
137.5,1565
138.0,1591
138.5,1813
139.0,1747
