Second,Count
0.0,503
0.5,1067
1.0,1144
1.5,1087
2.0,1087
2.5,1035
3.0,1029
3.5,931
4.0,1027
4.5,1019
5.0,1027
5.5,1022
6.0,1108
6.5,1245
7.0,1355
7.5,1390
8.0,1514
8.5,1741
9.0,1999
9.5,2115
10.0,2286
10.5,2460
11.0,2610
11.5,3003
12.0,3544
12.5,3889
13.0,3976
13.5,4459
14.0,4497
14.5,4435
15.0,4330
15.5,4694
16.0,5310
16.5,5805
17.0,5889
17.5,5968
18.0,5601
18.5,5473
19.0,5428
19.5,5828
20.0,5881
20.5,5997
21.0,6030
21.5,5888
22.0,6005
22.5,5551
23.0,5359
23.5,5560
24.0,6028
24.5,5980
25.0,6212
25.5,6053
26.0,5585
26.5,4972
27.0,5355
27.5,5274
28.0,5374
28.5,5501
29.0,4734
29.5,4305
30.0,4716
30.5,5372
31.0,5324
31.5,5179
32.0,4766
32.5,4702
33.0,4408
33.5,4434
34.0,4427
34.5,4068
35.0,3480
35.5,3352
36.0,3749
36.5,3912
37.0,4116
37.5,4040
38.0,4030
38.5,3915
39.0,3848
39.5,3670
40.0,3839
40.5,3678
41.0,3515
41.5,3460
42.0,3468
42.5,3386
43.0,3422
43.5,3368
44.0,3283
44.5,3159
45.0,3136
45.5,3329
46.0,3370
46.5,3308
47.0,3394
47.5,3332
48.0,3865
48.5,3863
49.0,3903
49.5,3699
50.0,3741
50.5,3726
51.0,4144
51.5,4145
52.0,4367
52.5,4042
53.0,4019
53.5,4096
54.0,4231
54.5,4181
55.0,4032
55.5,4136
56.0,4076
56.5,4147
57.0,3895
57.5,3520
58.0,3389
58.5,2931
59.0,3144
59.5,3043
60.0,3172
60.5,3257
61.0,3815
61.5,3751
62.0,3534
62.5,3618
63.0,3561
63.5,3465
64.0,3312
64.5,3410
65.0,3383
65.5,3279
66.0,3269
66.5,3209
67.0,3274
67.5,3058
68.0,2878
68.5,2594
69.0,2465
69.5,2693
70.0,2869
70.5,2828
71.0,2583
71.5,2662
72.0,2796
72.5,2653
73.0,2598
73.5,2408
74.0,2444
74.5,2229
75.0,1819
75.5,1664
76.0,1940
76.5,2358
77.0,2384
77.5,2366
78.0,2303
78.5,2347
79.0,2273
79.5,2389
80.0,2293
80.5,2242
81.0,2163
81.5,2118
82.0,2097
82.5,2217
83.0,2156
83.5,2211
84.0,2214
84.5,2183
85.0,2194
85.5,2186
86.0,2180
86.5,2346
87.0,2341
87.5,2197
88.0,2211
88.5,2313
89.0,2267
89.5,2235
90.0,2312
90.5,2214
91.0,2119
91.5,2378
92.0,2262
92.5,2452
93.0,2526
93.5,2527
94.0,2518
94.5,2439
95.0,2123
95.5,2309
96.0,2225
96.5,2151
97.0,2005
97.5,2285
98.0,2357
98.5,2870
99.0,3095
99.5,3057
100.0,2929
100.5,2410
101.0,2552
101.5,2208
102.0,2421
102.5,2300
103.0,2270
103.5,2157
104.0,2049
104.5,1981
105.0,1942
105.5,2070
106.0,2258
106.5,2265
107.0,2303
107.5,2339
108.0,2185
108.5,2080
109.0,2124
109.5,1951
110.0,2015
110.5,1957
111.0,1900
111.5,1853
112.0,1902
112.5,1711
113.0,1756
113.5,1788
114.0,1713
114.5,1630
115.0,1574
115.5,1542
116.0,1594
116.5,1568
117.0,1526
117.5,1524
118.0,1570
118.5,1518
119.0,1503
119.5,1449
120.0,1506
120.5,1531
121.0,1477
121.5,1492
122.0,1464
122.5,1452
123.0,1361
123.5,1422
124.0,1347
124.5,1312
125.0,1192
125.5,1181
126.0,1232
126.5,1277
127.0,1181
127.5,1112
128.0,1160
128.5,1151
129.0,1086
129.5,1123
130.0,1215
130.5,1257
131.0,1225
131.5,1264
132.0,1351
132.5,1395
133.0,1365
133.5,1469
134.0,1516
134.5,1449
135.0,1345
135.5,1408
136.0,1462
136.5,1477
137.0,1458
137.5,1589
138.0,1468
138.5,1474
139.0,1426
139.5,1483
140.0,1492
140.5,1440
141.0,1404
141.5,1445
142.0,1500
142.5,1499
143.0,1494
143.5,1465
144.0,1432
144.5,1372
145.0,1280
145.5,1296
146.0,1355
146.5,1424
147.0,1334
147.5,1350
148.0,1312
148.5,1262
149.0,1360
149.5,1394
150.0,1402
150.5,1381
151.0,1372
151.5,1466
152.0,1403
152.5,1384
153.0,1313
153.5,1379
154.0,1418
154.5,1543
155.0,1616
155.5,1590
156.0,1644
156.5,1722
157.0,1923
157.5,1939
158.0,1976
158.5,2237
159.0,2234
159.5,2277
160.0,2303
160.5,2049
161.0,2182
161.5,2295
162.0,2485
162.5,2609
163.0,2535
163.5,2253
164.0,2405
164.5,2328
165.0,2470
165.5,2438
166.0,2828
166.5,2651
167.0,2441
167.5,2642
168.0,2581
168.5,2427
169.0,2451
169.5,2529
170.0,2485
170.5,2548
171.0,2933
171.5,3052
172.0,3290
172.5,3466
173.0,3212
173.5,2724
174.0,2617
174.5,2522
175.0,2691
175.5,2511
176.0,2492
176.5,2474
177.0,2593
177.5,2384
178.0,2380
178.5,2425
179.0,2362
179.5,2274
180.0,2262
180.5,2222
181.0,2090
181.5,2086
182.0,1878
182.5,1897
183.0,1831
183.5,1754
184.0,1785
184.5,1686
185.0,1726
185.5,1618
186.0,1638
186.5,1612
187.0,1479
187.5,1518
188.0,1424
188.5,1291
189.0,1289
189.5,1215
190.0,1137
190.5,1113
191.0,955
191.5,867
192.0,751
192.5,701
193.0,441
193.5,253
194.0,104
194.5,7
