Second,Count
0.0,108
0.5,202
1.0,205
1.5,234
2.0,252
2.5,281
3.0,307
3.5,329
4.0,372
4.5,415
5.0,567
5.5,694
6.0,700
6.5,611
7.0,609
7.5,578
8.0,605
8.5,563
9.0,617
9.5,603
10.0,661
10.5,720
11.0,710
11.5,823
12.0,833
12.5,933
13.0,1011
13.5,1118
14.0,1193
14.5,1333
15.0,1513
15.5,1600
16.0,1872
16.5,2089
17.0,2252
17.5,2650
18.0,2956
18.5,2939
19.0,2928
19.5,2874
20.0,2777
20.5,2649
21.0,2614
21.5,2638
22.0,2736
22.5,2791
23.0,2803
23.5,3040
24.0,2999
24.5,3090
25.0,2952
25.5,2933
26.0,2976
26.5,2937
27.0,2864
27.5,3051
28.0,3119
28.5,3141
29.0,3142
29.5,3125
30.0,3016
30.5,3005
31.0,2934
31.5,2965
32.0,3055
32.5,3086
33.0,3334
33.5,3585
34.0,3763
34.5,3419
35.0,3353
35.5,3400
36.0,3409
36.5,3227
37.0,3086
37.5,3143
38.0,3300
38.5,3441
39.0,3203
39.5,3387
40.0,3377
40.5,3506
41.0,3271
41.5,3349
42.0,3038
42.5,3127
43.0,2986
43.5,3102
44.0,2948
44.5,3073
45.0,3235
45.5,3180
46.0,3003
46.5,2915
47.0,2989
47.5,3005
48.0,2919
48.5,2816
49.0,2830
49.5,2851
50.0,2709
50.5,2483
51.0,2507
51.5,2604
52.0,2802
52.5,2772
53.0,2815
53.5,2984
54.0,3100
54.5,3433
55.0,3457
55.5,3990
56.0,4154
56.5,4257
57.0,4056
57.5,4256
58.0,4473
58.5,4366
59.0,4451
59.5,4456
60.0,4641
60.5,4631
61.0,4320
61.5,4229
62.0,4152
62.5,4116
63.0,4272
63.5,4180
64.0,4256
64.5,4375
65.0,4130
65.5,4226
66.0,3935
66.5,3744
67.0,3853
67.5,3697
68.0,3834
68.5,3845
69.0,3701
69.5,3861
70.0,3894
70.5,3849
71.0,3831
71.5,3566
72.0,3422
72.5,3354
73.0,3345
73.5,3560
74.0,3891
74.5,3870
75.0,3768
75.5,3753
76.0,3734
76.5,3401
77.0,3496
77.5,3493
78.0,3570
78.5,3650
79.0,3780
79.5,3815
80.0,3652
80.5,3671
81.0,3580
81.5,3737
82.0,3587
82.5,3547
83.0,3578
83.5,3520
84.0,3751
84.5,3748
85.0,3705
85.5,3431
86.0,3418
86.5,3037
87.0,3027
87.5,2907
88.0,2857
88.5,2898
89.0,2686
89.5,2543
90.0,2761
90.5,2601
91.0,2341
91.5,2356
92.0,2835
92.5,2944
93.0,2958
93.5,2813
94.0,2862
94.5,2633
95.0,2575
95.5,2562
96.0,2595
96.5,2565
97.0,2626
97.5,2546
98.0,2869
98.5,3091
99.0,3038
99.5,2782
100.0,2752
100.5,2657
101.0,2634
101.5,2721
102.0,3011
102.5,2835
103.0,2852
103.5,2956
104.0,2936
104.5,2574
105.0,2473
105.5,2311
106.0,2330
106.5,2215
107.0,2094
107.5,2074
108.0,2224
108.5,2170
109.0,2144
109.5,2108
110.0,2137
110.5,2054
111.0,2206
111.5,2233
112.0,2151
112.5,2074
113.0,2199
113.5,2344
114.0,2211
114.5,2077
115.0,2133
115.5,2311
116.0,2547
116.5,2593
117.0,2650
117.5,2812
118.0,2873
118.5,2792
119.0,2841
119.5,2936
120.0,2810
120.5,2772
121.0,2741
121.5,2696
122.0,2592
122.5,2395
123.0,2327
123.5,2327
124.0,2341
124.5,2436
125.0,2454
125.5,2337
126.0,2256
126.5,2170
127.0,2255
127.5,2532
128.0,2614
128.5,2525
129.0,2550
129.5,2474
130.0,2491
130.5,2283
131.0,2276
131.5,2253
132.0,2195
132.5,2314
133.0,2227
133.5,2287
134.0,2147
134.5,2244
135.0,2283
135.5,2232
136.0,2183
136.5,2098
137.0,2090
137.5,2143
138.0,2137
138.5,2040
139.0,2004
139.5,1913
140.0,2047
140.5,1855
141.0,1850
141.5,1794
142.0,1796
142.5,1730
143.0,1720
143.5,1715
144.0,1649
144.5,1558
145.0,1629
145.5,1528
146.0,1491
146.5,1516
147.0,1426
147.5,1503
148.0,1524
148.5,1401
149.0,1443
149.5,1495
150.0,1463
150.5,1368
