Second,Count
0.0,248
0.5,466
1.0,451
1.5,510
2.0,663
2.5,837
3.0,798
3.5,772
4.0,765
4.5,722
5.0,725
5.5,768
6.0,772
6.5,805
7.0,802
7.5,815
8.0,901
8.5,902
9.0,1015
9.5,1217
10.0,1261
10.5,1403
11.0,1480
11.5,1833
12.0,1922
12.5,2142
13.0,2336
13.5,2561
14.0,2876
14.5,3110
15.0,3368
15.5,3482
16.0,3881
16.5,3902
17.0,4013
17.5,3924
18.0,3847
18.5,3903
19.0,4053
19.5,4158
20.0,4107
20.5,4174
21.0,4110
21.5,4159
22.0,4172
22.5,4195
23.0,4115
23.5,4046
24.0,4095
24.5,4094
25.0,4067
25.5,4080
26.0,4069
26.5,4092
27.0,3954
27.5,3763
28.0,3653
28.5,3798
29.0,3740
29.5,3768
30.0,3710
30.5,3762
31.0,3633
31.5,3810
32.0,3890
32.5,3846
33.0,3699
33.5,3610
34.0,3502
34.5,3861
35.0,4231
35.5,4472
36.0,4384
36.5,4470
37.0,4372
37.5,4106
38.0,4161
38.5,3992
39.0,3829
39.5,3618
40.0,3572
40.5,3303
41.0,3125
41.5,3063
42.0,3221
42.5,3375
43.0,3450
43.5,3797
44.0,3918
44.5,4021
45.0,4206
45.5,4411
46.0,4536
46.5,4708
47.0,5084
47.5,5111
48.0,5373
48.5,5490
49.0,5806
49.5,5891
50.0,5972
50.5,5761
51.0,5945
51.5,6064
52.0,5941
52.5,6030
53.0,5801
53.5,5729
54.0,5506
54.5,5539
55.0,4959
55.5,5157
56.0,5193
56.5,5242
57.0,5189
57.5,5013
58.0,4686
58.5,4669
59.0,4504
59.5,4379
60.0,4368
60.5,4144
61.0,4098
61.5,4017
62.0,3829
62.5,3765
63.0,3705
63.5,3618
64.0,3604
64.5,3265
65.0,3052
65.5,3164
66.0,3012
66.5,2848
67.0,2720
67.5,2666
68.0,2678
68.5,2560
69.0,2533
69.5,2509
70.0,2442
70.5,2419
71.0,2403
71.5,2446
72.0,2262
72.5,2284
73.0,2204
73.5,2373
74.0,2318
74.5,2237
75.0,2209
75.5,2269
76.0,2344
76.5,2217
77.0,2312
77.5,2240
78.0,2198
78.5,2190
79.0,2251
79.5,2195
80.0,2239
80.5,2116
81.0,2143
81.5,2129
82.0,2053
82.5,1991
83.0,2037
83.5,2077
84.0,1981
84.5,2050
85.0,2049
85.5,1903
86.0,1899
86.5,1832
87.0,1892
87.5,1903
88.0,1912
88.5,1838
89.0,1926
89.5,1764
90.0,1726
90.5,1754
91.0,1730
91.5,1664
92.0,1843
92.5,1700
93.0,1646
93.5,1641
94.0,1670
94.5,1755
95.0,1688
95.5,1768
96.0,1814
96.5,2063
97.0,2177
97.5,2538
98.0,2487
98.5,2093
99.0,2044
99.5,1929
100.0,1986
100.5,2044
101.0,2066
101.5,2107
102.0,2172
102.5,2134
103.0,2221
103.5,2501
104.0,2509
104.5,2507
105.0,2444
105.5,2420
106.0,2301
106.5,2206
107.0,2308
107.5,2394
108.0,2508
108.5,2502
109.0,2858
109.5,2906
110.0,3095
110.5,3117
111.0,3116
111.5,2967
112.0,3007
112.5,2989
113.0,3174
113.5,3097
114.0,3081
114.5,2912
115.0,2845
115.5,2746
116.0,2887
116.5,2894
117.0,2677
117.5,2873
118.0,2726
118.5,2571
119.0,2335
119.5,2253
120.0,2260
120.5,2104
121.0,2132
121.5,2090
122.0,2153
122.5,2008
123.0,1944
123.5,1938
124.0,1880
124.5,1795
125.0,1912
125.5,1776
126.0,1677
126.5,1800
127.0,1647
127.5,1543
128.0,1625
128.5,1502
129.0,1500
129.5,1478
130.0,1464
130.5,1385
131.0,1381
131.5,1351
132.0,1306
132.5,1283
133.0,1253
133.5,1230
134.0,1199
134.5,1146
135.0,1118
135.5,1160
136.0,1193
136.5,1069
137.0,1163
137.5,1063
138.0,1113
138.5,1084
139.0,1170
139.5,1162
140.0,1115
140.5,1119
141.0,1142
141.5,1070
142.0,1009
142.5,995
143.0,969
143.5,933
144.0,939
144.5,935
145.0,945
145.5,970
146.0,974
146.5,985
147.0,979
147.5,1010
148.0,1063
148.5,1052
149.0,1172
149.5,1096
150.0,1153
150.5,1147
151.0,1299
151.5,1301
152.0,1339
152.5,1356
153.0,1353
153.5,1413
154.0,1371
154.5,1374
155.0,1419
155.5,1441
156.0,1431
156.5,1456
157.0,1476
157.5,1455
158.0,1430
158.5,1427
159.0,1461
159.5,1517
160.0,1480
160.5,1552
161.0,1539
161.5,1529
162.0,1545
162.5,1478
163.0,1626
163.5,1464
164.0,1407
164.5,1422
165.0,1376
165.5,1384
166.0,1324
166.5,1318
167.0,1289
167.5,1274
168.0,1334
168.5,1261
169.0,1210
169.5,1351
170.0,1396
170.5,1374
171.0,1537
171.5,1685
172.0,1788
172.5,1913
173.0,2041
173.5,2315
174.0,2485
174.5,2558
175.0,2897
175.5,3007
176.0,3099
176.5,3277
177.0,3393
177.5,3340
178.0,3521
178.5,3503
179.0,3524
179.5,3649
180.0,3484
180.5,3489
181.0,3450
181.5,3343
182.0,3267
182.5,3136
183.0,3200
183.5,3107
184.0,3069
184.5,3056
185.0,2927
185.5,2994
186.0,3000
186.5,2896
187.0,2825
187.5,2841
188.0,2729
188.5,2657
189.0,2662
189.5,2627
190.0,2514
190.5,2389
191.0,2379
191.5,2246
192.0,2125
192.5,2040
193.0,1870
193.5,1817
194.0,1738
194.5,1698
195.0,1595
195.5,1597
196.0,1387
196.5,1322
197.0,1121
197.5,797
198.0,566
198.5,148
199.0,33
