Second,Count
0.0,342
0.5,699
1.0,852
1.5,1039
2.0,1111
2.5,1058
3.0,1107
3.5,1108
4.0,1192
4.5,1185
5.0,1273
5.5,1295
6.0,1375
6.5,1294
7.0,1374
7.5,1530
8.0,1677
8.5,1901
9.0,2099
9.5,2363
10.0,2791
10.5,3054
11.0,3065
11.5,3226
12.0,3382
12.5,3695
13.0,3790
13.5,3978
14.0,3619
14.5,3555
15.0,3587
15.5,3459
16.0,3550
16.5,3558
17.0,4004
17.5,4840
18.0,5007
18.5,4865
19.0,4654
19.5,4626
20.0,4454
20.5,4094
21.0,3883
21.5,4706
22.0,6007
22.5,6386
23.0,7054
23.5,7774
24.0,8128
24.5,7851
25.0,7364
25.5,7609
26.0,7937
26.5,8099
27.0,8293
27.5,8462
28.0,8391
28.5,8469
29.0,8326
29.5,8535
30.0,8273
30.5,8103
31.0,7916
31.5,7737
32.0,7341
32.5,6711
33.0,6429
33.5,6811
34.0,6512
34.5,6354
35.0,6279
35.5,6439
36.0,6526
36.5,6278
37.0,6375
37.5,6098
38.0,5988
38.5,5800
39.0,5581
39.5,5572
40.0,5498
40.5,5510
41.0,5215
41.5,5326
42.0,5153
42.5,4879
43.0,4772
43.5,4844
44.0,4718
44.5,4898
45.0,4824
45.5,4845
46.0,5050
46.5,4994
47.0,4775
47.5,4690
48.0,4636
48.5,4310
49.0,4143
49.5,4195
50.0,4144
50.5,4201
51.0,4178
51.5,3979
52.0,3886
52.5,3703
53.0,3903
53.5,3757
54.0,3775
54.5,3571
55.0,3597
55.5,3340
56.0,3290
56.5,3086
57.0,2832
57.5,2964
58.0,2903
58.5,2729
59.0,2927
59.5,2885
60.0,2782
60.5,2596
61.0,2501
61.5,2610
62.0,2734
62.5,2914
63.0,3086
63.5,3195
64.0,3177
64.5,3215
65.0,3027
65.5,3083
66.0,3227
66.5,3196
67.0,3359
67.5,3475
68.0,3441
68.5,3453
69.0,2965
69.5,2962
70.0,3079
70.5,2828
71.0,2970
71.5,2863
72.0,2835
72.5,2882
73.0,2770
73.5,2549
74.0,2614
74.5,2377
75.0,2411
75.5,2367
76.0,2141
76.5,2001
77.0,2147
77.5,1999
78.0,1969
78.5,1829
79.0,2016
79.5,1890
80.0,1824
80.5,1806
81.0,1660
81.5,1553
82.0,1597
82.5,1541
83.0,1420
83.5,1501
84.0,1507
84.5,1489
85.0,1442
85.5,1400
86.0,1487
86.5,1475
87.0,1620
87.5,1610
88.0,1592
88.5,1682
89.0,1491
89.5,1660
90.0,1701
90.5,1671
91.0,1555
91.5,1612
92.0,1738
92.5,1761
93.0,1774
93.5,1733
94.0,1731
94.5,1587
95.0,1629
95.5,1538
96.0,1580
96.5,1530
97.0,1436
97.5,1408
98.0,1425
98.5,1404
99.0,1452
99.5,1383
100.0,1399
100.5,1423
101.0,1396
101.5,1302
102.0,1328
102.5,1252
103.0,1319
103.5,1293
104.0,1225
104.5,1239
105.0,1322
105.5,1242
106.0,1348
106.5,1342
107.0,1414
107.5,1508
108.0,1442
108.5,1404
109.0,1467
109.5,1416
110.0,1376
110.5,1290
111.0,1166
111.5,1190
112.0,1164
112.5,1204
113.0,1454
113.5,1385
114.0,1306
114.5,1213
115.0,1240
115.5,1418
116.0,1456
116.5,1270
117.0,1441
117.5,1392
118.0,1392
118.5,1429
119.0,1334
119.5,1350
120.0,1242
120.5,1389
121.0,1632
121.5,1451
122.0,1417
122.5,1435
123.0,1228
123.5,1214
124.0,1338
124.5,1298
125.0,1373
125.5,1487
126.0,1389
126.5,1500
127.0,1649
127.5,1656
128.0,1575
128.5,1484
129.0,1466
129.5,1431
130.0,1531
130.5,1629
131.0,1673
131.5,1699
132.0,1739
132.5,1702
133.0,1856
133.5,1873
134.0,1790
134.5,1597
135.0,1590
135.5,1558
136.0,1687
136.5,1649
137.0,1773
137.5,1726
138.0,1900
138.5,1817
139.0,2029
139.5,2072
140.0,2197
140.5,2118
141.0,2073
141.5,1895
142.0,1948
142.5,2108
143.0,2128
143.5,2478
144.0,2284
144.5,2312
145.0,2312
145.5,2384
146.0,2122
146.5,1939
147.0,2006
147.5,1993
148.0,2003
148.5,1893
149.0,2077
149.5,2119
150.0,2019
150.5,1979
151.0,1840
151.5,1610
152.0,1582
152.5,1418
153.0,1430
153.5,1564
154.0,1737
154.5,1566
155.0,1469
155.5,1568
156.0,1663
156.5,1630
157.0,1670
157.5,1599
158.0,1430
158.5,1429
159.0,1291
159.5,1382
160.0,1327
160.5,1246
161.0,1127
161.5,1104
162.0,1046
162.5,1132
163.0,1169
163.5,1254
164.0,1172
164.5,1199
165.0,1098
165.5,1115
166.0,1141
166.5,1195
167.0,1225
167.5,1221
168.0,1324
168.5,1352
169.0,1252
169.5,1210
170.0,1134
170.5,1142
171.0,1190
171.5,1197
172.0,1285
172.5,1273
173.0,1311
173.5,1242
174.0,1163
174.5,1179
175.0,1181
175.5,1003
176.0,1180
176.5,1128
177.0,1148
177.5,1195
178.0,1228
178.5,1210
179.0,1258
179.5,1150
180.0,1141
180.5,1259
181.0,1255
181.5,1224
182.0,1161
182.5,1034
183.0,1051
183.5,1023
184.0,1080
184.5,998
185.0,873
185.5,855
186.0,839
186.5,814
187.0,827
187.5,802
188.0,908
188.5,831
189.0,771
189.5,736
190.0,749
190.5,747
191.0,747
191.5,681
192.0,652
192.5,667
193.0,637
193.5,583
194.0,612
194.5,619
195.0,639
195.5,645
196.0,586
196.5,574
197.0,640
197.5,556
198.0,549
198.5,531
199.0,522
199.5,572
200.0,509
200.5,546
201.0,561
201.5,492
202.0,489
202.5,508
203.0,491
203.5,494
204.0,463
204.5,458
205.0,453
205.5,410
206.0,399
206.5,385
207.0,414
207.5,384
208.0,441
208.5,434
209.0,481
209.5,456
210.0,344
210.5,302
211.0,337
211.5,312
212.0,227
212.5,214
213.0,184
213.5,158
214.0,114
214.5,81
215.0,65
215.5,45
216.0,52
216.5,46
217.0,40
217.5,42
218.0,51
218.5,48
219.0,44
219.5,48
220.0,48
220.5,43
221.0,50
221.5,45
222.0,48
222.5,68
223.0,31
