Second,Count
0.0,561
0.5,1164
1.0,1020
1.5,991
2.0,1027
2.5,1024
3.0,922
3.5,1089
4.0,1120
4.5,1115
5.0,1052
5.5,969
6.0,1062
6.5,1197
7.0,1361
7.5,1535
8.0,1794
8.5,2075
9.0,2269
9.5,2537
10.0,2828
10.5,3076
11.0,3394
11.5,3779
12.0,3987
12.5,4324
13.0,4403
13.5,4610
14.0,4783
14.5,4954
15.0,5132
15.5,5009
16.0,5161
16.5,5356
17.0,5329
17.5,5173
18.0,5255
18.5,5186
19.0,5112
19.5,5057
20.0,5043
20.5,4974
21.0,4905
21.5,4874
22.0,4708
22.5,4677
23.0,4597
23.5,4545
24.0,4359
24.5,4398
25.0,4330
25.5,4198
26.0,4123
26.5,4122
27.0,4142
27.5,4204
28.0,4159
28.5,3931
29.0,3961
29.5,3968
30.0,3871
30.5,3859
31.0,3741
31.5,3896
32.0,3679
32.5,3801
33.0,3668
33.5,3900
34.0,3844
34.5,3891
35.0,3904
35.5,4262
36.0,5368
36.5,4867
37.0,3882
37.5,3728
38.0,3222
38.5,2917
39.0,2698
39.5,3242
40.0,3567
40.5,3506
41.0,3345
41.5,3238
42.0,3537
42.5,3588
43.0,3526
43.5,3379
44.0,3701
44.5,3617
45.0,3293
45.5,3875
46.0,3844
46.5,3411
47.0,3960
47.5,4406
48.0,4625
48.5,4690
49.0,5135
49.5,4945
50.0,4935
50.5,5014
51.0,5109
51.5,5000
52.0,4818
52.5,4247
53.0,3628
53.5,4166
54.0,3745
54.5,3269
55.0,2886
55.5,3004
56.0,3075
56.5,2876
57.0,2843
57.5,2907
58.0,3206
58.5,3352
59.0,3019
59.5,3009
60.0,3442
60.5,3131
61.0,3208
61.5,3098
62.0,3671
62.5,3195
63.0,3690
63.5,3604
64.0,3593
64.5,3656
65.0,3817
65.5,3537
66.0,3382
66.5,3351
67.0,3264
67.5,3166
68.0,2986
68.5,2899
69.0,2838
69.5,2694
70.0,2752
70.5,2566
71.0,2515
71.5,2595
72.0,2485
72.5,2474
73.0,2334
73.5,2323
74.0,2336
74.5,2253
75.0,2166
75.5,2161
76.0,2197
76.5,2096
77.0,1997
77.5,2085
78.0,2031
78.5,2043
79.0,1998
79.5,2015
80.0,2017
80.5,1948
81.0,1925
81.5,1886
82.0,1902
82.5,1909
83.0,1972
83.5,1920
84.0,1921
84.5,2024
85.0,2179
85.5,2134
86.0,2200
86.5,2201
87.0,2355
87.5,2338
88.0,2414
88.5,2462
89.0,2490
89.5,2567
90.0,2598
90.5,2480
91.0,2622
91.5,2615
92.0,2646
92.5,2619
93.0,2619
93.5,2691
94.0,2594
94.5,2779
95.0,2107
95.5,2065
96.0,2905
96.5,3311
97.0,3623
97.5,3496
98.0,3439
98.5,2894
99.0,2516
99.5,2178
100.0,2165
100.5,2220
101.0,2215
101.5,2234
102.0,2515
102.5,2767
103.0,2768
103.5,2977
104.0,2979
104.5,3330
105.0,4022
105.5,4376
106.0,3908
106.5,3590
107.0,3918
107.5,3380
108.0,3275
108.5,3254
109.0,3234
109.5,2929
110.0,2928
110.5,2820
111.0,2770
111.5,2798
112.0,2710
112.5,2557
113.0,2311
113.5,2330
114.0,2400
114.5,2427
115.0,2347
115.5,2264
116.0,2272
116.5,2113
117.0,1973
117.5,1948
118.0,2245
118.5,2215
119.0,2093
119.5,2355
120.0,2738
120.5,2859
121.0,2600
121.5,2550
122.0,2127
122.5,1966
123.0,1802
123.5,1790
124.0,1857
124.5,1886
125.0,1758
125.5,2070
126.0,2109
126.5,1986
127.0,1850
127.5,1866
128.0,1823
128.5,1761
129.0,1562
129.5,1625
130.0,1566
130.5,1496
131.0,1501
131.5,1488
132.0,1409
132.5,1354
133.0,1256
133.5,1372
134.0,1331
134.5,1329
135.0,1262
135.5,1308
136.0,1314
136.5,1255
137.0,1201
137.5,1216
138.0,1178
138.5,1178
139.0,1222
139.5,1232
140.0,1264
140.5,1238
141.0,1160
141.5,1140
142.0,1131
142.5,1105
143.0,1186
143.5,1174
144.0,1122
144.5,1020
145.0,1087
145.5,1085
146.0,1104
146.5,1103
147.0,1012
147.5,1116
148.0,1116
148.5,1182
149.0,1204
149.5,1157
150.0,1155
150.5,1172
151.0,1210
151.5,1145
152.0,1191
152.5,1159
153.0,1172
153.5,1166
154.0,1178
154.5,1189
155.0,1095
155.5,1101
156.0,1090
156.5,1035
157.0,1115
157.5,1110
158.0,1168
158.5,1204
159.0,1238
159.5,1318
