Second,Count
0.0,293
0.5,491
1.0,494
1.5,524
2.0,580
2.5,621
3.0,580
3.5,561
4.0,521
4.5,613
5.0,618
5.5,672
6.0,725
6.5,808
7.0,829
7.5,920
8.0,1081
8.5,1132
9.0,1264
9.5,1387
10.0,1566
10.5,1689
11.0,1806
11.5,1875
12.0,2018
12.5,2255
13.0,2326
13.5,2367
14.0,2423
14.5,2641
15.0,2644
15.5,2841
16.0,2858
16.5,2885
17.0,2948
17.5,3084
18.0,3068
18.5,2979
19.0,3100
19.5,2969
20.0,2920
20.5,3020
21.0,2999
21.5,2887
22.0,2890
22.5,3029
23.0,2817
23.5,2927
24.0,2943
24.5,2857
25.0,2754
25.5,2870
26.0,2762
26.5,2758
27.0,2726
27.5,2608
28.0,2636
28.5,2629
29.0,2472
29.5,2448
30.0,2401
30.5,2476
31.0,2330
31.5,2343
32.0,2340
32.5,2277
33.0,2279
33.5,2212
34.0,2300
34.5,2232
35.0,2104
35.5,2137
36.0,2203
36.5,2219
37.0,2269
37.5,2192
38.0,2145
38.5,2092
39.0,2152
39.5,2232
40.0,2151
40.5,2196
41.0,2081
41.5,2134
42.0,2053
42.5,2038
43.0,2175
43.5,2163
44.0,2080
44.5,1990
45.0,1995
45.5,2121
46.0,1973
46.5,1889
47.0,1915
47.5,1935
48.0,1900
48.5,1735
49.0,1620
49.5,1727
50.0,1771
50.5,1811
51.0,1609
51.5,1652
52.0,1788
52.5,1821
53.0,1919
53.5,1918
54.0,2204
54.5,2776
55.0,2344
55.5,2239
56.0,2349
56.5,2282
57.0,2316
57.5,2174
58.0,2184
58.5,2116
59.0,2168
59.5,2142
60.0,2170
60.5,2156
61.0,2134
61.5,2212
62.0,2217
62.5,2489
63.0,2734
63.5,2979
64.0,3002
64.5,3295
65.0,3332
65.5,3728
66.0,3996
66.5,4361
67.0,4433
67.5,4757
68.0,4903
68.5,5067
69.0,5538
69.5,5721
70.0,5948
70.5,6010
71.0,5957
71.5,5942
72.0,6132
72.5,6143
73.0,5977
73.5,5790
74.0,6330
74.5,6170
75.0,6078
75.5,6193
76.0,6050
76.5,5924
77.0,5887
77.5,5688
78.0,5603
78.5,5704
79.0,5897
79.5,5577
80.0,5793
80.5,5553
81.0,5351
81.5,5299
82.0,5097
82.5,5262
83.0,5268
83.5,5070
84.0,4949
84.5,4849
85.0,4815
85.5,4618
86.0,4947
86.5,4663
87.0,4512
87.5,4460
88.0,4423
88.5,4368
89.0,4167
89.5,4207
90.0,3903
90.5,3787
91.0,3792
91.5,3758
92.0,3706
92.5,3492
93.0,3574
93.5,3473
94.0,3243
94.5,3289
95.0,3156
95.5,3095
96.0,3111
96.5,3101
97.0,3008
97.5,2880
98.0,2927
98.5,2895
99.0,2652
99.5,2626
100.0,2650
100.5,2661
101.0,2637
101.5,2537
102.0,2510
102.5,2344
103.0,2447
103.5,2360
104.0,2392
104.5,2243
105.0,2230
105.5,2144
106.0,2177
106.5,2090
107.0,2230
107.5,2053
108.0,1925
108.5,1989
109.0,1908
109.5,1881
110.0,1860
110.5,1928
111.0,1826
111.5,1777
112.0,1746
112.5,1808
113.0,1764
113.5,1713
114.0,1712
114.5,1698
115.0,1642
115.5,1666
116.0,1538
116.5,1632
117.0,1596
117.5,1613
118.0,1611
118.5,1590
119.0,1588
119.5,1489
120.0,1526
120.5,1459
121.0,1489
121.5,1434
122.0,1449
122.5,1349
123.0,1446
123.5,1314
124.0,1299
124.5,1272
125.0,1395
125.5,1328
126.0,1433
126.5,1394
127.0,1400
127.5,1464
128.0,1581
128.5,1639
129.0,1711
129.5,1777
130.0,1855
130.5,1971
131.0,1953
131.5,2030
132.0,2185
132.5,2187
133.0,2143
133.5,2294
134.0,2331
134.5,2294
135.0,2275
135.5,2317
136.0,2462
136.5,2478
137.0,2372
137.5,2320
138.0,2404
138.5,2242
139.0,2257
139.5,2222
140.0,2236
140.5,2347
141.0,2279
141.5,2288
142.0,2169
142.5,2279
143.0,2201
143.5,2126
144.0,2196
144.5,2221
145.0,2206
145.5,2272
146.0,2198
146.5,2116
147.0,2209
147.5,2059
148.0,2237
148.5,2124
149.0,2055
149.5,2046
150.0,2132
150.5,2106
151.0,2045
151.5,2002
152.0,2026
152.5,1893
153.0,1852
153.5,1864
154.0,1839
154.5,1809
155.0,1716
155.5,1782
156.0,1671
156.5,1620
157.0,1604
157.5,1653
158.0,1641
158.5,1565
159.0,1543
159.5,1429
160.0,1445
160.5,1385
161.0,1368
161.5,1355
162.0,1324
162.5,1220
163.0,1382
163.5,1209
164.0,1338
164.5,1261
165.0,1292
165.5,1245
166.0,1191
166.5,1202
167.0,1220
167.5,1171
168.0,1110
168.5,1150
169.0,1126
169.5,1057
170.0,1095
170.5,1046
171.0,992
171.5,1031
172.0,1032
172.5,986
173.0,958
173.5,976
174.0,896
174.5,911
175.0,864
