Second,Count
0.0,1303
0.5,2476
1.0,2347
1.5,2329
2.0,2314
2.5,2495
3.0,2531
3.5,2928
4.0,3363
4.5,3527
5.0,3957
5.5,4314
6.0,4950
6.5,5623
7.0,6651
7.5,7643
8.0,8396
8.5,9628
9.0,10384
9.5,11206
10.0,11783
10.5,13061
11.0,12332
11.5,10829
12.0,9392
12.5,8397
13.0,7687
13.5,6943
14.0,6754
14.5,6294
15.0,5272
15.5,5106
16.0,4981
16.5,4557
17.0,3727
17.5,3123
18.0,2646
18.5,2595
19.0,3028
19.5,2963
20.0,3699
20.5,4458
21.0,5442
21.5,5203
22.0,5209
22.5,5252
23.0,5205
23.5,5036
24.0,5198
24.5,4749
25.0,4549
25.5,3994
26.0,3434
26.5,3557
27.0,4012
27.5,4481
28.0,4909
28.5,5321
29.0,4795
29.5,4661
30.0,4681
30.5,4947
31.0,4642
31.5,4755
32.0,4474
32.5,4640
33.0,4536
33.5,4544
34.0,4498
34.5,4224
35.0,4715
35.5,4808
36.0,4817
36.5,4595
37.0,4716
37.5,4564
38.0,4604
38.5,4633
39.0,4538
39.5,4584
40.0,4446
40.5,4435
41.0,4202
41.5,4226
42.0,4094
42.5,4081
43.0,3928
43.5,3708
44.0,3659
44.5,3633
45.0,3560
45.5,3366
46.0,3355
46.5,3254
47.0,3249
47.5,3205
48.0,3258
48.5,3342
49.0,3211
49.5,3258
50.0,3137
50.5,3064
51.0,3103
51.5,3074
52.0,3105
52.5,3045
53.0,3061
53.5,3006
54.0,2844
54.5,2785
55.0,2747
55.5,2703
56.0,2651
56.5,2611
57.0,2549
57.5,2506
58.0,2508
58.5,2270
59.0,2365
59.5,2359
60.0,2285
60.5,2156
61.0,2354
61.5,2358
62.0,2281
62.5,2225
63.0,2219
63.5,2212
64.0,2312
64.5,2346
65.0,2260
65.5,2249
66.0,2116
66.5,2176
67.0,2039
67.5,1769
68.0,1794
68.5,1923
69.0,1954
69.5,1802
70.0,1909
70.5,1786
71.0,1792
71.5,1806
72.0,1842
72.5,1915
73.0,1865
73.5,1796
74.0,1910
74.5,1730
75.0,1990
75.5,2101
76.0,2424
76.5,2667
77.0,2764
77.5,2821
78.0,3240
78.5,3352
79.0,3583
79.5,3674
80.0,3498
80.5,3380
81.0,3566
81.5,3564
82.0,3699
82.5,3521
83.0,3189
83.5,3269
84.0,3141
84.5,2943
85.0,3025
85.5,3045
86.0,3861
86.5,3503
87.0,3796
87.5,3880
88.0,4181
88.5,3664
89.0,3144
89.5,2651
90.0,2656
90.5,2849
91.0,2781
91.5,3158
92.0,3441
92.5,3488
93.0,3574
93.5,3450
94.0,3631
94.5,4610
95.0,4602
95.5,4362
96.0,4158
96.5,3322
97.0,2005
97.5,1994
98.0,1974
98.5,2282
99.0,2273
99.5,2703
100.0,2898
100.5,3113
101.0,2823
101.5,2909
102.0,2773
102.5,2591
103.0,2768
103.5,2157
104.0,1898
104.5,1988
105.0,1938
105.5,1767
106.0,1774
106.5,1853
107.0,1796
107.5,1711
108.0,1587
108.5,1653
109.0,1494
109.5,1519
110.0,1595
110.5,1513
111.0,1508
111.5,1411
112.0,1364
112.5,1328
113.0,1339
113.5,1350
114.0,1301
114.5,1183
115.0,1244
115.5,1157
116.0,1199
116.5,1255
117.0,1284
117.5,1250
118.0,1303
118.5,1259
119.0,1261
119.5,1252
120.0,1320
120.5,1325
121.0,1325
121.5,1312
122.0,1319
122.5,1363
123.0,1304
123.5,1296
124.0,1334
124.5,1334
125.0,1342
125.5,1280
126.0,1295
126.5,1319
127.0,1281
127.5,1313
128.0,1295
128.5,1330
129.0,1331
129.5,1259
130.0,1343
130.5,1288
131.0,1391
131.5,1285
132.0,1279
132.5,1263
133.0,1277
133.5,1362
134.0,1294
134.5,1354
135.0,1323
135.5,1360
136.0,1420
136.5,1396
137.0,1340
137.5,1199
138.0,1230
138.5,1169
139.0,1211
139.5,1201
140.0,1168
140.5,1273
141.0,1200
141.5,1246
142.0,1245
142.5,1245
143.0,1358
143.5,1180
144.0,1136
144.5,1188
145.0,1153
145.5,1139
146.0,1307
146.5,1186
147.0,1129
147.5,1147
148.0,1217
148.5,1154
149.0,1144
149.5,1233
150.0,1162
150.5,1006
151.0,1051
151.5,1280
152.0,1421
152.5,1791
153.0,2067
153.5,2212
154.0,2710
154.5,2917
155.0,3309
155.5,2668
156.0,2038
156.5,1793
157.0,1543
157.5,1558
158.0,1599
158.5,1696
159.0,1763
159.5,2110
160.0,2033
160.5,2043
161.0,2018
161.5,2445
162.0,2607
162.5,3070
163.0,2613
163.5,2151
164.0,2114
164.5,1686
165.0,1860
165.5,2216
166.0,2589
166.5,2571
167.0,2411
167.5,1698
168.0,1404
168.5,1182
169.0,908
169.5,799
170.0,762
170.5,774
171.0,867
171.5,904
172.0,962
172.5,914
173.0,810
173.5,851
174.0,798
174.5,647
175.0,620
175.5,527
176.0,367
176.5,194
177.0,64
177.5,22
178.0,11
178.5,5
179.0,1
179.5,3
180.0,1
180.5,1
