Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,191,-494.9886,33.50696,14.816619,5.624267,3.2845693,1.2949338,0.6967419,1.2967759,0.9661264,0.14899316,-0.21556601,-0.18073332,-0.2258947
0.5,337,-464.17395,79.337234,58.523018,36.34227,20.977148,13.447056,9.957912,6.958977,3.6290581,0.85080665,-0.7251168,-1.378715,-1.8090286
1.0,337,-425.87744,115.30538,60.72326,21.822239,10.738771,10.923921,8.8412075,4.3890004,1.1258951,-0.03816241,-0.21286884,-0.84783626,-2.220656
1.5,335,-401.15427,137.1129,61.99,18.71595,13.139431,14.178707,9.2524395,4.289769,2.346903,1.7378167,1.4582944,1.1397455,0.90554374
2.0,406,-389.97043,136.46622,48.77904,16.529938,15.257463,14.888809,12.06934,6.949251,5.057288,3.8012571,1.5967531,2.1830897,2.169092
2.5,420,-393.52975,135.38843,49.8497,15.91174,16.925577,17.105112,11.638619,5.068889,2.851597,2.9884026,1.3666099,0.2992491,0.36780724
3.0,410,-387.69736,138.37535,46.684895,12.414429,14.553275,15.201605,9.290369,5.107339,5.40129,3.4015672,1.6431693,2.3713777,0.9281095
3.5,413,-370.64478,133.19672,31.7017,22.630838,16.775991,11.2852955,11.879299,4.8756638,5.895294,4.486388,3.3016207,5.3925853,2.4713898
4.0,438,-347.40634,133.26965,21.1305,29.506445,15.05344,15.10267,14.433042,2.924278,7.486074,0.760336,1.5011011,4.678431,1.1891913
4.5,485,-306.50665,137.42278,11.965884,37.062637,4.1501913,14.880614,7.2558,-0.62856406,8.022624,-1.4552354,4.1097746,1.154084,-0.7125339
5.0,511,-311.75308,148.59715,16.455614,32.047287,8.754917,13.408152,8.577286,-4.600954,6.170352,-2.1818004,-0.25993437,1.5231628,-2.5356665
5.5,529,-314.79395,133.89024,12.587484,34.2998,0.43446139,12.939119,7.1000237,-4.130025,5.584048,-3.4220335,1.4022582,0.01531907,-0.8828544
6.0,705,-308.70496,132.98912,23.992147,42.982277,-5.7906017,15.327405,5.1627693,-3.0907853,5.5854053,-2.808464,2.532307,-1.7183893,0.41663834
6.5,851,-308.86526,126.07633,25.73217,43.899372,-7.2849584,20.475382,3.3397245,-1.3634404,4.050165,-3.9353907,2.0196,-3.1177297,1.224679
7.0,909,-301.07074,117.789764,17.305021,42.000725,-13.611715,18.464407,0.08374698,-0.97316545,3.2466867,-5.125224,1.1065242,-2.920407,0.2187593
7.5,872,-288.2035,119.895584,16.623405,40.667835,-14.057217,18.060884,-4.220476,4.04032,5.3487105,-1.9751214,0.38257164,-3.4450133,-0.6651583
8.0,916,-267.3114,118.66409,0.93091804,40.58114,-11.964404,17.719995,-3.4904828,4.715617,2.7255964,-2.2728808,0.39868972,-1.2775255,-0.4383706
8.5,855,-197.4559,113.83923,-28.923492,44.78331,-12.47583,19.408323,-15.173505,5.8542247,0.25798628,-4.5322065,-2.3440433,-0.024151431,-1.730239
9.0,807,-195.93791,129.06058,-17.110682,45.51615,-16.435535,25.73485,-5.6317134,5.513621,6.983874,-4.396818,-3.6914637,0.95242256,-0.6010027
9.5,739,-200.60413,125.06364,-19.410143,54.822487,-0.04491913,21.288317,-6.0564,9.616413,3.3883731,-1.3892512,-3.8450441,2.8605976,-1.1145421
10.0,761,-225.61574,126.24219,3.5511556,36.50158,-3.5558848,30.178036,-12.662721,8.845385,3.593093,-0.3073017,-1.3490765,3.756402,-4.426541
10.5,769,-244.89896,128.7196,-7.883235,43.768185,4.3779407,22.335833,-9.027612,3.9634347,12.666969,-10.49487,-2.7617893,11.022834,-3.0254407
11.0,799,-236.88129,119.115486,-17.683468,51.019627,10.021821,22.485083,-15.78703,6.3390384,14.015651,-8.248029,-3.2393188,9.96703,-4.9870996
11.5,1001,-252.51227,113.757416,19.587877,57.641823,3.7146323,27.351852,-18.812696,15.294005,9.856259,-7.5684686,-3.2601109,7.692743,-8.147304
12.0,972,-263.7993,145.97903,24.057299,37.00703,7.094786,11.828142,-17.35192,15.900528,5.898529,-0.9334639,-7.2335815,4.567086,-0.5807274
12.5,1043,-293.81927,146.69156,33.290733,23.753431,3.479825,18.134392,-10.742767,11.176923,2.154834,-11.158768,-1.3091862,12.442714,-0.915574
13.0,1184,-201.51431,111.64099,-15.426688,50.284252,2.848883,25.55345,-17.557468,7.6709375,0.2343687,-0.92316765,-1.4343119,4.8280835,3.956461
13.5,1270,-276.828,146.4717,24.00458,28.392437,6.085888,0.5890319,-9.741765,17.751728,0.3539024,5.9856462,-11.839199,4.758061,-1.418873
14.0,1477,-218.15607,119.7845,17.51031,56.765366,-13.263466,29.14217,-9.471951,7.61238,5.605958,-0.6877147,-5.877381,-1.2479739,-4.3111467
14.5,1739,-244.61334,121.025764,23.472868,48.24498,-18.988022,19.308184,-5.7127914,2.9240663,0.39831287,0.6238072,-4.7421994,4.8734136,-1.7411009
15.0,2035,-236.88803,127.43366,6.201186,46.88622,-4.764297,21.259804,-13.491388,3.9851453,8.500898,-3.8685966,-7.3766556,5.515338,1.8370183
15.5,2298,-251.42894,136.52834,17.325,39.23795,-12.345821,16.56582,-17.734781,8.01776,11.357978,-5.183221,-7.4696946,5.50598,0.9880743
16.0,2703,-226.435,106.68831,18.99124,48.4885,-23.308495,30.223122,-15.697419,-0.11118341,2.4963672,-3.650071,-2.430199,0.6139299,-7.727825
16.5,2970,-214.18625,138.88882,4.8973465,42.282463,-10.585306,17.063263,-11.784688,-1.9188665,-1.8992665,1.7019901,-1.942125,-0.14435524,-3.2551725
17.0,3441,-273.8255,165.3251,27.963238,16.096394,-5.0011554,9.444603,-7.826888,7.6773744,-1.0498738,-8.650537,-2.5092256,7.9020863,-0.7342174
17.5,3918,-233.2581,160.31435,17.936657,24.03087,-8.700351,18.786283,-18.567434,2.3585043,2.3951082,-10.577382,-6.0645385,12.556033,-4.427609
18.0,4091,-207.8204,121.4808,11.892023,61.879456,-4.034376,26.073235,-22.32501,6.367818,2.881227,-3.134398,-2.4288502,4.588235,-5.018357
18.5,4415,-265.71344,163.1043,39.58291,34.80648,0.91870046,13.358796,-14.771107,11.841845,2.3197138,-6.9935184,-6.3843284,5.289584,2.9090855
19.0,4701,-249.43796,129.22592,13.6481905,47.03069,2.1526208,29.580996,-19.18899,-1.1600444,10.21759,-8.370625,-5.0361958,4.4031615,-7.4055367
19.5,4891,-268.0929,125.265816,44.62941,39.030712,-0.8521925,18.28819,-15.927972,20.756226,-2.699539,-3.4247344,-10.964064,0.13386431,-0.26148576
20.0,5108,-230.66983,103.569916,14.251718,54.173676,-19.215944,38.132996,-6.3517876,4.7970557,6.015936,0.3322438,-7.251622,3.230203,-1.291935
20.5,5120,-265.46326,138.56572,24.909843,34.466484,-1.0258713,29.90946,-8.338654,4.9421287,0.78881794,0.12435105,-6.7978964,-0.32361114,2.799121
21.0,4830,-213.80687,129.6896,-7.9960413,45.608173,0.1316939,27.086542,-12.2642,8.618451,1.8447343,-6.221733,-0.6958055,10.488782,-2.825106
21.5,4745,-292.69754,150.24936,14.991421,22.149654,18.885044,21.326014,-3.128125,8.376397,-0.98909104,-1.3502403,5.6400084,5.025569,-1.3703473
22.0,4521,-235.39366,128.84297,9.062973,38.946968,-7.457329,33.298813,-10.697242,4.5000143,2.049281,-6.1280828,4.5626326,5.0680194,-3.2365503
22.5,4699,-270.52817,176.29839,30.41488,15.747036,-3.7328098,16.838501,-10.718938,16.346603,7.9331183,-17.490808,7.9201984,6.9853826,3.5458045
23.0,4669,-312.38358,177.14902,39.972385,14.9879875,6.499384,9.697364,-1.1148381,1.8444011,0.19915847,-6.6362553,6.695625,3.117276,-1.2147573
23.5,4864,-280.26645,169.12395,24.405725,17.920485,2.989574,15.443687,-7.4392977,5.832011,4.396947,-9.941446,7.064459,9.195323,-2.3286567
24.0,5037,-236.49948,142.73384,14.906615,31.58921,-13.9912815,22.939617,-10.082519,1.2157139,1.0471663,-0.19471656,1.9966562,1.6643012,-3.9000914
24.5,4815,-221.84422,166.99406,-1.5941728,6.857872,-13.925635,18.52234,-14.886834,9.899554,1.0592526,-13.240161,2.4451818,7.9685435,3.1502357
25.0,5074,-258.0921,179.65436,-11.502822,12.399993,11.9079685,5.421396,3.83083,0.31037128,2.8351884,-1.0145319,2.4071033,1.3675594,0.043821435
25.5,4995,-183.93118,122.90762,-30.79903,45.825855,-4.290027,7.561215,-3.0893643,7.3539166,-1.1567883,1.6934626,-1.1637676,4.543799,-1.9406382
26.0,4561,-166.41437,119.016304,-26.744728,45.369663,-17.538006,22.128275,-13.892064,4.737656,-3.28545,2.3419628,-6.9272738,-0.65742415,-0.09579363
26.5,4752,-135.4824,125.22803,-39.911137,43.736855,-27.281685,27.875181,-10.253094,8.57602,2.4191253,0.6380125,-4.3093767,2.116845,-1.2049136
27.0,4874,-157.24606,135.79869,-28.874231,43.2773,-23.646742,27.209078,-5.7031064,12.354492,1.2353798,0.8708441,-1.2825501,-0.926126,6.598393
27.5,4537,-175.41795,131.94777,-20.860607,38.40897,-13.448047,32.22902,-4.8294845,12.137513,4.9865437,4.180235,-4.720108,4.146113,-0.81255746
28.0,4651,-240.1198,158.45128,-12.758873,27.11461,-1.1974189,15.973185,2.6667025,2.1320617,9.99588,0.53024673,2.3015363,-0.44667634,3.845225
28.5,4481,-232.72847,154.15268,-4.8868866,20.451012,-2.7288663,14.131926,-9.836565,12.060974,6.4311643,-1.8289398,-3.7113903,6.3952603,0.57580775
29.0,4150,-244.06511,136.83463,25.229506,24.517282,-16.184088,23.899252,-4.5174527,11.39423,-5.1308146,9.296903,-12.347157,6.099457,1.5900813
29.5,4011,-186.53226,129.64352,-7.0229597,40.19159,-16.543468,32.144924,-8.240181,6.800434,4.1439314,11.311716,-4.6214733,1.2490236,-2.7872767
30.0,4043,-230.42207,140.42203,-4.699763,37.66622,2.6552799,16.093416,-0.668617,7.398087,2.344536,-0.4090656,-0.13485278,1.5643928,-0.8250202
30.5,3843,-231.21448,128.48053,6.228629,39.005653,-9.480671,27.101086,-8.875262,9.763928,0.5895336,3.0117216,-1.6968292,-5.2119207,3.0881844
31.0,3980,-212.57166,131.83592,2.0718653,40.640232,-10.692043,32.038193,-6.736634,5.7770724,1.373787,9.4335375,-4.5096774,2.436386,0.8513643
31.5,4236,-227.88425,146.60219,21.103441,35.621708,-22.045908,21.33387,-5.7288804,15.219253,-3.0781226,3.4668007,-0.89060104,-7.26213,8.161322
32.0,4276,-194.8183,136.92804,8.564782,37.58761,-22.479036,29.976713,-4.7766614,3.9463878,-0.6210475,15.89747,-15.197501,3.3529918,-1.1404477
32.5,3806,-251.40033,163.57018,18.883402,27.608433,-8.597893,18.59942,-3.5032477,-5.9515224,10.61114,1.4393004,-9.334405,0.20640391,1.7439643
33.0,3296,-222.11162,159.13994,11.197542,27.338007,-14.460745,17.290993,-10.848689,8.703804,3.7575147,-1.6004617,-3.6778548,2.8523588,-0.11793888
33.5,3810,-239.304,154.3883,19.380749,35.97789,-15.837644,6.656923,-7.3456874,16.552588,2.7385223,-7.031064,-6.3393044,6.5108976,-0.1866392
34.0,4004,-245.54729,171.7329,10.165942,20.780931,-4.4233336,10.278445,-5.575719,2.27698,5.615928,-7.38956,-4.047066,4.7153635,-3.9993927
34.5,4046,-226.37727,166.47963,14.077172,18.880465,-16.502558,18.176107,-8.182949,3.0865607,4.799145,-0.75668585,-7.506978,3.6554055,1.101097
35.0,4235,-176.96811,133.23529,0.94318444,32.851646,-31.05661,29.214413,-14.069409,4.489199,-5.720901,7.764971,-6.0707455,-2.8676863,0.10237962
35.5,4398,-156.4773,138.20416,-27.265272,41.23546,-28.968626,26.206364,-12.476926,4.2466574,3.1967242,-2.1355948,-4.7226334,-0.76871383,2.8549802
36.0,4479,-139.53735,139.5749,-20.028578,49.29575,-18.785406,21.093369,-9.29509,2.6486933,-2.643208,5.013081,-6.6772914,-0.11170882,-1.696778
36.5,4111,-181.74472,158.32286,-7.51018,30.111816,-15.609785,22.59739,-9.433066,7.723204,-0.8839433,1.1593685,-0.600076,-1.96999,0.1466492
37.0,4252,-232.68318,184.42946,7.1688113,16.207766,0.014864456,8.049733,-5.5996275,2.2596793,1.2313225,-3.1349416,-2.507744,2.3391263,-2.9264424
37.5,4435,-190.75665,150.2601,4.3140936,36.454605,-13.098571,21.851543,-17.731462,1.1370908,3.9325867,-0.17780752,-5.4037538,2.4727786,-2.1266205
38.0,4539,-197.64867,130.16306,11.66022,31.842215,-21.708437,28.769411,-14.996511,9.274109,-7.9764795,10.75152,-6.94461,-1.222162,-1.6876302
38.5,4535,-166.00854,142.50645,-16.422436,43.13639,-13.0040245,30.651594,-8.100491,6.8645873,-0.7704673,4.22815,-0.72327477,-2.750352,-6.740705
39.0,4418,-167.61855,122.54138,-23.800303,53.64816,-5.716576,14.634402,-7.7934017,3.1309235,-2.7481132,2.085852,-1.1284165,1.776143,-0.5205394
39.5,4420,-182.99457,135.65761,-8.037356,47.077946,-10.289777,27.08016,-10.638352,9.237691,-3.628044,5.0742345,4.1594768,-1.5065074,0.84587896
40.0,4319,-192.7546,147.12782,-7.4902444,46.628223,-3.7424295,26.442863,-7.884931,3.7882605,4.031711,2.2352552,-0.59170043,-0.11268892,-0.6592217
40.5,4259,-177.74127,146.74838,-12.345744,43.928726,-20.372608,25.742222,-12.399248,-1.0284226,-0.16742755,2.3303263,-1.2142382,-4.373651,4.542315
41.0,3645,-175.63861,151.88152,-22.163742,35.66305,-3.8341682,19.229137,-12.515476,5.3568773,-0.974948,5.73317,-6.243169,-4.0035048,-0.22272646
41.5,3646,-182.75575,153.72214,-28.457508,34.45028,1.1550198,15.414751,-10.270364,1.8972952,2.4829826,3.158557,-4.755713,-0.8662689,-2.0515466
42.0,3395,-166.01143,122.012276,-22.603127,52.14469,-7.527461,27.758482,-17.403269,7.312868,0.39779007,5.187941,-6.545584,0.45767003,-2.1927555
42.5,3293,-180.30893,141.33807,-23.423887,46.327988,-7.580735,13.2655525,-8.059518,5.3141375,-2.1712441,3.3026688,-4.8148394,-1.8775417,-1.9785951
43.0,3640,-154.56177,129.63483,-25.651304,50.840637,-17.296755,18.46352,-6.5509353,5.1696925,-0.68878734,5.1290255,-3.4551008,1.0022961,-1.3465985
43.5,3710,-146.36987,122.84294,-31.473446,49.884094,-23.15673,21.064178,-14.008516,8.261249,1.6501575,2.4259214,-1.202839,2.6390626,-0.5602409
