Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,295,-440.10083,33.102962,-3.2389038,5.7586317,5.6571946,4.305292,-6.1182094,1.2490027,-2.8424888,-3.5456862,-0.5836533,-4.02831,-1.0847679
0.5,605,-353.64627,58.521973,-2.0292869,2.492882,-6.8197603,-0.7999562,-10.604885,-0.46853575,-0.80325484,-1.7175457,-3.183866,-3.7363079,-4.798837
1.0,590,-450.55252,34.176865,-19.094484,-16.086863,-5.7807164,-5.9315333,-5.4555726,-3.1991997,-2.3965728,-3.1559122,-2.6252708,-0.3751338,0.70490533
1.5,589,-420.45538,17.269096,-10.119381,-5.5026736,-7.1034746,-1.2855061,-4.1528034,-1.2987243,-3.5136542,-0.44612765,-3.3627589,-0.9816816,-1.4233099
2.0,611,-349.08163,79.73128,-11.130401,-0.7678661,2.3491778,11.775116,-5.888635,-0.2720186,-3.273203,-5.133537,-5.7911177,-0.3957968,-2.4586504
2.5,623,-352.9034,88.749054,16.57638,11.420872,1.736145,12.16185,0.40317047,-1.2654905,1.3469647,-4.704911,-4.611661,-1.52543,-5.958076
3.0,577,-341.2629,79.44217,-16.106077,-4.568969,-1.3913274,4.1261463,-6.5064163,-1.8141255,-4.6605573,-4.81813,-4.5453014,-2.0448265,-3.3601923
3.5,566,-294.06662,49.66702,-32.342476,63.677597,-6.163099,9.391717,5.807438,-6.156735,0.17426492,-5.556647,-5.237443,-4.9421186,-1.3499882
4.0,655,-306.37973,92.619446,-14.436715,-10.044822,-5.687307,2.1491492,-8.306747,-0.6624294,-3.0111606,0.9291662,-1.2612413,-1.4817827,-2.6487617
4.5,677,-406.03757,64.55178,10.668164,15.15496,10.477349,5.6674547,-9.880772,2.015554,-0.36280778,-4.4092236,0.6105025,-5.808967,-3.4486163
5.0,680,-333.29468,61.6395,-35.13754,-21.321991,-15.894854,-7.7472696,-11.791613,-5.4301147,-7.161987,-4.012947,-4.7918925,-1.0695194,-2.0059094
5.5,727,-507.31604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,799,-297.6419,81.762245,-19.717985,-9.108945,-9.66186,3.9492116,-8.280908,-2.0848405,-3.9968517,-2.390533,-6.793078,-1.8294213,-4.60181
6.5,1024,-394.7822,74.211395,16.739851,9.985943,3.2400053,10.643559,-1.7817667,0.76969004,2.193551,-3.535903,-4.6705556,-0.9458682,-4.4193006
7.0,1086,-277.37283,97.37432,-23.734556,-6.686808,-2.9202933,8.675003,-7.9341145,-4.9304194,-7.862957,-7.7272234,-4.391622,-1.177385,-4.886722
7.5,1168,-372.11725,59.28068,-4.0514035,32.991253,2.9174674,6.4025254,2.205269,-3.7147026,1.1910118,-3.3831546,-3.8096147,-2.6790926,-3.088269
8.0,1295,-246.66324,69.77472,-50.5105,16.906939,-12.986212,6.4869514,-2.0493803,-6.0579534,-6.512498,-4.9453106,-3.1547337,0.41378602,2.342019
8.5,1451,-346.7547,101.923225,11.399677,16.121782,9.608059,6.7816253,-10.595899,2.468595,-2.1658986,-3.2634625,-0.13434198,-9.734788,-4.134016
9.0,1328,-304.05527,74.29346,-47.470516,-21.160358,-11.872083,-6.966721,-9.886725,-6.175719,-8.00469,-2.935045,-5.2083693,-1.948063,-1.4512675
9.5,1305,-428.0916,43.156246,-32.090637,-17.571867,-2.9603958,-7.6829705,-3.7967274,-5.7224307,-7.148279,-3.4581103,-3.5546336,-1.7231871,1.402277
10.0,1254,-329.1454,61.820053,-40.362633,-21.957972,-16.854052,-9.838294,-9.877821,-6.5472,-8.27067,-2.6740627,-4.8303747,-1.9158549,-0.049916025
10.5,1313,-325.79477,97.83835,-8.994583,3.3287528,10.593246,19.272758,-1.8645023,0.3135161,-1.4720076,-4.627675,-8.460141,-3.6245828,-6.1203303
11.0,1174,-303.0485,91.152245,-13.341931,-0.19699007,-6.301681,0.52527016,-6.5955315,-4.3439784,-3.112557,-1.3688037,-3.6409729,-1.4242625,-2.3387396
11.5,1388,-349.70746,92.778725,-3.4982934,1.7735599,6.1305356,11.986881,-2.3206534,1.1342294,-3.1734185,-6.134798,-5.3629656,-5.411836,-6.575874
12.0,1516,-235.55923,56.39414,-49.784885,49.829334,-14.831622,6.2374496,4.894205,-10.67578,-4.587116,-1.4601212,-3.7055764,-2.8746145,-0.8193481
12.5,1846,-336.55295,100.68659,-17.552828,-4.5688024,10.043664,7.977329,-6.084095,2.4624102,-3.7428682,-3.9923291,-1.9114305,-4.313016,-0.7046036
13.0,2049,-331.08533,74.2194,-16.684837,-5.7155967,-2.531062,-1.6964363,-12.034081,-1.3145745,-3.706296,-2.466211,-1.6542133,-4.201933,-3.342208
13.5,2303,-372.7485,72.39082,-42.53332,-26.67558,-11.032793,-11.364237,-9.018587,-6.5830975,-6.815759,-6.2305875,-4.524202,-1.431888,0.14938328
14.0,2390,-388.56036,40.58222,-39.222507,-17.639048,-4.7067657,-7.37851,-5.3808126,-5.3050036,-9.081612,-3.021478,-4.348033,-3.5458045,0.12800953
14.5,2336,-315.93213,94.73082,-27.04381,-11.44878,-0.5764916,4.4923363,-7.7017198,-2.415749,-4.3726683,-3.896794,-3.3506806,-1.7710383,-4.5473137
15.0,2422,-265.43985,129.01683,-39.426018,-7.291523,1.3764449,3.5227218,-5.0565596,-7.383046,-3.151199,3.0551882,0.6898385,-8.76066,-7.2733355
15.5,2486,-218.29944,132.79935,-50.955296,-20.70303,-11.764362,-6.0910335,-2.7465947,0.3611405,-5.4398856,2.2148104,-1.6100372,-0.23203908,-4.9481387
16.0,2513,-194.20558,129.95042,-66.5697,14.082011,-23.95103,-1.7214286,10.8799,7.888874,9.07882,-1.9991102,-4.2776093,-2.8009264,-0.9542407
16.5,2512,-184.45049,99.28518,-36.623386,11.401277,-8.667917,4.4784503,5.6769757,11.266492,-0.50015277,2.46693,-2.084278,0.112827204,0.47531837
17.0,2753,-210.84021,26.315905,-39.192196,51.25702,-9.162221,17.54123,-5.1598835,2.6397185,-5.6279316,6.523546,-3.606781,3.1952128,-6.2752466
17.5,2720,-195.42433,81.502464,-53.57281,23.29988,-8.799339,4.4488516,-3.668628,-3.1173851,-10.892891,2.6990767,4.1308055,5.9967785,-1.4813685
18.0,2869,-275.5248,48.935608,-44.137012,29.441982,-9.366347,8.000877,10.273338,4.594952,-6.9071827,11.403591,2.9013433,-3.7740405,2.6856399
18.5,2798,-177.35645,95.74355,-35.28388,18.14462,-18.920536,1.6022474,-3.0253406,13.264276,-4.2228913,0.7576773,-1.9247241,3.5494123,2.1653745
19.0,3051,-272.63303,35.197533,-54.390343,34.72817,-10.430801,5.418928,5.8760777,14.721049,-5.4744487,8.655891,4.2492304,-1.4707351,5.7201333
19.5,3250,-196.0528,93.33059,-50.37423,9.760836,-15.919948,-0.40835705,-2.6146474,5.124164,-7.852602,3.4193144,0.6997451,5.9853168,6.6110306
20.0,3320,-285.46942,76.814995,-26.393345,19.01109,-8.742214,-3.5282536,1.2945528,7.404224,-5.5080333,3.5514197,1.9649204,-0.4898985,3.8471406
20.5,3221,-216.067,92.38647,-31.037146,11.660599,-12.576434,1.1212507,-2.3242586,6.8260145,-5.0934286,2.2242398,-1.5238143,1.7161793,-0.36578166
21.0,3295,-249.71065,24.52516,-34.967903,47.934177,-18.24591,20.02773,8.973071,4.9273605,-13.479025,5.397811,0.47698078,0.40405276,-0.70086837
21.5,3050,-236.30023,72.767815,-20.871582,28.380453,-14.989574,2.30081,-1.6457251,11.371782,-3.4633417,0.8689933,-3.1999686,0.5494034,2.1876686
22.0,3084,-270.08514,81.10557,-36.38847,7.2486567,-10.182899,6.96876,8.817647,14.544713,-1.7926207,-0.2664584,-1.5089188,0.814868,4.238282
22.5,2777,-223.20155,69.18491,-37.781063,18.396759,-12.857065,12.105524,4.4458027,7.1003113,-8.221001,1.6174412,1.0859948,2.995062,-0.4478467
23.0,2910,-277.57227,75.888214,-26.96861,12.195739,-8.478613,13.662531,6.0908017,5.5092525,-4.812906,3.880203,-0.2340587,1.2411768,3.569389
23.5,3014,-231.33496,66.075584,-37.228012,26.083021,-4.3255215,11.9342165,7.7322593,7.4706635,-12.714989,3.6467705,-0.2589389,1.4369615,-1.6513518
24.0,3281,-238.85213,78.115204,-48.942337,17.608017,-9.338012,12.082052,-0.97876626,1.5031561,-6.537744,1.6944518,2.7030535,-4.207501,1.4547108
24.5,3112,-247.75032,55.568207,-24.840832,37.115707,-15.025082,17.404736,4.3766575,0.54067177,-3.521733,3.3014224,-1.9456867,-4.298263,1.4598418
25.0,3145,-205.94844,48.949383,-21.859976,42.156387,-24.342936,10.336169,0.38539594,2.6122413,-10.729567,8.361615,-5.5219083,4.5288243,-0.13797782
25.5,3147,-276.6247,54.42314,-56.097134,18.586363,-2.8219512,7.0483193,11.057771,6.4903173,-8.925264,1.4591892,6.5630927,2.8375413,3.3550408
26.0,3348,-300.46906,69.57238,-8.0239315,18.285826,-5.1298547,7.486717,3.0633605,8.8095455,0.7298273,5.811989,-1.8996449,3.3614278,-0.7341478
26.5,3385,-284.48575,63.44679,-53.494873,11.482902,-13.131377,2.0565941,10.167546,9.478531,-6.676338,1.8458204,5.646255,-2.7997134,2.6120865
27.0,4230,-272.16116,64.76326,-13.250515,23.569538,-4.1169095,14.082109,5.6284657,7.847191,-3.547322,4.193638,0.52696514,3.353219,-2.0853515
27.5,4404,-249.99092,87.01566,-51.650196,3.00694,-4.942502,17.060188,6.818245,-0.2978143,-9.625762,-0.20368123,4.0694156,5.1475058,3.5089176
28.0,4402,-222.69809,50.990803,-27.360842,35.920616,-24.974308,17.771292,3.8413699,5.9095306,-6.544804,2.3498738,-1.6739699,4.7536473,-0.26378644
28.5,4345,-301.39282,53.04977,-18.839714,34.136448,4.41484,21.251863,-1.3111172,-1.0866663,-4.266558,5.1285577,2.8593905,-3.8917236,-2.4713852
29.0,4420,-195.19435,74.976006,-30.940546,18.563858,-10.383565,9.79932,-5.7999153,5.3593035,-7.609639,5.0948277,-3.1775591,5.381976,0.04458118
29.5,3833,-268.84714,24.208271,-32.94742,48.178734,-26.008343,15.201415,10.506332,4.6080313,-8.178206,6.705778,1.044766,0.2600593,5.2060294
