Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,561,-411.14035,10.018449,0.7602802,32.206894,2.486306,15.123378,0.9525586,10.964329,-0.12360912,5.044975,3.654453,3.2947454,5.229364
0.5,1164,-280.63818,33.1018,-26.797583,26.031593,-17.462748,17.034895,-9.036677,10.188891,-6.771634,5.4283595,-5.1782775,-1.4324094,-0.8853466
1.0,1020,-252.99887,69.578476,-47.440292,5.544974,-19.87387,14.465428,-8.320406,15.819798,-0.05130841,4.89106,2.805311,1.994044,7.694548
1.5,991,-268.32156,44.941864,-35.60471,12.033302,-33.368504,7.635571,-13.844497,4.539074,0.35521367,3.3877769,-9.8379,2.3871977,1.1733056
2.0,1027,-228.5188,51.153297,-31.773186,40.743736,-20.472376,14.933675,-20.608343,4.411416,-3.487245,6.4676385,-1.8427913,2.863055,3.504508
2.5,1024,-278.33517,83.64246,-8.775448,31.498627,15.244561,10.77527,-3.4335158,1.132908,1.605342,0.96675014,-1.275234,-1.0036309,-1.4465412
3.0,922,-318.92407,67.50681,6.961391,35.277836,10.77577,11.115325,2.1913989,5.839613,-2.1380224,2.263222,-0.74503386,2.0615287,-1.989665
3.5,1089,-240.09586,71.90736,-32.840916,27.912579,2.3606925,24.450016,-4.7814445,0.62750155,-0.51688546,-0.060894657,1.258345,2.3013525,-2.4491394
4.0,1120,-187.84439,44.80302,-23.157463,46.152637,-16.959108,22.342867,-5.4853005,7.6757693,-2.9006205,5.163049,-3.6657538,-1.5152102,-3.7117782
4.5,1115,-206.26294,26.420033,-23.766684,61.280178,-6.3599257,22.189098,-18.452785,10.167297,-4.1417336,7.403371,1.5659325,-2.0163918,3.4911814
5.0,1052,-231.80174,59.554604,-0.97855145,36.894306,-7.6553216,14.014963,-3.024741,9.298309,-6.808918,0.9279315,-2.919484,4.0447583,-5.8866587
5.5,969,-236.7715,80.64299,-4.0712028,28.484201,-15.642757,5.378061,-5.358815,16.29073,-1.35696,1.2864741,-6.167366,6.5690994,2.248741
6.0,1062,-235.28218,78.98916,8.082555,43.073536,6.0876956,19.735943,1.7110813,11.669419,-2.6654027,5.6588845,-4.572677,7.2225165,-0.3952673
6.5,1197,-219.65378,77.74297,-25.423088,47.58832,16.801516,14.488318,-17.671415,1.2986654,7.0445905,5.4386253,-5.2974014,2.0133734,0.5123993
7.0,1361,-234.99805,84.15476,-33.210327,14.809884,4.779506,14.65758,5.323151,5.6678343,-0.26342466,2.6865165,-2.4213896,2.6897962,0.24046445
7.5,1535,-331.40298,84.19714,8.223469,23.140902,17.899183,10.683256,7.396179,10.518433,1.4381511,2.5129004,3.7827694,4.234792,2.4074962
8.0,1794,-254.6774,65.49899,-2.6006322,39.277508,5.2708273,19.805319,0.26978004,10.40108,-1.6806549,5.44263,-0.3725051,1.4003937,-3.787586
8.5,2075,-220.92856,67.48509,-22.102278,35.84156,-4.445642,17.720657,-9.309496,1.1162381,1.7537283,10.880747,-3.3060594,5.3482614,-5.388352
9.0,2269,-275.70483,70.445076,6.2817693,41.67481,14.689531,15.790298,-1.2460326,1.7042109,-2.1771924,3.1048117,-3.1409605,-0.41957527,-1.2574662
9.5,2537,-275.4791,95.63237,13.84935,28.20421,-4.2456365,6.581352,0.091253415,15.146104,3.7879376,1.0901862,-6.7844524,9.77003,1.6109909
10.0,2828,-155.51399,58.36936,-12.604745,54.60829,-20.77076,20.455029,-9.338017,15.252903,-4.398511,4.014989,-4.6059594,4.183959,1.1319243
10.5,3076,-199.93755,57.82793,-21.412512,65.98452,10.858904,29.841402,-7.0136023,12.257894,1.5796839,10.456289,-2.3296218,0.29249576,2.3097498
11.0,3394,-223.51715,68.09425,-25.652014,45.776596,11.00277,17.16907,-16.095432,0.48184767,4.1992636,5.6401973,-2.65468,-2.5915606,3.7455468
11.5,3779,-211.74823,79.70704,-33.47012,33.25897,-12.398623,18.958916,-1.7201775,4.2609463,3.735802,-1.3848941,-1.2990557,0.90209234,1.7837578
12.0,3987,-230.73244,69.542404,-25.494303,20.76691,-3.6280518,14.124306,0.14956073,3.21046,1.9691414,2.366651,-1.5305343,3.8210506,0.48290074
12.5,4324,-226.99599,68.98812,-1.4953482,24.866531,-7.9708133,17.59553,-5.547963,15.812357,-4.726198,3.681273,-4.7308354,4.910482,-5.0554733
13.0,4403,-272.48956,67.646095,-4.4464884,32.585022,-0.7994673,4.6059647,-3.6063187,7.734563,1.7858381,1.7063563,-4.164832,4.6834188,2.6814823
13.5,4610,-257.16333,62.46311,-5.2883515,38.37154,-0.37667084,14.912601,0.46254757,6.912489,-8.937259,1.1808589,-3.1056685,1.5508351,-4.916839
14.0,4783,-240.6822,96.93962,-3.3813555,31.774767,-3.6658044,7.883538,-5.2670245,12.269727,4.0113354,-3.4139268,-5.2270474,9.270714,2.4442453
14.5,4954,-180.70157,88.159584,-7.7559905,37.90683,-6.2526917,16.890022,-3.102285,8.804343,-2.2473469,4.168505,-4.1647205,5.313264,-0.37820506
15.0,5132,-222.26372,65.17561,-25.148201,60.519615,11.749354,20.305468,-10.287499,1.2250309,7.0718846,8.83626,-6.210346,0.05239822,4.1062365
15.5,5009,-211.69556,76.37061,-46.382908,18.72649,-5.8142014,15.456489,2.6125839,5.4644246,-0.6565532,4.0122523,-1.7744428,1.5163356,-0.13972531
16.0,5161,-368.07712,79.76054,19.69287,22.646933,17.581318,12.158299,9.49154,9.838147,2.078482,1.9392734,2.7148147,2.7184086,1.8676692
16.5,5356,-138.198,61.445595,-35.80654,33.61248,-13.603611,33.32653,-5.612978,10.202222,-6.320728,9.103446,-0.096777305,4.860085,-7.1235876
17.0,5329,-219.16568,62.36748,-39.1475,61.04712,20.43045,25.374998,-17.042233,5.2279186,7.431795,0.8038519,0.25818908,1.8214864,0.07684004
17.5,5173,-214.14552,67.405464,-22.356146,41.274418,8.684206,24.807947,-5.917743,-0.77297884,-0.31075975,10.8024435,1.0216125,-1.0915165,0.439203
18.0,5255,-250.80444,99.47833,-28.600609,21.25954,-2.7566147,15.150821,2.7079444,-4.145178,7.777553,1.0864407,0.40055394,9.867608,3.7511358
18.5,5186,-177.3773,77.92755,-5.9209075,53.654575,3.6139357,28.157673,-4.268349,4.1468816,0.52958983,3.674589,-1.41439,2.3502088,-0.021653408
19.0,5112,-173.82805,91.4615,-32.505054,42.345932,-10.020004,26.057322,-11.49482,1.6936468,2.136123,9.543556,3.8417468,-0.68783593,1.906448
19.5,5057,-184.5082,83.34275,-29.115486,27.876068,-9.300292,18.390297,-9.68486,3.9329832,-7.232053,2.9946768,-2.2693803,0.4824441,0.7365666
20.0,5043,-218.9739,92.46311,-21.90269,19.41613,-8.181917,17.771866,-3.2100737,14.1436,-3.1779788,2.1648412,0.9335765,1.0890118,4.2283654
20.5,4974,-197.79524,63.355644,-9.358252,36.327297,-20.352692,23.680729,-11.576461,7.4437895,-6.4901586,3.3675249,-1.7557298,0.006553007,-2.9599793
21.0,4905,-232.09883,67.2508,-2.371307,48.68542,0.020831387,27.07683,-8.074856,6.892648,-12.205828,0.20509748,-2.9511883,1.372735,1.359864
21.5,4874,-188.08054,69.55,-37.52786,36.20524,-14.123867,13.113086,-7.5494485,6.1434627,-2.4415636,5.836782,-0.6599179,2.4147239,6.5281386
22.0,4708,-210.02701,37.76056,-8.9025,55.341125,-13.155915,35.536488,-13.57904,8.587124,-8.583771,6.4576054,-5.3117576,2.8790357,-0.8718509
22.5,4677,-210.87537,87.62197,-9.386146,32.245766,-7.501176,20.049074,-4.9064574,9.383718,-4.4309864,3.3999226,-4.019486,3.962554,1.1920118
23.0,4597,-153.61693,62.551,-23.6797,51.84978,-9.674432,33.04848,-11.632646,3.447126,-6.556132,4.2799954,-3.9112687,3.3220994,1.4953482
23.5,4545,-189.09204,53.38695,-21.136284,44.6377,-24.680855,34.726982,-12.071696,4.6074953,-1.2886822,9.030049,2.5769966,0.8596564,0.60047686
24.0,4359,-158.13625,86.20074,-46.14352,16.133852,-9.229419,28.64299,-6.8353887,12.228981,-3.0792794,5.144008,-2.9118176,1.1785382,1.330061
24.5,4398,-219.61818,84.17959,-17.969135,29.851696,-0.25278202,19.98141,-7.00601,12.245844,-4.975584,4.3516665,-1.7422764,1.5980809,2.4889195
25.0,4330,-195.72285,65.30735,-15.990824,47.01339,-9.809354,22.346722,-5.3385363,8.61365,-8.931518,1.223727,-4.283133,-0.47528568,-1.3264588
25.5,4198,-234.54465,73.95276,-13.207304,44.3934,-6.6729474,16.03044,-8.899809,6.370154,-1.6218226,6.6129894,-1.3672153,3.430835,2.8192294
26.0,4123,-210.58878,71.5477,-7.9900093,41.135067,-12.453988,20.052753,-6.861667,13.47957,-4.4226665,3.9367042,-6.1875,-1.1086582,-0.4123174
26.5,4122,-214.87338,91.85164,-9.724053,26.287294,-18.61975,17.767803,-5.6644025,14.434366,-6.252033,0.83352935,-3.390851,5.000586,6.599252
27.0,4142,-149.8278,91.22683,-21.423315,41.49782,-10.545465,18.334515,-1.7641495,12.581428,-0.33711126,4.523438,-3.5503118,3.6367414,1.0154095
27.5,4204,-156.99088,77.83344,-36.56065,38.441196,-17.860655,21.189533,-10.945685,4.492945,-3.0977275,3.688511,-2.3701518,4.5743284,-0.0786257
28.0,4159,-191.80133,68.6101,-39.673634,29.146538,-11.288716,27.86571,-0.90791345,5.716883,-3.8709505,9.295083,-7.7306676,-1.791494,2.1330206
28.5,3931,-197.64815,90.29926,-19.336376,37.58224,-3.0571716,21.301136,-13.567761,6.0485845,-5.942836,0.13226558,-5.8531528,0.7531001,2.1373892
29.0,3961,-181.8634,61.99041,-11.6109295,64.43171,-15.537643,15.077802,-7.5383296,8.07179,-5.0910707,0.35656446,-4.7328935,-1.0552883,-5.990553
29.5,3968,-227.33435,83.00331,1.5983317,38.03149,-13.94447,18.712633,-7.2509465,10.686893,-6.8542686,3.7283318,0.5703414,2.2981935,3.258896
30.0,3871,-198.42274,62.56257,-22.847134,42.393215,-9.387841,15.362006,-10.342197,6.773219,-5.0798903,4.797599,-5.715244,3.5709352,0.30612582
