Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,248,-462.34247,52.662468,17.9844,-2.7334282,-3.805117,-0.6766972,-2.1515417,-3.988389,-2.6291385,-0.39993295,0.48363325,0.16898014,-0.98493034
0.5,466,-431.5741,94.347,50.185757,10.277714,-9.549641,-12.993647,-9.987724,-5.9528475,-2.4461112,-0.28711593,0.46722212,0.6258201,0.7181054
1.0,451,-431.51535,94.28491,48.110546,3.650233,-19.116175,-19.922178,-10.968882,-2.9658446,1.0795779,2.6855938,3.1778123,2.7022674,1.5103294
1.5,510,-432.59805,89.736046,39.528885,-3.1112955,-20.223309,-18.430153,-11.116052,-4.5248184,0.44995755,3.145486,3.2770987,2.063011,0.98550755
2.0,663,-418.56955,103.09973,41.181786,-5.779136,-18.26925,-11.71426,-5.42042,-2.9480324,-0.37245598,2.3565116,2.9120195,1.5530683,0.51013666
2.5,837,-427.24527,95.233604,41.08228,-2.9990633,-17.370155,-11.517268,-2.8289173,1.7659501,3.8546724,4.4925365,2.6893077,-0.8656593,-2.9479818
3.0,798,-432.25235,89.855576,39.856937,0.13994908,-11.807414,-6.4178166,-0.44952565,1.005466,1.4998085,2.7765918,2.7196808,0.22081362,-2.273947
3.5,772,-438.8939,83.25562,39.427883,4.4117346,-7.5849032,-5.6878433,-2.5243347,-0.9815378,1.0735545,3.4194524,4.1393356,3.0759459,1.9604119
4.0,765,-425.24768,92.71753,45.804005,10.875893,-6.795018,-7.0414634,-5.096768,-0.35271075,-1.2661852,1.9497148,6.3916087,2.1997995,-1.5073497
4.5,722,-294.13623,73.98282,26.421293,25.094803,-29.625668,9.314276,-18.28332,7.825957,-18.465633,-3.3208017,6.6786046,-2.1736143,-8.267036
5.0,725,-281.10944,107.40567,28.230846,0.4485644,-34.344334,4.0540085,-13.946168,26.959345,-13.63573,-11.09017,5.061547,-2.3584554,-8.303321
5.5,768,-288.9067,121.23887,41.872696,21.493711,-15.639515,8.092079,-8.809098,36.447586,-4.084752,-10.212137,0.22749287,4.421761,-2.4531996
6.0,772,-355.8015,150.83623,62.37787,14.736375,-7.285293,3.1212265,5.7792907,7.9968495,0.5026192,0.068232425,6.969134,1.0969274,-2.0253856
6.5,805,-378.14368,147.94345,69.99547,14.36958,-3.7881296,2.8891826,9.78294,9.466857,2.865123,0.81832373,3.4106283,0.31178296,-0.6112204
7.0,802,-242.99246,143.3425,-13.320499,-16.07445,-20.437992,-0.924063,-13.58605,22.074621,-14.6742735,-3.4239318,10.143734,-0.15991864,-0.7958501
7.5,815,-237.48042,87.33532,-3.536283,-6.8956084,-29.39757,8.544661,-27.050362,35.605373,-8.2826,-8.464243,8.1776905,5.4944534,-1.5486451
8.0,901,-242.09793,47.96575,-7.73196,30.189478,-27.906303,19.189512,-24.995214,30.593046,-14.45872,-3.7698908,5.687535,-0.30603895,-7.012695
8.5,902,-338.5123,93.13847,19.813581,9.620644,-2.8214712,21.882408,-13.421566,27.604162,-7.8789105,-13.724905,17.330109,-2.888883,-7.491531
9.0,1015,-416.38348,85.67441,34.699448,1.2315474,-13.58685,0.11155483,0.8043509,8.55378,-2.2942684,-2.947009,2.6531966,-1.9198565,-4.5409136
9.5,1217,-351.36258,122.89234,10.4732,-1.9403573,-0.22611773,0.78906834,-3.7020504,0.44325832,-2.542926,-2.4525726,-0.68816507,-3.3530324,-1.234378
10.0,1261,-272.59573,76.26947,3.3523052,3.011229,-24.13952,19.758215,-27.887976,11.712637,-13.350245,-3.0735211,3.418517,-4.847078,-6.350528
10.5,1403,-248.40141,107.80956,4.862412,3.5071766,-2.1931148,12.696288,-43.576206,19.606775,-14.139366,-8.525753,8.189532,-4.883653,-7.084384
11.0,1480,-280.954,131.55826,31.723331,24.17764,11.682906,17.737217,-30.929878,11.025038,-0.015783243,-2.1476939,4.7985835,-1.9500824,-4.6761246
11.5,1833,-325.94217,130.05385,67.92426,20.759745,-28.794859,23.866058,-7.3900776,-1.1126437,7.83955,6.7644157,3.3428164,-1.6793779,-2.0763748
12.0,1922,-374.10745,149.01915,70.344246,14.299755,-4.950607,1.7812225,5.7247376,8.277326,3.7763774,2.6562905,3.5025287,-1.4312024,-1.9400169
12.5,2142,-234.07758,133.72868,-12.742289,-9.331986,-24.76734,5.708952,-22.819754,13.109659,-6.2683516,-2.9771838,6.180339,-3.3560064,-4.175058
13.0,2336,-280.6318,111.19838,2.1770728,-17.630539,-36.630733,8.617348,-25.645067,28.141417,-2.0733547,-10.588657,9.836061,-0.28614926,2.0292528
13.5,2561,-232.63449,47.70272,-2.282916,35.479588,-35.59433,20.20993,-22.992487,34.11929,-6.581054,-4.0276747,0.38145718,4.911743,-8.041317
14.0,2876,-317.9851,82.754265,8.343263,8.277368,-9.264852,25.599894,-14.231962,32.245235,-8.809327,-14.77551,22.904585,-2.5464704,-15.19747
14.5,3110,-390.4618,89.80114,29.118582,7.9502125,-15.633531,3.1570542,0.4984287,7.2998295,-0.6704926,-1.8599792,5.3403172,-3.1538908,-6.224547
15.0,3368,-284.08215,108.880424,-1.565865,-1.3916136,-12.406466,3.6243339,-14.793091,14.730539,-17.770842,-1.8601859,5.350247,-1.7695324,-1.862834
15.5,3482,-246.87027,52.514717,15.66928,3.9846504,-44.445942,29.324,-25.814669,18.589771,-16.051062,-6.0248737,-5.698534,4.6,-9.57261
16.0,3881,-271.59116,99.755585,26.68168,28.940483,-24.132483,13.2901,-19.740498,15.316525,-5.515158,-1.3231359,3.1413217,3.2265677,-2.7136633
16.5,3902,-215.5126,151.24051,14.370152,4.8625546,1.5270659,31.832134,-29.872286,23.152613,-2.1717741,-7.4292483,4.597935,8.594943,-1.2185163
17.0,4013,-298.95084,169.50673,45.52613,2.3374548,-10.09445,11.894232,-10.348923,0.59314585,-3.222157,-2.3513966,8.816458,2.1402445,1.3730484
17.5,3924,-283.17163,140.07333,40.149475,21.9138,-15.232161,10.026101,-15.229777,11.497141,-7.750748,-2.301132,9.373086,-4.5972304,-1.1211722
18.0,3847,-185.72853,131.98781,-4.5185924,-7.206742,-28.949154,13.651237,-32.777,27.499134,-11.832617,-10.590337,2.5782747,1.1154742,-2.7778604
18.5,3903,-245.72224,149.91194,9.6023035,-12.912728,-17.471487,11.17139,-21.940174,32.305515,-12.838163,-6.4701176,10.162259,-2.6498578,4.5303807
19.0,4053,-252.31995,162.40594,28.161163,6.189295,-14.465131,10.664202,-16.734608,22.686401,-3.2400205,-11.400365,9.679036,6.5871186,-5.227111
19.5,4158,-300.51694,169.10207,49.95631,-5.169255,-24.009295,7.819346,-10.881026,0.17855489,-12.860223,-4.335675,11.818913,-2.8006394,-3.7032988
20.0,4107,-330.8881,185.72554,58.47302,-15.544146,-20.781958,-2.5672035,1.6038378,-3.466603,-7.6235294,-0.08906875,6.372509,-0.5994125,-5.1988287
20.5,4174,-278.1837,157.10924,17.570902,-6.617292,-20.364355,1.3749071,-14.00311,2.0762794,-7.3149433,-1.9763615,6.0123873,-2.8322086,-4.7580686
