Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,342,-300.6498,-47.86079,-14.406735,-17.825554,-23.759457,1.1963853,-3.2855544,1.6238295,-4.9566693,-0.37294626,1.5008208,5.4147043,3.4601471
0.5,699,-249.12666,6.2333827,-18.187721,-29.121147,-27.864916,-8.920148,-10.331073,7.1141896,-5.1622224,-5.845317,-4.498468,-2.7637396,-2.440493
1.0,852,-246.56718,0.0718476,-24.970715,-30.614176,-22.241518,-5.0410047,-12.062806,3.1153448,-5.670014,-1.5605235,-4.271022,1.6573238,0.807716
1.5,1039,-228.62346,3.845085,-24.580315,-16.632217,-7.5924315,-5.749769,-17.740763,-4.418391,-12.873122,-2.4698062,-3.8107002,-4.1785927,-4.505215
2.0,1111,-252.43163,-6.382934,-13.050025,-19.705376,-9.652392,5.473846,-16.166468,-7.4018493,-8.002717,-2.1540287,-7.556801,-6.9280167,-6.3684096
2.5,1058,-300.11066,-50.352467,-20.27873,-21.487688,-11.594408,12.77229,-5.732397,-0.2428316,0.50777483,-0.1889715,-8.307564,-4.8551393,-4.8945575
3.0,1107,-265.29324,-48.082325,-37.70162,-19.174324,-24.732246,15.434041,-5.7072525,8.79855,4.7985816,3.0624297,-4.4548473,-0.83781666,-5.3733034
3.5,1108,-297.59576,-16.320639,-60.15449,-0.29428336,-38.89415,14.39604,-10.908798,7.1809545,2.1939127,6.930751,7.8447065,6.151969,-11.581631
4.0,1192,-350.39972,9.936816,-70.12077,-12.565848,-20.355888,0.92422307,-1.1699252,2.516314,7.581841,0.8720006,12.390385,4.0631833,-11.5183115
4.5,1185,-282.92233,20.580126,-85.86689,-13.706983,-33.448334,-3.2127128,-8.259577,-1.9748157,4.0000076,7.429579,5.769635,4.6537776,8.02589
5.0,1273,-328.58197,19.285116,-59.8429,-17.031652,-20.125925,0.5922759,-6.438789,0.17970957,1.572501,6.0396714,1.0591745,5.0947504,7.1419864
5.5,1295,-327.8649,12.693383,-68.098625,-14.035757,-23.254074,3.3667772,-2.6014738,-1.880632,5.534791,8.113224,0.9405098,1.3924094,6.5458465
6.0,1375,-281.38382,44.020657,-94.97702,-29.012886,-24.020195,-3.6399603,-13.330785,-12.730881,-0.9233375,3.5042589,0.06843678,-0.1593266,7.9988503
