Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,502,-280.25568,85.133835,-13.396278,17.93393,0.25052646,0.82955045,1.7092277,0.5505197,-2.9193597,-0.5384087,-1.3126217,0.6376496,-2.2078311
0.5,936,-151.52069,121.53281,-29.516533,25.656076,-3.1340847,-4.9788284,-5.481216,-1.1214166,-6.985458,-0.6009774,-6.156106,-1.0938238,-2.8613255
1.0,845,-163.80586,118.130974,-26.853817,29.185581,2.2889235,1.8503033,-0.8148936,-0.1453584,-5.7125516,1.147556,-2.2835495,0.08546701,-1.5211884
1.5,760,-217.94418,120.85814,-32.23252,5.4803686,2.4643037,0.66650206,-6.353812,0.09920561,-4.327688,-4.333602,-4.0717883,3.2742653,0.4594023
2.0,850,-303.44794,100.24992,-24.729464,-14.7646,-5.9574003,-8.247482,-9.956719,3.7133882,0.19028115,-11.479421,-7.0725675,6.63786,2.4793968
2.5,787,-162.67892,117.491,-35.45033,22.781513,-4.4555206,-3.891604,-2.3518763,0.24657471,-7.368795,0.04716889,-4.2178154,1.0906459,-2.6348166
3.0,816,-168.65564,110.59838,-35.646,21.720737,-3.7414281,-1.728812,-3.904921,-1.2231487,-6.7097793,1.0335249,-3.0884254,0.14166106,-1.1325401
3.5,882,-171.35936,117.94301,-34.33411,19.312054,1.0651212,1.2415891,-0.27431923,1.4031894,-3.61879,0.8163183,-2.9150453,0.50773615,-1.1748462
4.0,918,-360.22586,100.20329,-18.935535,-26.154331,-2.1739373,-5.06233,-14.82452,1.9577779,6.2679443,-10.468985,-10.111385,6.480668,9.190428
4.5,953,-160.06212,119.58154,-33.63143,22.453682,-5.915501,-4.684328,-1.588759,1.5912036,-5.2639637,-0.24949342,-3.4081964,0.05675888,-3.3368597
5.0,1023,-163.66399,111.70835,-35.90269,21.404966,-2.6967099,-1.6609061,-5.595462,-1.8682523,-6.6747713,1.3773813,-4.3094697,-0.42925772,-2.1660318
5.5,953,-166.95662,111.11587,-35.35082,24.314342,-1.9793522,-0.97844094,-0.37615758,1.8364066,-4.1081142,1.3676484,-2.1076586,0.5831877,-2.1693232
6.0,971,-327.2827,115.92299,-25.21477,-23.234406,2.3112624,-4.8957496,-15.49819,0.7200237,-1.0999748,-15.667968,-8.167727,8.956978,6.022134
6.5,1071,-199.95406,111.765396,-27.215208,16.669981,-5.059203,-2.8752224,0.841441,3.9168983,-2.45735,-1.5613563,-3.9013128,0.84508175,-2.1024396
7.0,1170,-157.59169,113.627815,-36.492615,21.797058,-4.2789617,-4.240889,-6.092949,-2.8201103,-7.1626163,1.3301109,-3.0278764,1.4449353,-2.0750473
7.5,1183,-173.17203,110.79013,-34.34441,22.582144,-1.993454,0.19884154,-0.500881,1.1417053,-4.621526,1.5572314,-2.458573,0.257269,-2.3531554
8.0,1185,-341.28665,64.23738,-17.658516,3.9946966,-3.156636,-0.0416655,0.5568242,-0.020848995,-4.482117,-0.45596358,0.02125618,3.2454681,1.9017235
8.5,1121,-341.02243,114.94497,-6.935593,-10.004027,5.445632,8.601493,-19.023949,-0.71923333,-1.7793359,-12.737508,-6.135747,-5.653563,-2.150795
9.0,1124,-230.49652,162.47705,-30.807781,-3.962921,-3.1801124,9.321532,-19.90769,1.5253606,-2.4774237,-29.900494,-2.2418425,-2.2311373,-8.444585
9.5,1099,-273.18634,151.5651,-13.613924,-3.7966309,-5.1248436,1.5429146,-26.347202,-4.8192325,1.3171573,-18.481504,-1.0912732,-9.921897,-3.8071
10.0,1077,-265.743,144.29173,-23.565222,19.573473,14.861014,-0.7967657,-26.09165,-3.6282775,8.385422,-14.713019,-6.3848543,-9.515785,-8.149699
10.5,1029,-290.37173,152.71013,2.4921665,3.6722715,-8.868882,-3.4488895,-18.502178,-2.7349365,6.990605,-17.175957,-6.385309,-4.832857,-3.9217618
11.0,1088,-283.62708,166.06783,2.9558034,0.42304283,3.6458564,-14.956063,-35.72243,4.971521,4.4361153,-21.875729,0.55641896,-3.9820206,-10.483935
11.5,1084,-319.42886,149.32867,21.115993,8.538353,0.68246746,-17.052437,-32.531723,5.8109717,-0.071470216,-21.271673,-1.4920392,-5.876378,-7.1073217
12.0,1075,-357.1115,151.3096,37.754498,1.4425647,3.1719599,-12.326376,-18.697235,1.2836926,3.9579644,-15.226642,-14.653391,-1.2498243,-3.9556544
12.5,1070,-319.7687,149.8519,2.9366577,3.6674628,11.05607,-9.849452,-13.848859,-1.6281667,-1.7737627,-18.47657,-16.069328,3.5309963,0.18403539
13.0,1091,-238.70572,139.65439,-22.817646,11.721767,-11.289962,17.859571,-13.203559,-10.721491,-5.567222,-9.913653,-4.420863,-13.123159,-2.333787
13.5,1183,-263.94913,163.14655,-22.163239,1.4019818,13.745379,-7.0320797,-25.174536,-3.514657,3.29414,-7.821943,-9.147553,-12.072423,-2.6020446
14.0,1215,-259.14215,135.06383,-6.5873737,27.066017,-14.087518,8.17292,-11.736756,-14.762196,-6.409004,-15.706083,-8.389071,-3.816287,-4.471531
14.5,1259,-281.8588,151.3702,4.531374,11.8107605,-4.813058,-4.130866,-15.350978,-0.23903897,-7.084137,-17.781847,-10.823551,-7.1420927,1.7354943
15.0,1376,-319.70648,157.93898,17.491772,4.019948,7.54951,-19.965427,-32.4127,6.5120153,5.783352,-18.700294,-7.0874043,-3.4233978,-2.0759656
15.5,1393,-315.01257,146.44872,5.586607,11.058378,19.301804,-15.630804,-35.303,9.645041,3.5961106,-20.93697,-8.241822,-8.16397,-3.5248587
16.0,1508,-332.2392,149.96565,24.50582,2.8748548,-0.6645054,-12.7912655,-28.447655,1.9039993,7.9770393,-20.283266,-10.075924,-1.8223394,-4.5839353
16.5,1503,-348.8137,145.25484,22.185,0.37508917,0.6187717,-17.730423,-16.555323,2.544018,0.64267457,-19.602728,-15.121365,2.4550986,-0.9747276
17.0,1662,-276.47318,180.48846,-4.0510178,-17.549099,-9.505738,-18.32666,-16.162855,6.61008,5.3675942,-17.220327,-11.422193,0.9978501,-0.1390118
17.5,1590,-232.33392,147.08238,-24.982119,16.250097,-24.481451,-8.143207,-9.44131,-1.3325062,-2.0571804,-21.265974,-8.620607,-2.3092253,1.6806284
18.0,1721,-294.34348,147.95021,-3.2559566,7.9612517,5.8359227,0.016669473,-21.227842,-8.204089,0.84914094,-17.188429,-8.979316,-5.1110206,-6.3596478
18.5,1804,-259.4137,137.83365,-21.27724,22.483845,1.245944,-1.6200217,-24.929531,-4.778431,6.505554,-14.694252,-10.172214,-10.682162,1.7065545
19.0,1827,-264.27704,134.1961,-4.327765,15.368749,-13.278777,5.3989124,-15.372998,-0.9447458,-2.6974669,-12.816627,-12.719166,-8.129554,4.678809
19.5,1837,-297.95126,122.5561,8.552655,28.564064,-14.335469,-3.8592393,-14.466651,-1.4853867,-6.8111935,-17.30637,-5.815408,-6.0691967,0.18167146
