Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,503,-360.01816,86.18962,-33.915615,17.231089,1.2605762,-10.295325,-3.5372999,1.4124223,0.9678129,0.518476,-0.896272,-2.195556,2.20988
0.5,1067,-259.6028,143.38547,-57.833076,21.541645,7.9404845,-13.489539,-2.1911151,2.29433,2.7482643,2.4947965,0.3973983,-2.3119633,0.50436014
1.0,1144,-268.60303,140.92387,-62.48862,14.1895075,9.251262,-13.525579,-1.3375071,3.9467402,3.3416266,1.4446819,0.016194694,-2.7414615,1.8160111
1.5,1087,-254.87955,137.99033,-60.668015,23.82834,5.723662,-11.644172,-3.3179152,3.184637,2.0881455,-0.39754978,1.7951465,-0.7260927,1.9011383
2.0,1087,-256.61423,145.51064,-60.080475,18.826788,6.8574295,-16.1632,-2.389121,5.0038514,0.25343186,-1.2762191,-0.020607859,-2.7527657,2.3388007
2.5,1035,-268.37665,143.85484,-53.588238,16.560656,5.676596,-14.440192,-5.415774,0.98129165,2.19638,-0.7258808,-0.27080053,-0.9255279,1.197674
3.0,1029,-166.67642,104.874695,-42.313545,47.30879,-37.165485,9.176762,-18.88184,6.7942405,1.5207651,-3.4685144,-4.3991685,-1.4091598,-2.1034584
3.5,931,-148.84586,119.23865,-32.302647,56.179676,-12.551092,18.87436,-7.9786496,11.594352,0.2782931,-0.9536251,-0.78155047,-0.44296312,-1.3338249
4.0,1027,-142.2372,132.14359,-45.947495,45.09291,-14.811401,19.915436,-5.686415,6.050804,-2.824849,-2.3123581,4.6746516,-1.4980806,-5.2268476
4.5,1019,-161.08595,141.11334,-37.200367,34.735767,-10.11638,13.178464,-1.8647012,9.249272,0.06788302,5.8227987,1.1341786,2.4070942,-3.948728
5.0,1027,-137.03484,91.3559,-41.217625,63.393635,-10.924346,20.211628,-0.98325527,7.1750083,6.9755816,-0.23951876,4.815993,-3.3950348,-1.9447948
5.5,1022,-165.69392,125.65455,-38.351265,42.366497,-7.433203,25.39056,-11.096442,14.209147,0.65428865,-3.2138665,4.616011,-2.9879172,-2.0274413
6.0,1108,-154.54187,124.79471,-33.255577,42.132996,-22.693394,22.047688,-10.889493,15.123779,-1.1564763,-0.028187884,2.3731873,-0.6873503,-0.14831361
6.5,1245,-157.32126,119.658806,-44.30388,51.31639,-15.453338,18.798353,-8.511971,7.6278076,2.6544876,3.7319736,0.1718306,1.7262834,-4.612725
7.0,1355,-112.94682,91.54497,-38.368015,63.664856,-29.715923,22.880064,-5.891187,12.147955,-4.4654245,9.145956,-3.2003202,1.9795862,0.056993686
7.5,1390,-170.33939,143.65508,-40.97502,35.003754,-6.805916,13.895109,-12.110166,20.107569,-2.5536008,0.8792138,-1.198656,-3.323557,2.7942953
8.0,1514,-170.21956,142.26521,-43.41266,43.34694,-6.4257116,14.444871,-0.20625815,13.960429,-5.294483,0.32978976,-0.39469707,-0.21283405,-1.8372751
8.5,1741,-134.36049,115.05583,-48.89868,55.15846,-21.422056,18.477081,-6.135168,6.9335346,-0.9119104,3.2810173,3.7142503,-3.2843,-2.7486513
9.0,1999,-111.13893,69.264404,-33.645348,64.86081,-21.08887,19.879343,3.259491,1.0472407,2.5164316,-3.5400057,3.8392954,-1.4673457,-3.634037
9.5,2115,-181.52155,142.91908,-41.349686,33.033596,-6.464569,11.828781,-6.9787493,10.931533,0.19471522,-3.9853082,-0.389715,-0.13273558,-2.8995028
10.0,2286,-193.0824,155.01434,-37.386875,36.525066,-3.8614736,9.689939,-5.3423553,1.6130971,2.1029444,-4.5911236,1.1481143,-2.6000953,-1.8237878
10.5,2460,-140.08176,113.450386,-39.243126,50.50024,-23.46319,25.611998,-6.9399414,5.462094,-2.880282,0.43759307,7.557249,2.9037118,-1.5313934
11.0,2610,-123.700005,110.434525,-51.620747,64.31674,-10.371246,19.47568,-2.5803835,4.726253,3.1606302,3.1327095,0.8174309,0.5755354,-4.135282
11.5,3003,-148.50714,117.95952,-37.301662,57.159584,-11.740235,19.730782,-3.5953841,8.016499,-0.5595227,3.3569632,-0.25482452,-0.9459187,-2.43563
12.0,3544,-178.55975,150.28531,-28.028831,47.50452,-9.280858,12.107162,-11.911209,9.251159,0.9680566,0.02083519,3.3684072,-4.680326,2.291391
12.5,3889,-165.04228,141.0108,-41.98342,46.259506,-15.521866,16.951542,-2.552312,12.212176,4.3819337,-2.3838716,-1.107139,2.8441985,-0.077141166
13.0,3976,-149.5182,134.63052,-33.151306,40.64103,-13.675753,18.111893,-7.400417,9.116908,-3.2800796,1.3632593,2.795832,-0.89319605,1.5563228
13.5,4459,-130.84189,103.80369,-39.553307,63.678757,-27.766655,23.37928,-7.1966505,12.045067,-11.24937,2.2089841,5.997993,-1.3626232,-1.9587619
14.0,4497,-162.98668,116.099045,-44.82741,56.624664,-12.361407,17.362537,-5.400365,12.0026455,-0.48736718,2.6087577,5.6662664,4.082213,-7.107919
14.5,4435,-107.125786,84.31731,-38.895466,67.91245,-26.819715,19.52936,-4.397241,8.120776,-0.831875,2.6369724,7.1680956,0.19436209,-2.3690445
15.0,4330,-177.24849,146.17465,-41.659485,42.523666,-4.8575945,8.474777,-1.7983688,6.822453,2.2543652,2.821605,-0.525733,1.7865074,0.4049063
15.5,4694,-144.6117,123.92792,-34.89817,54.346928,-15.433109,22.350899,-3.00468,12.806165,-2.2781801,1.1394614,-4.02375,0.75539184,-3.1248584
16.0,5310,-142.87532,123.467674,-35.27864,52.81465,-13.069892,15.525839,-2.6534486,12.62257,-2.8272305,2.9417028,-8.77903,2.5344095,-3.4372072
16.5,5805,-104.83018,94.51258,-42.540455,64.87135,-20.360588,22.168566,2.0491145,7.96965,0.9080562,3.1010423,-0.94302243,3.6756651,-2.6262655
17.0,5889,-118.647156,113.36915,-42.212395,49.704987,-17.321215,21.253445,-4.840859,12.798541,-3.8496275,0.6926628,-4.7540655,4.7069187,-3.3517907
17.5,5968,-123.43299,121.525696,-47.2807,52.1648,-13.252778,23.559027,-2.8862085,5.974159,-2.5492356,2.0699124,-2.596388,3.276584,-4.308705
