boundaries,labels
0.7430385487528345,5.0
19.458321995464853,4.0
19.922721088435374,2.0
20.387120181405894,2.0
21.31591836734694,2.0
22.291156462585032,2.0
22.755555555555556,2.0
23.684353741496597,2.0
24.14875283446712,2.0
24.61315192743764,2.0
25.541950113378686,2.0
26.006349206349206,2.0
26.51718820861678,2.0
27.910385487528345,2.0
28.374784580498865,2.0
28.83918367346939,2.0
29.30358276643991,2.0
29.76798185941043,2.0
30.232380952380954,2.0
30.696780045351474,2.0
31.161179138321994,2.0
31.672018140589568,2.0
32.60081632653061,2.0
33.065215419501136,2.0
36.826848072562356,2.0
37.29124716553288,2.0
37.755646258503404,2.0
38.22004535147392,2.0
39.14884353741497,2.0
39.613242630385486,2.0
42.44607709750567,1.0
42.91047619047619,1.0
43.37487528344671,1.0
43.83927437641724,1.0
44.30367346938775,1.0
45.2324716553288,1.0
45.69687074829932,1.0
46.16126984126984,1.0
46.672108843537416,1.0
47.13650793650794,1.0
47.600907029478456,1.0
48.06530612244898,1.0
48.529705215419504,1.0
48.99410430839002,1.0
49.458503401360545,1.0
49.92290249433107,1.0
50.387301587301586,1.0
50.85170068027211,1.0
51.36253968253968,1.0
51.82693877551021,1.0
52.291337868480724,1.0
52.75573696145125,1.0
53.22013605442177,1.0
53.68453514739229,1.0
54.14893424036281,1.0
54.61333333333334,2.0
55.077732426303854,2.0
55.54213151927438,2.0
56.05297052154195,2.0
56.517369614512475,2.0
56.98176870748299,2.0
57.446167800453516,2.0
57.91056689342403,2.0
58.83936507936508,2.0
59.3037641723356,2.0
59.76816326530612,2.0
60.232562358276645,2.0
60.69696145124716,2.0
61.161360544217686,2.0
61.62575963718821,2.0
62.136598639455784,2.0
62.6009977324263,2.0
63.065396825396824,2.0
63.52979591836735,2.0
63.994195011337865,2.0
64.45859410430839,2.0
64.92299319727891,2.0
65.38739229024944,2.0
65.85179138321996,2.0
66.31619047619047,2.0
66.82702947845804,2.0
67.29142857142857,2.0
67.75582766439909,2.0
68.22022675736962,2.0
68.68462585034014,2.0
69.14902494331066,2.0
69.61342403628117,2.0
70.0778231292517,2.0
70.54222222222222,2.0
71.00662131519275,2.0
71.47102040816327,2.0
71.9354195011338,2.0
72.3998185941043,2.0
72.91065759637188,2.0
73.3750566893424,2.0
73.83945578231292,2.0
74.30385487528345,2.0
74.76825396825397,2.0
75.2326530612245,2.0
76.16145124716553,2.0
76.6722902494331,2.0
77.13668934240363,2.0
78.06548752834468,2.0
78.5298866213152,2.0
78.99428571428571,2.0
79.92308390022676,2.0
82.29151927437641,2.0
