Second,Count,Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
0.0,1368,10.646003688178196,10.21971677211557,9.79767698087928,11.865080441840783,12.027994878586906,17.319815390758045,21.220496613051363
0.5,2727,12.38278307666915,12.016942261252204,11.783642850759984,14.587384665123787,13.621774163872148,15.545936953124995,20.314241428367044
1.0,2656,11.428462185143992,10.167304376265022,12.331518025335969,12.699621382846011,14.883708038984867,15.946945872489785,20.44236006158752
1.5,2694,14.03117553382686,12.0879413163927,11.71309891429949,12.945342884258588,11.92678633250483,14.514351592046758,20.89184262744054
2.0,2826,13.402037296255084,11.12927992808361,12.002656278436678,11.864731028604815,12.558227967285786,15.092399782999813,18.835422771162275
2.5,2844,16.467130780736785,10.698357947427956,13.254456804134495,12.178696110462058,14.17628892638263,14.8991436233698,20.568995844739444
3.0,3045,12.781529273708706,10.97718537032605,13.957974256034872,12.608469603636916,13.237194047791224,15.703477635401583,20.52487836447899
3.5,3038,11.33856293938397,11.980677289498615,14.02450824423959,13.554251263079852,14.347460419198107,16.00054054345923,20.358825314064163
4.0,2954,13.144511542755076,14.14951616035716,13.34074515797348,12.745785357648227,13.9470291539085,15.783628533188384,20.77863259068472
4.5,3006,14.746879967741426,13.172743160395155,10.721565629099716,12.188189852654254,12.60889209372813,14.532123453536135,21.44874258345567
5.0,2949,11.85716816208564,11.22625311471571,11.689528578691611,12.782107157219764,12.747449225222216,14.366143007907263,18.561584483951705
5.5,2859,14.668062733984488,10.632816727117804,15.527423917630507,16.781321080725544,17.4632909265277,17.65464245680549,25.71707402141235
6.0,2733,12.718463011694906,11.649722924801416,17.960328627288234,18.31399008757404,17.307758396266028,17.087209734234797,24.533470790212853
6.5,2771,10.325696039493767,10.978147329351147,15.65861552893518,17.642416633775014,17.708439906055357,16.633903699187602,21.2976869530146
7.0,2668,10.914847723847933,9.836103570004273,12.245891378719731,15.513741833490052,15.416634335159287,15.870896170625947,27.668636385345835
7.5,2712,13.602328165679024,10.360287895851592,12.142830237804096,13.136360943988045,16.176037513461235,14.96124760933506,20.968527382984146
8.0,2667,13.403917493278302,11.085340215705276,14.465207966637022,15.025804546027972,16.325989892948716,15.47391584734746,21.295441654230665
8.5,2790,13.84304735258202,11.774705884279006,15.395561310370638,18.478556143321576,19.01062386471188,19.08816567635528,25.279657759615333
9.0,2783,12.90626710452501,10.85736813257631,16.828353602478817,18.49304666305592,17.21430205931927,19.46073413587611,23.302664639714425
9.5,2976,12.414579003275364,11.3847427682447,14.63002864080267,18.078391744299772,19.784878632178284,18.950424082466128,21.694172699633302
10.0,3106,12.38565775188694,11.08583972489229,13.601409580332904,15.018422042684016,15.073547998944226,17.7472230398279,24.468279333608454
10.5,3308,13.786969351535523,11.247008497979458,11.328268354621834,13.282031978263133,15.95469311112944,15.236439071982522,20.42153893787112
11.0,3410,12.42636139079811,9.211626901953656,13.169306343876627,15.315456063563143,15.542911156871012,15.782922269828672,19.22438989218747
11.5,3692,15.15677456903578,10.94521010837927,14.98796544008995,16.325106414589232,16.271061260071612,16.931332031589026,24.55581966243145
12.0,3835,13.16701361055145,10.43988959044548,14.981335019329896,15.878594890227268,16.949118256732532,17.3188843286729,25.10435094802065
12.5,3762,12.114235700032168,11.86435888524034,16.26049739651612,19.96509276037389,18.881191171956747,18.534585323842,21.23736561020916
13.0,3881,11.838579713978806,10.579647171050624,14.504702560722022,15.277227370376142,17.913209263636407,19.58492798666082,25.833722102414036
13.5,4119,13.256512074742115,16.93410989691028,11.720710090791636,16.895655019957793,15.908774414931507,15.706512555180996,20.964224789313487
14.0,4160,13.729923744885792,15.276153089252404,14.33150360295823,15.589562395043854,14.842650906646105,15.99242379212599,21.268180550242032
14.5,4325,15.363510528710258,9.437919332500144,16.751142335892425,17.04078272198027,16.761703017461063,17.07173679787802,26.21888898828796
15.0,4468,14.016149053120664,10.555635728566404,15.457164887229736,15.072810886828709,16.60519404514694,16.90324819163495,25.54821423455293
15.5,4568,12.150910364286732,11.83992709339985,14.2137443697178,18.043000453816607,18.708978628096883,17.711601629441628,22.098752165099068
16.0,4782,12.826941170714258,12.42834982082941,15.13828106741522,15.351770984806995,17.160585146346428,18.442714073561127,25.662061554911684
16.5,5038,12.388387420133988,14.450633200012176,12.130953119384372,15.772477288335274,14.703339949241174,15.906874528226757,20.76209974754145
17.0,5190,11.90273689763752,14.88620375599684,15.88385238620143,18.06293953156829,17.27049773594886,17.40770146058653,21.581966948502995
17.5,5281,15.753643584796674,11.219716855748423,17.80929912221906,17.972978099057638,19.59661287683992,19.532758129585694,27.84367701738788
18.0,5206,13.948021230702114,11.01663161661952,15.270475525656243,15.208699985117814,16.98281540496636,19.97705056388628,24.39781642590986
18.5,5060,11.791615791880316,11.183088455096872,14.064259839842446,16.2361504422388,18.147210398876883,16.897533099312515,21.649902327727645
19.0,5077,10.487923396660538,13.24159984166424,12.68666533133812,14.788657766455051,15.771090150052167,15.546395148770724,32.442501220276355
19.5,5107,12.694481273569773,10.492178714979367,12.015253339410854,13.01937454876088,15.894219322366997,15.214763925420318,20.6381630722219
20.0,5239,12.996189790474864,10.38202082071483,13.732296630832469,14.390452006988244,17.08069493679034,15.526107886457009,20.9000784873068
20.5,5222,14.885101609330864,10.759316583127944,13.587776397149756,15.13587850145986,15.818756400730717,17.430395186516964,26.45108691251177
21.0,5113,12.609338058564378,10.60937054978287,15.21208644917744,15.234684750694036,16.476216659369065,16.08188327122221,23.637706039013597
21.5,5063,11.28069178153998,11.233070056082964,15.906225075828957,19.0194814333258,16.76054508212197,17.983518553474465,21.697860996158436
22.0,5253,13.612408305728843,12.411617220130385,12.143665398634925,14.92714791731377,16.110083255168654,17.328648636874046,20.786596221488445
22.5,5198,12.99780787036368,11.190388546998104,12.026778854195094,13.410052793376112,16.226159105449025,15.564678537154895,22.978852932097045
23.0,4910,12.15154420664662,15.171011597879934,16.77157071600045,16.089842061008504,16.04635783484396,17.09032343136867,27.11802087670391
23.5,5234,14.854204389617372,10.760569035193036,13.120435026701692,15.143608373556644,15.959201306281658,16.378773799434267,28.732649996115576
24.0,5088,12.836562301886282,11.278791161178937,14.985558724233735,15.038603667279563,15.477870233819232,16.69440723455352,25.097999460483507
24.5,5083,12.060933518362894,11.167841312645152,14.93361517877412,20.07630020948857,18.36528650577281,18.575968865891262,21.02973709652885
25.0,4987,11.014949748523891,10.014295893409576,13.8845505787609,14.380404393953867,17.93147112621848,20.597531487465652,26.27138610709449
25.5,4831,12.472196037049615,14.256127001961328,11.919764239352048,15.065763463507205,14.952322407036483,15.22378233156251,20.617925370025645
26.0,4847,13.037682640954888,15.82359958978403,14.122933970290244,16.010759429829253,15.640114840236311,15.75436004839602,21.169414785082136
26.5,4762,14.573465365176574,11.36095492631658,16.054657715617346,16.516052136686923,16.918870551295633,15.78568599058682,25.09431803435894
27.0,4744,12.936724390215623,10.64674786742034,15.07216715860482,14.278832482136377,16.60597975006726,17.809406014268117,24.89165324689652
27.5,4736,12.16582000718006,10.391230961854095,15.582517599583952,19.23558236886266,17.55413492148387,18.120308981571995,20.75356614572284
28.0,4646,12.927706679742435,12.340760524747743,13.878003315283353,15.398069177143682,18.830765604442178,20.327446276492267,26.980808098489074
28.5,4568,13.27904404602832,14.000782319088271,11.401957163211858,15.41518962983744,14.95080756127235,15.722054539476591,20.517054464688517
29.0,4339,13.194939629170284,13.63836298466084,15.75065966567625,21.75434709869712,17.905288623833247,19.546833793484275,22.84115408051436
29.5,4625,15.13977090831405,10.014590753423876,14.27728588374064,19.23624745853092,18.17629278006301,18.3615097039958,24.996794585879027
30.0,4705,12.783731405274834,10.9452637126479,15.921765309599188,13.936889336114584,14.783071436859602,15.831053938431698,23.032734182160077
30.5,4580,12.870225591680342,10.193436288685934,16.63386973294308,18.94636679403851,15.705136650704308,17.318689431744023,20.523212341634675
31.0,4547,13.983760790073202,17.28024858321125,15.809619272376176,17.032196711398967,16.356369268744878,17.556795273656405,30.362483500363638
31.5,4451,14.132618975897074,10.344045274086804,12.743946886040272,14.347276819088448,14.794035311542636,15.5293668498182,26.445857102716516
32.0,4352,13.462263896536427,8.884011195666405,14.565156232622968,18.260951658902343,17.22764750307637,18.647502423085232,27.765509505017885
32.5,4107,18.21922071509802,9.526883062457795,14.523579622365506,16.52301856651795,17.493468213503593,20.05311908142425,27.795037141142803
33.0,4165,13.09197620197392,9.281925353215076,14.878585308898474,18.69999781120409,17.414840829221838,18.9498187591014,21.10599452363228
33.5,4139,12.997214619091649,10.118574040823717,17.956241919030024,17.933498062646194,15.318975771337872,17.31431152061688,21.968505474011994
34.0,4127,12.969111981966291,13.837448625539473,15.680459783921014,16.574859907648417,16.323167007849758,19.30238433579165,29.06711081968947
34.5,4015,15.243345441726715,9.788265914512449,11.788372567310098,13.613347827002436,15.745282653547438,17.271498180171704,27.398143965447456
35.0,4115,12.702232812140048,9.83626656862664,13.481925837282567,17.745542307851704,17.29093373122999,19.344189135897143,26.37647985482173
35.5,4042,19.50360958828274,9.3414227840043,13.138106156592947,17.683031665516268,17.915589092049938,19.81967368723351,25.079513928462436
36.0,4246,14.132208005410009,10.58390924818774,15.22011318912398,14.802693464028222,17.09825466268761,18.406321697884074,24.79667904671763
36.5,4127,11.359593552662105,11.606367522609991,17.15959549983468,17.683502897012303,16.718006218396653,18.98477386675428,21.24730419058254
37.0,4202,12.59192618996487,15.928853814472102,19.79769335653212,17.03821837397815,15.335613739881204,16.274927327856894,31.081132767577184
37.5,4041,13.660245332226388,10.665315110338254,13.69005623819912,15.276361773929384,16.547484995356314,17.273307084812135,26.920259921984485
38.0,3912,13.703584471038756,11.198214226035455,17.514275718402665,24.588140547883487,23.144692098715836,25.29776770610781,24.99089452559865
38.5,3945,17.195324349271647,10.723306995468851,16.673492947130672,20.922789746848185,21.014398014035223,22.96982862910672,23.13275710000298
39.0,3795,13.404906264980362,11.328230834549863,14.358684563414943,15.044036722311423,18.09922330301568,19.833734075413272,24.807647803785425
39.5,3979,12.624958440415446,10.741023504179864,15.671758318884343,15.398271157519908,15.661963290274096,18.329277621096058,20.342557768260185
40.0,4073,13.393678748565824,11.577601469863984,16.467333875997294,18.681640059166217,17.57980625662347,20.8342440818326,29.42105057585129
40.5,3985,13.269367243754006,11.996420045546303,16.86795727488235,20.350965228841268,18.774377075237,18.85955413824748,22.882131254451448
41.0,3971,11.600773904490346,10.607866734088528,18.48516305957702,20.052662946289207,19.440624503247605,20.503352844948058,25.400599799016188
41.5,3883,16.0827646646346,10.407920617051785,12.45538146302314,12.395498905517716,13.938805926084164,15.589912027861546,25.64871256687161
42.0,3947,13.347013209436025,11.496038735862182,13.850448838025796,13.414779700529104,14.238057765415132,16.222860563914796,26.757945495510132
42.5,3945,15.34652072283788,9.305959099573707,14.289646841305782,16.380372709989786,17.28221948133088,18.573134640798894,24.044942710458383
43.0,3920,17.76580063450637,10.081792490139357,14.480006816105927,16.25649773030767,18.22431386237807,20.04563602066349,27.05673278650854
43.5,3755,14.758306762678318,11.285536929134224,13.644435999015004,14.792689699691222,16.159889483424937,17.37404151386958,28.56563196012105
44.0,3749,15.162107306886684,12.439146641001653,16.516466891059668,16.126762336484955,16.848942247153857,16.477502611199522,29.00675197920176
44.5,3760,15.513937616667334,12.503630966289348,16.778411572629203,14.544334017401567,16.223590296032544,15.76879690790717,28.3268717730574
45.0,3697,15.16886304123653,11.779716092778408,14.499158785013073,15.117377114141885,14.861321842707964,15.76782366513625,25.880079150423622
45.5,3740,17.053206181117957,9.711178913618312,13.87114778607448,13.074024007072202,16.406940407981246,18.758881959112127,22.56791191037695
46.0,3812,16.696932136677148,12.284094735563428,14.94681865603139,15.676723136803188,17.131686296651402,20.922789847535707,32.72887181251842
46.5,3684,17.129264189178265,8.888794024417463,13.406170431776314,14.374395847512938,16.088389397667513,19.12203259418582,26.99009368485922
47.0,3747,14.95503173232416,11.85627018217203,16.17640410944198,15.77038498940824,16.800525358921597,19.763001757772965,28.26859890682369
47.5,3758,16.137413926811597,12.860481144017855,17.40267365732174,15.125407597472003,16.960293396972894,18.946251178017263,28.597096454507057
48.0,3862,15.99303017726809,11.002052380134938,14.624176897960496,13.89344323485672,15.516624988481876,16.080024119475965,24.55652087367079
48.5,3863,15.449771532077918,10.069657636220295,13.61643061977151,14.092038613753743,15.480683781518504,18.352469011848903,25.58212918997003
49.0,3843,16.045761239628945,11.14070996219337,14.594122205792283,14.975439116374824,17.44278627795913,18.527252445492174,34.47415947608484
49.5,3786,16.106305342082468,9.824599905386252,13.19327271007792,14.67634833198382,15.572543149950974,17.72882661977225,30.17828250177728
50.0,3862,15.997490103760908,11.408324914324757,17.02735700121994,13.98654095792777,15.817164967973572,15.398926436623093,29.05063037303983
50.5,3921,15.19819493520486,12.077697140751166,16.063655099606606,14.634770862496865,15.629185312471089,15.672394875810577,30.37006432791064
51.0,3940,16.012083968150502,9.51512743364208,12.26864984175814,13.127536162296966,14.316296818464446,15.051399222983711,29.13550761592252
51.5,3948,15.754993524767624,10.36699055740966,13.765715930658178,15.708118777836408,14.54641547529445,15.449012465301813,23.177045773139152
52.0,3925,17.505645759907424,10.435470471678189,13.345517163098457,14.299536307006044,15.054113765076805,16.846584757369342,31.924922575430728
52.5,3856,15.568150852995206,8.643511935574526,13.14859230987052,14.315343907889996,16.533273276925105,16.465352146622237,28.74402531850395
53.0,3862,16.672322156235328,10.956677339023624,14.28494265388546,16.427991132328817,15.030234912244914,15.92303068204698,28.130706736146912
53.5,3800,16.8608350845908,9.945885236207303,12.96988519041182,14.0518287917959,15.220125930692303,16.319597895033617,28.6940870912337
54.0,3806,14.642853755827993,8.526125780106913,14.423326853095215,15.80692360035071,16.23451652181569,16.584287769859205,24.527149190461287
54.5,3655,16.160755377822717,10.047607312530882,11.370692577949235,14.47185270322072,16.102068764781816,17.66858479148341,23.33800982207405
55.0,3762,15.984108932105546,10.100777903103772,12.92065826713678,14.53859915897166,17.778970471700234,18.28265661192422,25.168251312842223
55.5,3764,16.6085060036623,10.007584495779682,13.64968460882774,14.942027856285083,16.77391242452165,17.769895195065406,25.00532612377936
56.0,3796,14.196419924401056,11.745713662529704,15.372291801796552,15.030278563860094,16.14987087650683,18.69958862572389,27.453287298685392
56.5,3847,16.167978091950044,11.106046552688976,16.461059874589996,15.71021233843,16.10152262471138,16.28141233836905,27.62489062186268
57.0,3919,15.317020666328837,10.11556572386923,13.8548429430502,15.43113500026284,15.24892958786346,16.24252497224503,23.586927950931152
57.5,3790,14.940990801747326,10.101566559451166,12.70925528225414,14.144981829390824,14.928838100665308,18.547224967711635,22.409333965348186
