Second,Count,Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
0.0,387,12.79100207915642,7.723821013892719,11.848254057658822,12.700186909540829,13.903793447330736,17.44816098585508,21.167357047952144
0.5,714,22.07926630477168,11.087122931062416,18.05268764796569,15.465720801742046,18.59187951777332,15.4780867322842,17.395397351078305
1.0,690,24.01888240274208,8.46391193133215,19.1507817239996,15.812800721400126,19.886723876514203,16.204861396414255,16.615624262390295
1.5,736,23.82959470565257,8.742628096624964,19.98302720070018,15.798866050148236,19.67903047502209,15.985421745361384,17.906286417343946
2.0,738,21.887136223941045,8.740456244430094,19.09345760126704,16.089064517879237,19.15709083481436,16.421050528879302,18.883058733762446
2.5,702,25.336697945505204,8.34920615099653,18.44480768871188,15.240474689328034,18.371817579319117,17.682110536805418,16.872707254968986
3.0,716,26.796587004601,6.811517628437903,19.198566618604797,15.98662589577557,18.51322884074725,17.32027945717434,18.144755319084904
3.5,832,25.475028928158878,7.965974539899519,18.366562943443917,15.033610591020912,18.680472480966955,16.974104737831613,18.359793465163207
4.0,842,20.84823654424701,8.777370994535598,18.93729467620518,16.128386826980805,18.384314656287568,18.12829997812821,17.906533666901538
4.5,888,23.159749756926217,10.688324528621935,17.317635683548474,15.750571535303145,19.25345816526313,15.54164584593658,17.90727931367436
5.0,1133,26.22856077707976,11.107790563311427,18.72027795640503,14.636902364918605,19.65561672243584,15.167435531206904,18.227718615758512
5.5,1363,28.53697644943198,9.60805410487494,18.424384279988093,15.622778183034034,20.844602612307327,16.523973498750493,17.009460139473074
6.0,1872,26.33309979024739,9.82534249589213,17.556248909294982,15.30659442487386,19.5259758627058,16.23535694414713,18.84670684851827
6.5,2321,26.751632156691983,9.94472183375712,19.79720428088621,17.658067991959367,19.624829009479136,16.17000829496389,18.285162155413232
7.0,2289,27.331299901001906,8.422443725302987,19.055278030791666,18.943701406880017,19.04098937401941,15.959891968095407,19.435800811695728
7.5,1958,28.790104958043813,8.589874903656687,16.968339043591687,14.469048360427143,17.07482574833907,15.886507031802823,25.172442462155452
8.0,1751,20.287533441237397,9.210801190477492,14.414051299130191,15.298041451334122,16.138530033057208,15.368387660055363,24.3992014091076
8.5,1635,17.607151654572956,9.541760785155986,15.484447545441611,15.332491366747576,16.1034968067736,17.246761207459542,24.56084466848914
9.0,1676,15.105612566844703,12.705452245292433,16.301721948554572,16.245253279696104,20.146906703228648,18.94574861209675,24.52113801979625
9.5,1592,21.73395835127509,10.41353028779652,17.039976016810513,15.876145411308954,17.705536837604612,16.634966011956212,30.38663976859633
10.0,1609,20.509825622367828,11.065681411185883,14.790732769131107,14.862815687941715,15.71358828146175,15.820977867766976,21.552990952840897
10.5,1551,17.94661133315144,8.339512346985025,16.564974748603134,18.062130163497027,16.83678987135652,17.47503198456342,23.188637947765315
11.0,1566,16.733904108095068,11.397593437521843,19.12324527085276,18.51890258543004,20.48092863955057,19.75898667984408,26.833156283871958
11.5,1526,20.16566881160369,10.41961618678784,17.195670009125827,23.83056787076826,20.23150261377366,20.463696885532578,31.032817244261786
12.0,1613,20.22925073855026,10.24563574982295,15.505819375019938,15.016995128717278,15.78914664863539,15.976666476193026,24.485181058719835
12.5,1778,19.12100241217732,9.66585807376054,14.220556625809838,18.389653488923784,18.646175690217223,18.73119717010801,24.799559293426107
13.0,1887,16.480522288216473,10.357241404431866,15.704536330388937,17.927835707524725,21.777358947189267,23.20867603655724,26.64756497891947
13.5,2015,18.556655002580435,13.076895491290353,18.39216344930229,19.76200233423973,21.067438192640434,22.30269978822648,29.875193575719635
14.0,2293,19.256781055993336,8.37182038878873,18.369716676093145,18.479447853473687,19.39345861286655,20.44015200073389,27.525509908194252
14.5,2597,13.814623585864693,9.266688382226029,16.058215577222043,17.423227484779215,19.29170544288224,19.25342283403025,26.33719414170201
15.0,2909,17.466047290812593,10.728356248808185,16.594348504727396,19.103368817448832,21.006317699957204,19.963222874895788,25.404459013380816
15.5,3119,16.12796344201058,10.125152985759328,16.85138124375616,22.08721131226588,20.22853587295629,20.831650071157117,31.6328340922646
16.0,3334,16.966105146195176,10.36602496122548,16.716948948651837,18.122004245192144,16.789473403777652,14.939424705999476,22.391728789891747
16.5,3696,16.46262271846692,8.807999650463278,15.750288862717577,18.452096333252964,19.75275795757208,19.30281597256173,24.27967605317408
17.0,3937,14.268175460113314,9.257174255110373,15.313791787361524,19.275943117451,18.717677535818844,17.990039578019005,26.36905416517726
17.5,4229,18.259508414734565,10.11736004997056,15.56430547961185,14.295077938393105,14.806176203802634,16.54412279336413,29.45366688938805
18.0,4498,20.3334557268582,10.32608834588839,15.27316669656914,14.08916573984366,15.284205784612862,15.477285052474398,23.36695406960193
18.5,4814,18.168885812881644,8.933922366764142,13.8641992910108,15.157499072981809,14.29756989259774,14.582117080394571,29.075418107699782
19.0,4948,14.898090143442994,13.246181524392108,17.504600802787373,19.253606805206445,19.25777378729197,19.45471560719112,27.636331263755068
19.5,5102,20.28218676819469,12.59822414584197,17.678041126613888,15.9058149752433,21.74397534741526,19.026500068330577,31.363364256527337
20.0,5339,19.4717453176453,9.23337082701508,15.69594391189127,15.281037394370212,15.847749664026445,15.525750147617613,23.708646462226778
20.5,5475,20.121967395384896,9.7020848734434,13.942134524360812,19.012523048781617,16.850460050273792,15.893506277970276,23.20472721826847
21.0,5582,15.70448213780957,10.553675122617388,15.059778529812291,17.362971138941276,18.19883605872537,16.515341608304386,24.1520673620164
21.5,5655,18.89936796882444,12.944979003629442,17.471297040932964,18.74709602877853,21.475456368404235,21.3913768576764,28.434982781476418
22.0,5653,21.944711105658545,9.080802168878044,17.873968911889143,17.777225761101427,18.071043068763963,17.992028068248768,25.495577227443064
