Second,Count,Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
0.0,1303,10.128910851316114,15.347885958368416,12.397212988119328,17.877851852445513,17.37266728569566,15.893270932616003,25.78851296036791
0.5,2476,11.210126292304654,13.189240129830836,18.60827769997652,19.52770590430207,17.04805307844827,16.12753321221878,29.44173534286497
1.0,2347,12.424340300474286,11.00154752020494,20.75000249522257,21.277709222820462,17.57802290730386,17.80606128044863,26.4544164706315
1.5,2329,12.377266860465056,13.431924001835863,16.672798727677343,19.335001403564323,18.55184637016309,18.05763286900497,25.794485960916624
2.0,2314,10.961659144793138,16.462451068420027,18.435624957749404,21.781813155762958,21.59695948842124,21.723681229185207,28.8177377750286
2.5,2495,11.010036159905146,10.549688490798124,18.9436704808056,24.1085327876168,24.879186289733354,24.18809776439319,29.290135978041764
3.0,2531,11.39904461784711,10.278064156659685,19.83584078619366,22.132200771053625,22.32916619702813,23.727520305462804,29.89587533804101
3.5,2928,11.23557965370332,15.859679849494889,19.835937870857624,21.648310885853537,26.011907886733105,22.88058980757987,27.83571688308692
4.0,3363,12.055253783733807,15.80948905504917,19.72711504808748,24.03495144024977,22.625747407908037,20.49655942961626,29.673821028781884
4.5,3527,11.57730363296673,13.33193883795665,17.91692613205382,19.156786655541534,18.752214347473924,18.42406969473285,30.487875339337062
5.0,3957,10.391861105237425,16.238573466630264,15.063138787787963,17.702121709029573,19.61845946737762,18.73340357150678,28.31484384918108
5.5,4314,9.584889924187324,13.822335758358738,17.103772081469625,18.02739586759878,20.486919399515504,20.222342446773304,27.51617767916672
6.0,4950,11.52042091381959,12.99043040144263,17.476706049735746,18.38962338246208,18.845884172463805,19.531071836275306,32.684601340210776
6.5,5623,10.557583332292356,17.609689368072544,18.43049792855645,21.96254298066597,21.9752278860296,22.36053892258626,29.847027669305398
7.0,6651,11.854740038042854,13.469940159389532,16.380551574604173,19.252942510695277,18.939847327270613,18.23834138674093,26.817638535755428
7.5,7643,12.211782804061825,10.036586375554522,20.829475161350896,20.489726193486387,19.121323470595478,20.551855426970427,29.818454440180133
8.0,8396,12.916792779408242,17.12296023167697,19.80112998688572,23.39403383080392,22.30975335552038,24.19787308640693,30.097916148167347
8.5,9628,10.56198321961211,16.09230618383208,19.068418128661744,23.009235205772725,20.029307323917863,21.58932570218437,28.250104888628822
9.0,10384,10.761964043038924,12.653380027683705,16.515357331584685,18.77306158316403,20.482205023444607,20.353663253935448,28.81164674180909
9.5,11206,10.4383394445359,14.115708457668497,18.24943247534417,19.196171118073195,19.84969861949489,20.54358944400409,32.73393632160118
10.0,11783,11.004093553734158,16.625191186836854,17.801925070918017,22.35398006986212,19.48956414607202,20.526448181586638,31.297623331465868
10.5,13061,11.813443286338076,14.764559433105989,16.98494591546484,21.719414153414917,19.02654850552709,19.39276830766424,27.161731363348128
11.0,12332,11.179013501960036,11.96298043214788,20.430305343198278,20.677972511520785,19.62886611363536,21.08277321848336,28.640623881222243
11.5,10829,11.891017934672034,10.198112316020389,17.450862666243214,19.887497613892755,19.83811657657048,20.83138192503992,27.501375141686392
12.0,9392,11.262012299452657,11.348021667210572,18.422843668396936,21.79016156239668,23.51094479287576,21.68997669886638,29.142512491355024
12.5,8397,12.890915285008896,10.192421147010055,16.079414109543904,17.79374526724332,17.862782780490125,18.58823944228348,30.214088080858204
13.0,7687,18.023182737141266,11.498169373816438,15.068269887727036,15.3881046454743,15.967445038022271,16.89563451868475,31.361762311616797
13.5,6943,19.358640891511097,13.561969240960403,18.833616996273427,15.693769035757027,17.95346654054826,20.67937905990742,30.70298546746702
14.0,6754,17.28375998053247,13.797964644922638,16.553705191188453,19.794869168405217,18.072362091671017,17.126010715802597,29.448532341713165
14.5,6294,14.293481723837283,14.174047439438857,19.60659758394059,22.578501535549236,20.6133451457606,21.48202006488937,30.36275995171066
15.0,5272,20.92207308034209,16.388407859412975,20.098928071901245,19.83662954442294,19.660009926555105,24.690184623029253,30.59630290769877
15.5,5106,23.9886663047151,14.720277720769298,18.80830485989247,20.43336963073753,21.32617870855554,26.76895564494515,28.773285113839982
16.0,4981,10.063801186437496,15.876030221454364,17.542242406490814,18.26253593955873,18.52636774186804,20.96524673464463,29.09967804179178
16.5,4557,15.485547858080656,13.51227568571901,18.073439062161757,23.18832282431771,20.460962309273125,25.53571875719489,30.572300527200674
17.0,3727,27.81010560806484,15.45924232664853,20.81496562955501,20.077327747265944,21.402300400431574,26.56915174834195,29.69182795861341
17.5,3123,15.38184766340448,13.727270292487848,16.66885662809094,19.217481757166706,21.14026443754216,23.5467119583696,26.83633869241768
18.0,2646,11.018629197087307,14.16999103045431,20.36443390311781,21.72125611598937,23.717171602833343,25.94624108449794,28.85590233946673
18.5,2595,22.298896270701903,16.214361425625196,20.115767761822838,18.013043004234156,20.299877365854137,25.936784106156093,29.96310548119266
19.0,3028,22.375546564823683,15.752623714351165,20.70995301628539,21.090087654515887,22.328247054638556,27.693374373291675,29.631198991650106
19.5,2963,9.89177077154418,14.955739609628791,18.903355845912877,21.484035965025008,23.964078639705747,24.123731280680342,30.47053156641653
20.0,3699,19.891997195165963,15.468161421088409,16.46994309346776,23.518967476691945,20.83385480889233,25.4550709062878,31.755149061323173
20.5,4458,28.32888103901666,15.441043222934455,19.97458079239076,21.54474406362133,21.64118066389436,26.315559312344323,29.28227308710929
21.0,5442,10.754921103587654,13.487549189872029,18.542696742509225,21.32747643413669,21.04017526828949,21.549044587173803,26.02811337872072
21.5,5203,10.39669742146617,14.558527439170469,19.422030979797874,21.556074198234125,19.980271536283965,23.48894552304684,28.48139888998605
22.0,5209,23.192991639654995,14.463699325777377,18.843228860582183,18.053475338619595,21.058017718499915,24.90448157910328,30.25058941251797
22.5,5252,19.94348980950853,13.77700690317902,19.34326962853661,20.11445499492357,21.355179666548143,24.29647882083208,28.89224086501244
23.0,5205,10.288856082763523,14.103788666737431,16.83418018942301,19.048397938563657,19.16719365162753,21.24129205355788,29.580965374245267
23.5,5036,17.446183628113282,14.317059709953446,18.59151842016384,21.602365985642248,19.949383099887264,25.608479110585048,30.853327855689614
24.0,5198,30.90252869298446,15.279836394036254,20.239449063171996,20.264409074922806,21.66694275853381,26.18154952278072,28.32918078974379
24.5,4749,19.14490660513272,15.374441353867237,16.611221987257878,20.159158188081587,20.623323387126725,22.25068371319137,27.331363873279983
25.0,4549,13.318697549864495,11.766074580620003,19.57457145200575,20.68942192469818,21.80016306095628,24.887621959073496,27.06065136612665
25.5,3994,25.554225540409288,12.512963803632022,19.8772178171677,18.71757944278556,22.42586902099122,25.684925023369328,32.012564872764266
26.0,3434,25.908079577133613,10.760592657204931,18.86661842317762,21.922704534792967,22.57960566987464,26.296173673318016,30.762110490009743
26.5,3557,24.263051714996607,9.498879905693848,18.322868926919195,25.0303502014082,18.9285581630567,27.408418249085223,31.166987887711382
