boundaries,labels
0.5572789115646258,5
6.548027210884354,2
12.538775510204081,1
15.09297052154195,2
15.928888888888888,2
27.12090702947846,2
43.83927437641724,1
69.1025850340136,2
83.68471655328798,4
96.13061224489796,3
111.54866213151928,1
137.69433106575963,3
152.276462585034,4
165.0938775510204,2
185.202358276644,1
185.20816326530613,5
