Second,Count
0,11405
1,21078
2,19168
3,20112
4,19999
5,20457
6,22633
7,23150
8,24761
9,28445
10,33692
11,39294
12,46751
13,45557
14,42959
15,43127
16,46536
17,51330
18,50887
19,54642
20,53631
21,48722
22,58126
23,62018
24,65500
25,63824
26,65313
27,62009
28,66092
29,71724
30,76786
31,79947
32,76565
33,62607
34,53828
35,55128
36,56369
37,59474
38,58629
39,53805
40,56801
41,57056
42,61205
43,64799
44,66858
45,64909
46,62506
47,64813
48,59890
49,58435
50,61880
51,60971
52,62258
53,60242
54,62306
55,62240
56,64848
57,62893
58,62358
59,64971
60,60528
61,58896
62,60565
63,57192
64,56712
65,57238
66,48165
67,43465
68,49565
69,48280
70,47976
71,49969
72,51640
73,49727
74,45203
75,41588
76,41860
77,40823
78,41654
79,39153
80,35256
81,33692
82,35432
83,36528
84,39006
85,40485
86,36262
87,30233
88,30029
89,31351
90,31167
91,31105
92,30739
93,29150
94,29791
95,29908
96,26849
97,22052
98,24736
99,24922
100,24705
101,25882
102,26741
103,25809
104,28603
105,28936
106,30360
107,31181
108,32581
109,33132
110,34351
111,33513
112,28875
113,27763
114,30617
115,33608
116,34479
117,33765
118,32089
119,30308
120,28041
121,26960
122,31259
123,29063
124,32550
125,34420
126,33658
127,33807
128,34901
129,35380
130,36146
131,37748
132,38396
133,38550
134,38525
135,36945
136,36199
137,35318
138,34373
139,31465
140,29014
141,27294
142,31219
143,32277
144,30794
145,29046
146,27269
147,24913
148,26699
149,27760
150,26062
151,25586
152,24716
153,23881
154,25453
155,25350
156,25921
157,24484
158,23845
159,23819
160,23482
161,21955
162,21379
163,21028
164,22061
165,21578
166,19966
167,18051
168,19053
169,19748
170,20320
171,20325
172,18746
173,15827
174,16969
175,17189
176,15726
177,15749
178,16160
179,17189
180,16470
181,14989
182,14991
183,16798
184,18041
185,18080
186,18243
187,17205
188,16967
189,16694
190,16228
191,15457
192,15991
193,17357
194,16831
195,15085
196,15287
197,15707
198,16166
199,14897
200,14690
201,15641
202,15663
203,15567
204,14049
205,13130
206,12792
207,11433
208,7985
209,5295
210,4776
211,4531
212,4722
213,4513
214,4010
215,3797
216,3887
217,3648
218,3323
219,3224
220,2777
221,2515
222,2478
223,2181
224,2149
225,2047
226,1688
227,1603
228,1551
229,1407
230,1489
231,1487
232,1295
233,1308
234,1389
235,1165
236,1029
237,990
238,911
239,857
240,663
241,377
242,251
243,153
244,127
245,86
246,48
247,38
248,35
249,25
250,24
251,12
252,9
