Second,Count
0,4181
1,7684
2,9813
3,11882
4,10819
5,10087
6,10021
7,10197
8,10714
9,12071
10,14308
11,16643
12,19938
13,23141
14,27611
15,30246
16,32504
17,34899
18,35391
19,35160
20,36382
21,36872
22,37006
23,36631
24,36560
25,36066
26,35683
27,35110
28,33368
29,33118
30,33133
31,33885
32,34215
33,34219
34,33129
35,39155
36,38944
37,39362
38,36216
39,33425
40,31528
41,28050
42,28388
43,31778
44,36102
45,38943
46,42002
47,44957
48,46935
49,50430
50,51115
51,50646
52,51056
53,50095
54,48038
55,44734
56,44885
57,44549
58,41407
59,38613
60,36904
61,35294
62,33870
63,31991
64,30453
65,27609
66,26582
67,24876
68,23876
69,23408
70,22166
71,21599
72,20700
73,19861
74,19994
75,19404
76,19719
77,19540
78,19235
79,19186
80,18604
81,18184
82,18324
83,17954
84,17886
85,17565
86,17384
87,17173
88,17284
89,17127
90,16410
91,15802
92,15756
93,15459
94,15274
95,15766
96,16632
97,19767
98,21341
99,18184
100,18082
101,18413
102,18701
103,19658
104,21846
105,20802
106,20382
107,19462
108,21305
109,23278
110,25377
111,26032
112,24730
113,25147
114,24503
115,22811
116,23003
117,22344
118,22718
119,19255
120,18518
121,18541
122,17678
123,16904
124,16562
125,15671
126,15118
127,14606
128,13559
129,12988
130,12515
131,12211
132,11689
133,11061
134,10845
135,10371
136,9949
137,9841
138,9537
139,9966
140,9848
141,9377
142,8920
143,8777
144,8429
145,8356
146,8555
147,8826
148,9645
149,10474
150,10459
151,11351
152,11970
153,12011
154,12478
155,12709
156,13221
157,13055
158,12488
159,12315
160,13393
161,13838
162,12850
163,14095
164,13506
165,12309
166,11503
167,11032
168,11093
169,10668
170,11905
171,12796
172,14705
173,16670
174,19390
175,21528
176,23608
177,24872
178,25516
179,25746
180,25485
181,25013
182,24478
183,23853
184,23449
185,23127
186,22976
187,22496
188,21347
189,20761
190,19761
191,18702
192,16364
193,14219
194,13567
195,12961
196,10829
197,8140
198,3733
199,155
200,2
204,1
205,2
