Second,Count
0,6833
1,13902
2,15291
3,15624
4,15947
5,16043
6,23997
7,29217
8,26925
9,23703
10,21655
11,22530
12,24624
13,26657
14,30311
15,39444
16,47539
17,57961
18,67747
19,74412
20,75914
21,72846
22,73252
23,76042
24,78657
25,79917
26,77278
27,79286
28,76795
29,72887
30,68141
31,71501
32,76057
33,69245
34,75785
35,79465
36,81082
37,79484
38,84635
39,84172
40,81128
41,73691
42,72814
43,71451
44,69750
45,62588
46,49637
47,55438
48,57756
49,51828
50,64766
51,67928
52,79182
53,84762
54,89581
55,108351
56,87313
57,80639
58,86740
59,84542
60,97620
61,95130
62,97460
63,92246
64,86752
65,84011
66,83594
67,80737
68,77567
69,73149
70,74298
71,72136
72,68218
73,67459
74,62644
75,61586
76,62115
77,59699
78,59929
79,59142
80,56330
81,52050
82,50564
83,47954
84,44852
85,42487
86,42463
87,34693
88,39819
89,44388
90,43659
91,43244
92,43242
93,42608
94,42127
95,42310
96,38631
97,31190
98,39769
99,46281
100,59619
101,67724
102,67056
103,48515
104,45087
105,41207
106,59727
107,52159
108,47119
109,40845
110,43311
111,48762
112,50714
113,44253
114,32867
115,37226
116,33862
117,29860
118,30556
119,34684
120,32057
121,30838
122,30667
123,26921
124,28305
125,25756
126,22889
127,20528
128,26840
129,26098
130,25134
131,24822
132,23848
133,18879
134,18712
135,18452
136,18229
137,17130
138,16882
139,18518
140,19832
141,18143
142,16927
143,17094
144,17055
145,16362
146,15800
147,14241
148,15526
149,14657
150,17675
151,19238
152,18856
153,19270
154,19340
155,19594
156,19548
157,19787
158,19113
159,17452
160,19035
161,21348
162,20722
163,19697
164,19072
165,18688
166,17577
167,17843
168,21888
169,23521
170,22246
171,22408
172,28522
173,29260
174,30602
175,32598
176,33414
177,31806
178,31244
179,26361
180,28912
181,34205
182,38012
183,28966
184,23653
185,19728
186,20231
187,21682
188,20399
189,15512
190,17484
191,18326
192,20470
193,19805
194,17987
195,16768
196,16365
197,13533
198,11685
199,11175
200,9537
201,8119
202,6542
203,4060
204,2801
205,1290
206,521
207,184
208,171
209,131
210,93
211,51
212,54
213,37
214,25
