Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
15.756560280852304,8.665574724358093,10.34895455306225,12.21934152961575,13.385667900314898,16.411375845579393,24.539620105509726
19.579046259977442,9.518198292973494,11.61028193016192,13.15113379528195,12.784884997194176,14.717068317170353,28.8440523096133
14.339006722648167,9.855519432674123,12.431657658691176,13.320251727289651,12.417374453539928,14.530625683103269,27.522329331553408
17.251865821903127,12.625013589041757,13.104297350048839,15.634423576861634,15.043070988341043,18.622950136909846,26.998752630470765
16.82037360057278,12.89483360173608,12.98540792524951,13.962512234479822,15.671784408114034,23.002303097517547,22.39481811609985
20.147207706649702,10.330414858119438,11.558888213379044,13.744205647075615,12.483166937568056,14.955899943994762,29.446456098195544
15.82015917114364,9.17214926198822,12.269579582428866,13.079051037297587,12.472054772079769,14.595619248435101,27.789443311713363
18.019219542032822,9.53208124416273,12.343180460485732,12.582510120398238,12.799812839330366,15.658953033576363,28.135534451567796
16.575535825062737,16.162173946446014,15.242280182974467,15.085503323151647,17.4871317669091,25.550154886571576,21.379308974324427
19.84892611479396,8.364614689977168,11.372627829322973,13.722691843234049,13.43795694819027,15.595403771856896,28.81254244017862
15.880231882186065,9.577573659197327,11.257772298443825,13.707613922202702,12.967094527648452,14.786345001985286,28.866866970679308
17.196290259010553,9.946811162844693,12.559198202587464,12.652084262905742,12.586547030014431,15.109080023254261,28.757926345933953
16.864580249408696,16.770007284144953,15.139657586141851,16.15539976558346,17.655122019885084,24.5160888921971,23.190433496413632
19.60955062934784,7.633005055201509,11.654323190197115,12.807958865368663,14.115959606455856,16.9569962732682,26.616992106517685
16.461182825482776,9.628958232609957,10.890310641395816,14.073414753384107,12.884318446250298,13.945937740798563,29.309466642046754
16.243162382427325,10.077665488015306,12.757673289958406,13.450676010873599,12.495707924623016,14.231995862120385,28.24013029528407
19.588660893959467,6.961766684146358,19.386906142016894,19.99336697092565,20.78929174813636,17.508125059157706,21.46501005447398
19.437849625614028,8.603541393898572,18.945336394756662,20.574003907578824,19.66410332572866,21.644562592573187,23.40456098473282
21.99732204460199,8.905116206931297,17.545693443030334,16.74575334002969,18.79877770102601,24.302016318410278,30.091659558301522
