Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
13.616279659417701,9.48583214643342,13.527626408196332,18.057147829350974,19.618358494851087,21.850769393343743,18.385361163937784
16.18564823496937,15.095676316036633,18.681558288799387,29.14025505947538,27.603522122161976,24.146800674920563,14.32409247818985
14.336029084211146,15.297370881731682,18.59013738589971,26.073632046171305,26.70766771614847,25.017670265584446,14.523840269302697
17.846550204941597,15.647867347380508,18.58929617803692,27.174946416647174,26.42807506731043,23.472807893830232,14.32514710435521
19.206855108676024,12.240693713574686,19.13355770644103,24.13283188052007,26.7420619967448,24.122591615961504,14.541144539543346
15.466043159915838,8.852778249745775,22.48548528384742,24.84916408088433,27.535837892987516,19.983511948771056,14.287808139341722
16.442639704196914,8.548872727614178,21.547421661471382,24.66708088009254,24.74396064656114,22.118480029773345,14.462408167383165
16.901150094881295,11.224175236738551,18.53106314781396,26.051132677523466,24.459480046865934,22.130088588271796,14.65421598049235
19.72558203397266,13.47662438568265,17.355789413752287,27.050898287287474,23.85291221606591,20.080645960220703,17.91556683975148
23.382266142155448,14.301319885074003,18.041726411249126,22.52085340951602,20.968122050694603,20.915103178036013,30.116999917257196
23.35341402485093,14.030097910244493,19.169872718881006,23.382630953822744,22.828895787370367,26.58370993384418,31.18739346023741
19.06562382772794,12.603970041209214,22.068123960499474,25.13578321834264,23.71932264991533,24.002262712329735,32.37295770096376
12.872092799456688,13.637146547079272,17.496555113270315,24.52201785426092,23.63648024311759,20.365332874988656,21.48305465680023
11.022069218589147,12.805369634126446,18.46217476204539,21.910283750642684,21.81229010233808,19.339214150293966,17.839127607639544
11.970133824700632,11.373797393608251,13.423912526795522,16.80938472255048,18.495238265107957,21.284989358990252,29.34024143519537
14.1420932598998,13.813340358919186,21.429319986409222,21.176761750822358,21.65868839921059,24.00213110307314,34.42305762406914
11.985340165598682,13.40016429392784,21.06032372941872,20.896648353643513,18.379451637566433,22.0272700841946,37.4971904387282
15.469266296699116,13.064862557094152,21.991549930822202,21.475870750507383,21.25271316332713,25.228925227572223,30.868875528586894
