Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
9.595001682326721,7.927346650533789,10.686484708027404,12.264768640743421,12.715209025501562,18.073921047902818,21.307512094093706
17.326067201718605,12.25514794798177,12.812780811331645,15.143966422777945,17.454517860844277,18.26219790755227,20.99507198924473
17.82143782553784,11.647653161048927,12.385012278117422,14.598654309503607,16.971992504677086,17.067949103471317,20.93720671300535
16.848901341425396,12.528607559081056,13.69173946253888,15.822603580518347,16.130567069546274,14.709655597436523,21.348350710440215
16.380496515600086,10.12218380055067,12.827769036858625,16.567090618730663,16.277991169465835,15.030703709162388,22.828006745530754
17.785143329688598,11.656518239340945,15.448399570299374,14.539862712973902,15.394139000517614,14.725057990786814,22.157695222756267
21.636820516058254,11.006237950985543,16.396414635922927,16.676088129855813,16.256272624976535,15.258429760199654,22.41110482394639
22.47667446235482,11.953521381578147,15.046152395814467,17.39782742361658,16.93625104124297,15.095257690310465,24.542404208419843
21.992564287003564,11.32470255296374,14.899407437392387,16.9069618870148,16.43228422573809,14.826440413461249,26.367206531483177
19.085773965706544,9.63602697898674,14.539054710637082,16.892027499527767,15.58968664832985,15.23321834647156,28.777208566778782
17.253159883141937,10.062314297722384,13.692828119256653,17.679906603908446,16.058759853328578,14.738237067801212,28.15352232838939
15.873346268024097,9.472506457828466,13.188601240267854,15.16404228712752,15.349610871252874,13.968364434940998,28.82565184177612
16.978997461746072,9.326082277385748,11.756529382522775,16.23227014582405,15.468005250785453,14.671435022017913,30.095115887530664
17.415775782347804,8.8887532729771,13.100477422911652,14.755299487651781,15.145038490969888,15.976018131550079,30.180031136243706
16.502548287724363,8.398109170652386,13.187569542728564,15.230068678327516,14.067937114192963,14.390358140752538,30.451753996655757
16.488801676039298,11.18729392094018,11.7976053766139,13.409957947465852,14.215828598406931,15.774660278959155,31.829772913278138
16.12060221186341,9.353922063935084,11.434107663283164,14.190710721380343,13.965638570629723,14.705803633609458,31.72333626860729
16.18294187116736,9.371221074863884,13.482147158005551,15.580799903505653,15.410590890345814,16.280276443619414,34.02437769073902
16.639909658984212,10.74121349515281,16.372537457429658,17.817311355964307,15.0485770420322,16.986296704658503,35.50148120595278
18.231134935402533,11.035770945442481,13.814156500731544,14.208056342441928,16.676636703298307,18.257978118872863,35.33320834220873
15.567382176345259,10.87395257802256,14.892746370435368,14.917697333008228,17.15652898814095,16.95588416610579,33.01462195116178
15.505995493243951,13.030516577510237,15.447509137455015,17.562988924729357,19.015234934292078,23.856321408826492,35.67331461202826
16.028435354006177,14.379919498458763,16.604249446335825,16.655685082209633,23.948832305347793,25.445008246464223,36.734925482836886
22.137330772149724,13.013362059125859,18.34321626654187,17.89265197133876,20.943531489068075,23.679393264900682,36.40701493262729
22.0230422583875,10.888509687991604,17.284154054473806,20.539569040795136,19.93426250805661,22.77285704121292,30.933323128185737
22.598073969747936,10.423575554389146,13.554297501457834,16.86120313889768,17.146459862980844,20.737705722791407,27.26174685336479
22.56092646827998,11.476438237343936,14.752851437983065,17.54130325958467,14.99489808329609,18.99436836040349,31.81266601241412
20.181222919629082,10.043759630862564,16.76991123757474,22.718353350875603,18.72648787112233,21.358218615907344,30.708891567738746
16.690371451475063,8.924096473299118,15.525994018984301,17.411217017559014,19.596042310720655,19.037821988495708,35.56054889501656
16.907738187303266,9.279801762067533,13.879689640844036,16.383254798977514,18.01932832443342,18.309023296363076,33.21905283800147
16.663405872544978,12.933936728974942,15.07698918501391,16.345761456528468,20.458336418341943,21.347100686823918,36.08680529126132
16.688652272358897,12.728758578941244,15.637834171067922,19.218989278519878,20.579054262352784,23.101380096234717,35.02957293824818
15.834916370479629,10.696603337308767,15.11011784299096,15.830616313661848,19.24107898820344,20.531426569095817,35.73483037573273
16.07827203654952,11.955770143778402,14.672975851498643,17.329291563777964,18.345541660417723,18.606596854819035,33.54213328904878
16.316864379676645,10.014084783196374,13.132516128786818,15.874224578344654,15.666221537181778,17.050640902225492,28.678529916463912
18.10129437885422,8.97671238195144,13.362543202897177,17.504634287954,19.94219251715395,23.059706434107174,33.16905155533697
18.906510373069995,9.244594471029236,13.373971463509276,16.084964210180843,22.29101197768138,22.174241089881914,37.96112990302147
16.83913755275529,9.031048837303189,15.75300633172237,21.231558260870624,18.716306047873275,21.40549385255025,31.45082751029537
16.93737280791544,10.459902975933247,15.434421116524808,17.226301022132976,21.768288710179288,24.481848567236412,35.435868001528405
15.826917746349377,9.360259201956222,18.786373470595205,21.968279179345156,19.788297713045385,23.525080298164667,32.53948848561859
16.33446272029746,10.373341806631778,19.14549495555817,17.70875925353524,20.066313957594968,19.502542260621205,37.21041325986949
24.125254712105924,9.918729543300167,19.773710587113868,20.660404635112904,20.21054778567634,22.2549988321436,33.922541196476224
21.672498466227037,11.364573161790947,18.21257270164415,20.83404239397875,20.074247058806254,21.061446031221866,34.774495520097354
23.789408433429113,10.571501437303597,14.804921768307025,17.157202894230206,15.437977256652017,19.31838302960339,26.82047773777284
22.313562043634732,11.9406872771265,14.586748860868312,19.852840518884037,19.43673519415142,20.792170891576905,34.17916053757975
16.96910582819874,11.33094071559107,14.798079356310067,18.60565527704234,18.24022541311822,21.614102054231598,31.12634453084373
16.46134535225282,9.782044866223039,10.913826659225572,17.724394572207725,17.87606832851203,18.57613186064219,24.976625753402015
17.166655816961633,9.374274799624095,10.613578120793873,16.746179942053804,17.083013897939733,19.994906414726156,26.884972422357414
16.468849461276548,9.330047153122146,11.615705171445512,18.63210001222542,16.262209512564024,17.491595788741066,30.692785091854226
16.21373401395886,13.031700453893043,13.601872679241092,17.377650458545,18.94115243281434,19.142933983843353,32.772356665260205
16.909896755275177,8.869047027923665,12.493957987755993,15.675809228518908,15.310610478834962,15.85590701483738,27.883371653960133
16.243071114572288,9.031099104440315,11.485772583078676,16.63055974246871,14.431858304624418,14.831310871824078,31.889026139916748
16.40219550075331,10.61137937488359,15.989040795997418,18.32140136299119,17.677930321614166,16.314187279879885,36.54661505737547
15.93228812413654,10.166354525496587,16.153993571318598,17.08672943183365,15.642976560097807,15.815818331465827,37.886424580788706
17.73584291955387,9.027465879694635,13.620871620534027,19.923298295455687,14.285016345658295,16.70085449504348,38.04619451320567
16.10449065430831,9.274096429371179,17.440534543789127,17.953088468127824,17.742624336123168,19.25428763318419,37.14768929541292
15.877846545185845,9.325297420367987,18.079767669474418,16.919898796044034,17.53310066383562,18.31238881138188,31.70326623589662
16.154524083264434,11.728295991696976,13.652350476126854,18.018555861377127,16.003463121501774,18.11069588512587,31.019387666524427
17.237242695351203,9.249560930043996,16.847803447113392,23.38177332334691,22.777364629342756,23.304551798298498,34.60815252499899
18.86883098636059,9.441599910008518,15.86927876084421,20.712676275542037,21.14112713937399,21.875276678463898,36.59244319411489
17.6040879935127,10.418075921156557,13.149627310363927,18.27808980178777,17.03372976790038,16.79062549176606,31.158365182201035
